timeindex,elec_Bus_NDE,elec_Bus_SDE,heat_Bus_NDE,heat_Bus_SDE,fuel_Bus_NDE,fuel_Bus_SDE
2050-01-03 11:00:00+00:00,338.78015,352.89599,114.10581,118.86022,332.60271,174.96608
2050-01-03 12:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-03 13:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-03 14:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-03 15:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-03 16:00:00+00:00,360.46026,375.47943,114.10581,96.276778,332.60271,174.96608
2050-01-03 17:00:00+00:00,360.46026,375.47943,114.10581,96.276778,332.60271,174.96608
2050-01-03 18:00:00+00:00,360.46026,375.47943,114.10581,96.276778,332.60271,174.96608
2050-01-03 19:00:00+00:00,360.46026,375.47943,114.10581,96.276778,332.60271,174.96608
2050-01-03 20:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-03 21:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-03 22:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-03 23:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-04 00:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-04 01:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-04 02:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-04 03:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-04 04:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-04 05:00:00+00:00,289.62257,328.79978,125.92286,142.95643,332.60271,174.96608
2050-01-04 06:00:00+00:00,289.62257,328.79978,125.92286,142.95643,332.60271,174.96608
2050-01-04 07:00:00+00:00,289.62257,328.79978,125.92286,142.95643,332.60271,174.96608
2050-01-04 08:00:00+00:00,289.62257,328.79978,125.92286,142.95643,332.60271,174.96608
2050-01-04 09:00:00+00:00,289.62257,328.79978,125.92286,142.95643,332.60271,174.96608
2050-01-04 10:00:00+00:00,289.62257,301.69018,125.92286,170.06604,332.60271,174.96608
2050-01-04 11:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-04 12:00:00+00:00,0.0,328.79978,415.54542,142.95643,332.60271,174.96608
2050-01-04 13:00:00+00:00,0.0,328.79978,415.54542,142.95643,332.60271,174.96608
2050-01-04 14:00:00+00:00,0.0,328.79978,415.54542,142.95643,332.60271,174.96608
2050-01-04 15:00:00+00:00,0.0,352.89599,415.54542,118.86022,332.60271,174.96608
2050-01-04 16:00:00+00:00,0.0,328.79978,415.54542,142.95643,332.60271,174.96608
2050-01-04 17:00:00+00:00,0.0,328.79978,415.54542,142.95643,332.60271,174.96608
2050-01-04 18:00:00+00:00,0.0,328.79978,415.54542,142.95643,332.60271,174.96608
2050-01-04 19:00:00+00:00,0.0,328.79978,415.54542,142.95643,332.60271,174.96608
2050-01-04 20:00:00+00:00,0.0,328.79978,415.54542,142.95643,332.60271,174.96608
2050-01-04 21:00:00+00:00,0.0,375.47943,415.54542,96.276778,332.60271,174.96608
2050-01-04 22:00:00+00:00,0.0,375.47943,0.0,96.276778,0.0,174.96608
2050-01-04 23:00:00+00:00,0.0,375.47943,0.0,96.276778,0.0,174.96608
2050-01-05 00:00:00+00:00,0.0,375.47943,0.0,96.276778,0.0,174.96608
2050-01-05 01:00:00+00:00,0.0,375.47943,0.0,96.276778,-41.471355,174.96608
2050-01-05 02:00:00+00:00,0.0,375.47943,0.0,96.276778,0.0,174.96608
2050-01-05 03:00:00+00:00,0.0,375.47943,0.0,96.276778,0.0,174.96608
2050-01-05 04:00:00+00:00,0.0,375.47943,92.425707,96.276778,9.4829961,174.96608
2050-01-05 05:00:00+00:00,0.0,328.79978,415.54542,142.95643,332.60271,174.96608
2050-01-05 06:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-05 07:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-05 08:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-05 09:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-05 10:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-05 11:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-05 12:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-05 13:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-05 14:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-05 15:00:00+00:00,0.0,1.0,415.54542,470.75621,332.60271,174.96608
2050-01-05 16:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-05 17:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-05 18:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-05 19:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-05 20:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-05 21:00:00+00:00,0.0,1.0,415.54542,470.75621,332.60271,174.96608
2050-01-05 22:00:00+00:00,0.0,1.0,92.425707,0.43478261,9.4829961,-36.678568
2050-01-05 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-06 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-06 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-06 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-06 05:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-06 06:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-06 07:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-06 08:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-06 09:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-06 10:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-06 11:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-06 12:00:00+00:00,0.0,0.0,415.54542,118.86022,332.60271,16.162879
2050-01-06 13:00:00+00:00,1.0,1.0416667,414.54542,118.86022,332.60271,16.631629
2050-01-06 14:00:00+00:00,289.62257,301.69018,125.92286,131.16964,332.60271,157.4627
2050-01-06 15:00:00+00:00,289.62257,301.69018,125.92286,170.06604,332.60271,174.96608
2050-01-06 16:00:00+00:00,1.0,1.0416667,414.54542,470.71454,332.60271,174.96608
2050-01-06 17:00:00+00:00,0.96,1.0,414.58542,470.75621,332.60271,174.96608
2050-01-06 18:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-06 19:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-06 20:00:00+00:00,0.0,0.0,415.54542,471.75621,332.60271,174.96608
2050-01-06 21:00:00+00:00,0.0,0.0,114.10581,96.276778,332.60271,6.0003303
2050-01-06 22:00:00+00:00,0.0,0.0,0.0,0.0,-41.471355,-37.32422
2050-01-06 23:00:00+00:00,0.0,0.0,0.0,0.0,-41.471355,-37.32422
2050-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-07 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-07 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-07 03:00:00+00:00,0.0,0.0,0.0,0.0,-41.471355,-37.32422
2050-01-07 04:00:00+00:00,172.18909,179.36364,74.864822,45.990676,164.1112,64.085221
2050-01-07 05:00:00+00:00,338.78015,352.89599,86.866706,118.86022,332.60271,174.96608
2050-01-07 06:00:00+00:00,315.64779,328.79978,99.897632,142.95643,332.60271,174.96608
2050-01-07 07:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-07 08:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-07 09:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-07 10:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-07 11:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-07 12:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-07 13:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-07 14:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-07 15:00:00+00:00,330.74024,344.52108,84.805189,118.86022,332.60271,174.96608
2050-01-07 16:00:00+00:00,289.62257,301.69018,125.92286,131.16964,332.60271,157.4627
2050-01-07 17:00:00+00:00,289.62257,301.69018,125.92286,131.16964,332.60271,157.4627
2050-01-07 18:00:00+00:00,289.62257,301.69018,125.92286,131.16964,332.60271,157.4627
2050-01-07 19:00:00+00:00,289.62257,301.69018,125.92286,131.16964,332.60271,157.4627
2050-01-07 20:00:00+00:00,212.57913,221.43659,92.425707,96.276778,332.60271,105.6468
2050-01-07 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-07 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-07 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 07:00:00+00:00,0.0,0.0,0.0,0.0,332.60271,-37.32422
2050-01-08 08:00:00+00:00,0.0,0.0,0.0,0.0,-41.471355,-37.32422
2050-01-08 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-08 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-09 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-09 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-09 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-09 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-09 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-09 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-09 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-09 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-09 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-09 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-09 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-09 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-09 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-09 14:00:00+00:00,0.0,375.47943,0.0,96.276778,0.0,174.96608
2050-01-09 15:00:00+00:00,0.0,375.47943,0.0,96.276778,-41.471355,174.96608
2050-01-09 16:00:00+00:00,0.0,375.47943,0.0,96.276778,-41.471355,174.96608
2050-01-09 17:00:00+00:00,0.0,375.47943,0.0,96.276778,0.0,174.96608
2050-01-09 18:00:00+00:00,0.0,375.47943,0.0,96.276778,0.0,174.96608
2050-01-09 19:00:00+00:00,0.0,375.47943,0.0,96.276778,332.60271,174.96608
2050-01-09 20:00:00+00:00,0.0,375.47943,0.0,96.276778,332.60271,174.96608
2050-01-09 21:00:00+00:00,0.0,375.47943,0.0,96.276778,332.60271,174.96608
2050-01-09 22:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-09 23:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-10 00:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-10 01:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-10 02:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-10 03:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-10 04:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-10 05:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-10 06:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-10 07:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-10 08:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-10 09:00:00+00:00,360.46026,375.47943,92.425707,96.276778,332.60271,174.96608
2050-01-10 10:00:00+00:00,303.36102,316.00106,112.18441,96.276778,332.60271,148.20081
2050-01-10 11:00:00+00:00,289.62257,301.69018,125.92286,96.276778,332.60271,141.76091
2050-01-10 12:00:00+00:00,289.62257,301.69018,125.92286,77.98419,332.60271,174.96608
2050-01-10 13:00:00+00:00,330.74024,344.52108,84.805189,88.338738,332.60271,157.4627
2050-01-10 14:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-10 15:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-10 16:00:00+00:00,303.36102,375.47943,112.18441,96.276778,332.60271,174.96608
2050-01-10 17:00:00+00:00,289.62257,375.47943,125.92286,96.276778,332.60271,174.96608
2050-01-10 18:00:00+00:00,289.62257,375.47943,125.92286,96.276778,332.60271,174.96608
2050-01-10 19:00:00+00:00,289.62257,375.47943,125.92286,96.276778,332.60271,174.96608
2050-01-10 20:00:00+00:00,289.62257,375.47943,125.92286,96.276778,332.60271,174.96608
2050-01-10 21:00:00+00:00,303.36102,375.47943,112.18441,96.276778,332.60271,174.96608
2050-01-10 22:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-10 23:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-11 00:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-11 01:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-11 02:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-11 03:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-11 04:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-11 05:00:00+00:00,289.62257,375.47943,125.92286,96.276778,332.60271,174.96608
2050-01-11 06:00:00+00:00,289.62257,328.79978,125.92286,142.95643,332.60271,174.96608
2050-01-11 07:00:00+00:00,289.62257,328.79978,125.92286,142.95643,332.60271,174.96608
2050-01-11 08:00:00+00:00,289.62257,328.79978,125.92286,142.95643,332.60271,174.96608
2050-01-11 09:00:00+00:00,289.62257,328.79978,125.92286,142.95643,332.60271,174.96608
2050-01-11 10:00:00+00:00,287.6002,299.58355,125.04357,130.25372,332.60271,174.96608
2050-01-11 11:00:00+00:00,212.57913,221.43659,92.425707,96.276778,332.60271,105.6468
2050-01-11 12:00:00+00:00,289.62257,301.69018,125.92286,96.276778,332.60271,141.76091
2050-01-11 13:00:00+00:00,315.64779,328.79978,99.897632,96.276778,332.60271,174.96608
2050-01-11 14:00:00+00:00,315.80714,375.47943,99.738285,96.276778,332.60271,174.96608
2050-01-11 15:00:00+00:00,330.74024,375.47943,84.805189,96.276778,332.60271,174.96608
2050-01-11 16:00:00+00:00,330.74024,358.39107,84.805189,113.36514,332.60271,174.96608
2050-01-11 17:00:00+00:00,330.74024,358.39107,84.805189,113.36514,332.60271,174.96608
2050-01-11 18:00:00+00:00,330.74024,358.39107,84.805189,113.36514,332.60271,174.96608
2050-01-11 19:00:00+00:00,330.74024,358.39107,84.805189,113.36514,332.60271,174.96608
2050-01-11 20:00:00+00:00,289.62257,358.39107,125.92286,113.36514,332.60271,174.96608
2050-01-11 21:00:00+00:00,0.0,358.39107,0.0,96.276778,332.60271,167.27631
2050-01-11 22:00:00+00:00,0.0,316.03939,0.0,81.035742,-41.471355,141.35959
2050-01-11 23:00:00+00:00,0.0,0.0,0.0,0.0,-41.471355,-37.32422
2050-01-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-12 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-12 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-12 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-37.32422
2050-01-12 04:00:00+00:00,0.0,304.13834,0.0,77.98419,0.0,134.63092
2050-01-12 05:00:00+00:00,0.0,316.03939,0.0,96.276778,332.60271,148.21806
2050-01-12 06:00:00+00:00,289.62257,328.79978,125.92286,142.95643,332.60271,174.96608
2050-01-12 07:00:00+00:00,289.62257,344.52108,125.92286,127.23513,332.60271,174.96608
