timeindex,hydro_NDE,offshore_NDE,onshore_NDE,pv_NDE,chp_NDE,acaes_NDE,hydrogen_NDE,li-ion_NDE,redox_NDE,phs_NDE,import,electricity_NDE,excess_NDE
2050-01-01 00:00:00+00:00,56.466786,51370.414,42747.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36458.333,9528.607724475554,41927.563
2050-01-01 01:00:00+00:00,56.60348,51015.319,46126.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36458.333,9207.40750103513,45122.507
2050-01-01 02:00:00+00:00,56.740174,49731.059,47766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36458.333,8814.275962609983,44344.775
2050-01-01 03:00:00+00:00,56.876868,49239.844,50805.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36458.333,8468.766547686626,48013.597
2050-01-01 04:00:00+00:00,57.013562,48529.654,51986.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36458.333,8264.927952020786,47363.58
2050-01-01 05:00:00+00:00,57.150256,48233.741,51211.2,0.0,1808.5126,0.0,0.0,0.0,0.0,0.0,-36458.333,7954.886055791627,47107.299
2050-01-01 06:00:00+00:00,57.28695,47890.483,50227.2,0.0,7944.8356,0.0,0.0,0.0,0.0,0.0,-22584.643,7383.2213907799005,66361.855
2050-01-01 07:00:00+00:00,57.423644,46748.26,47761.2,0.0,6072.316,0.0,0.0,0.0,0.0,0.0,-26920.86,7387.405756684527,56540.849
2050-01-01 08:00:00+00:00,57.560338,45617.874,45159.6,258.42348,5220.8246,0.0,0.0,0.0,0.0,0.0,-23294.989,7510.745050037131,55718.464
2050-01-01 09:00:00+00:00,57.697032,44434.224,42526.8,1084.913,4093.904,0.0,0.0,0.0,0.0,0.0,-21075.484,7975.409392408474,53356.559
2050-01-01 10:00:00+00:00,57.833726,43564.242,40276.8,1888.1211,2613.2228,0.0,0.0,0.0,0.0,0.0,-24448.637,8519.576759496707,45641.92
2050-01-01 11:00:00+00:00,57.97042,43013.844,38167.2,2188.4511,1658.1961,0.0,0.0,0.0,0.0,0.0,-29514.604,9117.94168222257,36663.031
2050-01-01 12:00:00+00:00,58.107114,42197.126,36760.8,1841.5583,782.77011,0.0,0.0,0.0,0.0,0.0,-36458.333,9344.495425217212,26047.447
2050-01-01 13:00:00+00:00,58.243808,41948.559,35634.0,1110.5225,185.13048,0.0,0.0,0.0,0.0,0.0,-36458.333,9220.956894477607,23467.08
2050-01-01 14:00:00+00:00,58.380502,41143.677,34261.2,232.81394,220.66973,0.0,0.0,0.0,0.0,0.0,-36458.333,9120.93051501159,20547.392
2050-01-01 15:00:00+00:00,58.517196,40137.575,32220.0,0.0,446.05385,0.0,0.0,0.0,0.0,0.0,-36458.333,9102.39973358742,17511.327
2050-01-01 16:00:00+00:00,58.65389,38225.98,28465.2,0.0,1927.6417,0.0,0.0,0.0,0.0,0.0,-36458.333,9418.817806433148,13010.239
2050-01-01 17:00:00+00:00,58.790584,37048.248,26827.2,0.0,2824.6451,0.0,0.0,0.0,0.0,0.0,-36458.333,10241.1461685354,10269.319
2050-01-01 18:00:00+00:00,58.927278,35900.107,26007.6,0.0,2884.3003,0.0,0.0,0.0,0.0,0.0,-36458.333,10394.174552391161,8208.3415
2050-01-01 19:00:00+00:00,59.063972,35065.634,24370.8,0.0,2469.2526,0.0,0.0,0.0,0.0,0.0,-36458.333,10230.386352362713,5485.9454
2050-01-01 20:00:00+00:00,59.200666,34349.526,23751.6,0.0,1395.0969,0.0,0.0,0.0,0.0,0.0,-36458.333,9870.331266400533,3436.6732
2050-01-01 21:00:00+00:00,59.33736,34100.959,24090.0,0.0,0.0,-797.14286,0.0,-1466.5102,0.0,0.0,-36458.333,9738.224730200156,0.0
2050-01-01 22:00:00+00:00,59.474054,33639.336,23971.2,0.0,0.0,-656.81381,0.0,-2294.1267,0.0,0.0,-36458.333,9856.184124532547,0.0
2050-01-01 23:00:00+00:00,59.610748,33077.102,23624.4,0.0,0.0,-797.14286,0.0,-751.94355,0.0,0.0,-36458.333,9359.041096256025,2711.089
2050-01-02 00:00:00+00:00,59.747442,33100.775,24591.6,0.0,0.0,-797.14286,0.0,-2817.0,-115.42434,0.0,-36458.333,8757.089574183332,2773.9661
2050-01-02 01:00:00+00:00,59.945832,33112.611,24525.6,0.0,0.0,-797.14286,0.0,-2817.0,-167.4,0.0,-36458.333,8310.557502197633,2901.6214
2050-01-02 02:00:00+00:00,60.144223,33485.461,23588.4,0.0,0.0,-797.14286,0.0,-2817.0,-167.4,0.0,-36458.333,8067.664788490774,2503.3396
2050-01-02 03:00:00+00:00,60.342614,33201.385,22561.2,0.0,0.0,-797.14286,0.0,-2817.0,-167.4,0.0,-36458.333,7912.64383131006,743.00529
2050-01-02 04:00:00+00:00,60.541005,32609.56,21466.8,0.0,0.0,-797.14286,0.0,-598.94482,0.0,0.0,-36458.333,7852.07009905586,0.0
2050-01-02 05:00:00+00:00,60.739396,31704.068,20481.6,0.0,1946.3179,-294.0822,0.0,0.0,0.0,0.0,-36458.333,7650.224058582693,0.0
2050-01-02 06:00:00+00:00,60.937787,30301.442,19904.4,0.0,5955.0002,0.0,0.0,-2710.4907,0.0,0.0,-36458.333,7262.870948348577,0.0
2050-01-02 07:00:00+00:00,61.136178,28005.161,18531.6,0.0,6171.1255,0.0,0.0,0.0,0.0,0.0,-36458.333,7521.106355171328,0.0
2050-01-02 08:00:00+00:00,61.334569,25679.289,16936.8,363.18975,7957.7756,0.0,0.0,0.0,0.0,0.0,-35185.302,8014.66276596875,0.0
2050-01-02 09:00:00+00:00,61.53296,24122.789,15392.4,1049.9909,10700.397,0.0,0.0,0.0,0.0,0.0,-36458.333,8776.018866646044,0.0
2050-01-02 10:00:00+00:00,61.731351,23365.253,14800.8,1611.0725,5396.8056,0.0,0.0,0.0,0.0,0.0,-28038.928,9364.819506314787,0.0
2050-01-02 11:00:00+00:00,61.929742,24010.342,14805.6,1920.715,8050.2969,0.0,0.0,0.0,0.0,0.0,-32540.793,9985.102572424652,0.0
2050-01-02 12:00:00+00:00,62.128133,24673.186,15079.2,1706.5262,8384.4476,0.0,0.0,0.0,0.0,0.0,-34078.217,10023.95743494638,0.0
2050-01-02 13:00:00+00:00,62.326524,25359.703,15630.0,984.80298,9291.8522,0.0,0.0,0.0,0.0,0.0,-36458.333,9623.254186789067,0.0
2050-01-02 14:00:00+00:00,62.524915,24767.878,16512.0,190.90743,9583.0696,0.0,0.0,0.0,0.0,0.0,-36458.333,9355.454496909206,0.0
2050-01-02 15:00:00+00:00,62.723306,24158.298,17632.8,0.0,9495.2053,0.0,0.0,0.0,0.0,0.0,-36458.333,9297.072575366949,0.0
2050-01-02 16:00:00+00:00,62.921697,23158.114,17743.2,0.0,10748.872,0.0,0.0,0.0,0.0,0.0,-36458.333,9679.444297619391,0.0
2050-01-02 17:00:00+00:00,63.120088,21654.878,16845.6,0.0,13428.595,0.0,0.0,0.0,0.0,0.0,-36458.333,10646.432293635948,0.0
2050-01-02 18:00:00+00:00,63.318479,19222.477,15716.4,0.0,16180.331,0.0,0.0,0.0,0.0,0.0,-35834.964,10840.905879896218,0.0
