timeindex,acaes_NDE,hydrogen_NDE,hydrogen_SDE,li-ion_NDE,li-ion_SDE,phs_NDE,phs_SDE,redox_NDE,redox_SDE,tes_NDE,tes_SDE
2050-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,354805.97,0.0,0.0,123120.0,586372.88
2050-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,347395.14,0.0,0.0,124740.0,586372.88
2050-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,345054.42,0.0,0.0,126360.0,586372.88
2050-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,345054.42,0.0,0.0,127980.0,587072.31
2050-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,345054.42,0.0,0.0,129600.0,590400.0
2050-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,345054.42,0.0,0.0,127600.0,581288.89
2050-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,12308.981,850.0,345054.42,0.0,0.0,125600.0,572177.78
2050-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,22400.044,850.0,345054.42,0.0,0.0,123600.0,563066.67
2050-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,34709.025,856.29,345206.62,0.0,470.30947,121600.0,553955.56
2050-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,47018.006,882.69667,345845.59,0.0,1152.3996,119600.0,544844.44
2050-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,59326.987,928.65333,346957.6,0.0,1834.4898,117600.0,535733.33
2050-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,71635.969,981.92,348246.5,0.0,2516.58,115600.0,526848.79
2050-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,82994.129,1026.7433,349331.09,0.0,2516.58,113600.0,522355.99
2050-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,83414.5,1053.7733,349985.14,0.0,2516.58,111600.0,520861.37
2050-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,83414.5,1059.44,350122.26,0.0,2516.58,109600.0,511750.26
2050-01-01 15:00:00+00:00,0.0,0.0,0.0,0.0,83414.5,1059.44,350122.26,0.0,2516.58,107600.0,502639.15
2050-01-01 16:00:00+00:00,0.0,0.0,0.0,0.0,83414.5,1059.44,350122.26,0.0,2516.58,105600.0,493528.04
2050-01-01 17:00:00+00:00,0.0,0.0,0.0,0.0,83414.5,1059.44,350122.26,0.0,2516.58,103600.0,484416.93
2050-01-01 18:00:00+00:00,0.0,0.0,0.0,0.0,83414.5,1059.44,350122.26,0.0,2516.58,101600.0,475305.81
2050-01-01 19:00:00+00:00,0.0,0.0,0.0,0.0,83414.5,1059.44,350122.26,0.0,2516.58,99600.0,466194.7
2050-01-01 20:00:00+00:00,0.0,0.0,0.0,0.0,83414.5,1059.44,350122.26,0.0,2516.58,97600.0,457083.59
2050-01-01 21:00:00+00:00,681.07916,0.0,0.0,1406.6271,78980.408,1059.44,350122.26,0.0,2516.58,97303.829,447972.48
2050-01-01 22:00:00+00:00,1242.2611,0.0,0.0,3607.0761,65601.08,1059.44,349845.07,0.0,2516.58,98923.829,447972.48
2050-01-01 23:00:00+00:00,1923.3403,0.0,0.0,4328.3151,57098.8,1059.44,349845.07,0.0,2516.58,100543.83,455352.48
2050-01-02 00:00:00+00:00,2604.4194,0.0,0.0,7030.2865,53363.058,1059.44,349845.07,103.23866,2516.58,102163.83,462732.48
2050-01-02 01:00:00+00:00,3285.4986,0.0,0.0,9732.258,51609.525,1059.44,349845.07,252.96578,2516.58,103783.83,470112.48
