timeindex,ashp_NDE,gshp_NDE,chp_NDE,tes_NDE,dhw_NDE,space_NDE,excess_heat_NDE
2050-01-01 00:00:00+00:00,4032.636,17575.963,0.0,-1800.0,861.2828433217179,18947.31593955827,0.0
2050-01-01 01:00:00+00:00,4378.781,17575.963,0.0,-1800.0,900.0859019471593,19254.657922596303,0.0
2050-01-01 02:00:00+00:00,12151.885,10346.646,0.0,-1800.0,768.626941650688,19929.903671760483,0.0
2050-01-01 03:00:00+00:00,6106.4237,17575.963,0.0,-1800.0,946.8671595423198,20935.51938735256,0.0
2050-01-01 04:00:00+00:00,9153.0078,17575.963,0.0,-1800.0,1580.2273641155316,23348.74325298803,0.0
2050-01-01 05:00:00+00:00,12151.885,17575.963,1808.5126,1800.0,3177.3177396897804,30159.042687160658,0.0
2050-01-01 06:00:00+00:00,12151.885,17575.963,7944.8356,1800.0,4425.5432330427775,35047.14013774308,0.0
2050-01-01 07:00:00+00:00,12151.885,17575.963,6072.316,1800.0,4216.840800903138,33383.32300714941,0.0
2050-01-01 08:00:00+00:00,12151.885,17575.963,5220.8246,1800.0,3292.4576566391106,33456.21473410002,0.0
2050-01-01 09:00:00+00:00,12151.885,17575.963,4093.904,1800.0,3131.8057410216347,32489.94604524497,0.0
2050-01-01 10:00:00+00:00,12151.885,17575.963,2613.2228,1800.0,3008.8689478064416,31132.20163876223,0.0
2050-01-01 11:00:00+00:00,12151.885,17575.963,1658.1961,1800.0,2840.6014786269557,30345.442426725825,0.0
2050-01-01 12:00:00+00:00,12151.885,17575.963,782.77011,1800.0,2769.7043014187834,29540.91358971142,0.0
2050-01-01 13:00:00+00:00,12151.885,17575.963,185.13048,1800.0,2305.8808249520557,29407.097434264844,0.0
2050-01-01 14:00:00+00:00,12151.885,17575.963,220.66973,1800.0,2419.9328056782506,29328.584703494707,0.0
2050-01-01 15:00:00+00:00,12151.885,17575.963,446.05385,1800.0,2175.872446286452,29798.029183780945,0.0
2050-01-01 16:00:00+00:00,12151.885,17575.963,1927.6417,1800.0,2304.974211432773,31150.515231851827,0.0
2050-01-01 17:00:00+00:00,12151.885,17575.963,2824.6451,1800.0,2495.7256958905637,31856.767163375673,0.0
2050-01-01 18:00:00+00:00,12151.885,17575.963,2884.3003,1800.0,2499.352149967696,31912.79587886753,0.0
2050-01-01 19:00:00+00:00,12151.885,17575.963,2469.2526,1800.0,2618.4811664018835,31378.61919330421,0.0
2050-01-01 20:00:00+00:00,12151.885,17575.963,1395.0969,1800.0,2724.3736254544897,30198.57103660152,0.0
2050-01-01 21:00:00+00:00,12151.885,17575.963,0.0,266.55389,2502.071990525565,27492.329681532752,0.0
2050-01-01 22:00:00+00:00,8965.1575,17575.963,0.0,-1800.0,1799.0838676711771,22942.03642823635,0.0
2050-01-01 23:00:00+00:00,5006.8829,17575.963,0.0,-1800.0,1057.8366543029279,19725.009016401887,0.0
