timeindex,hydro_NDE,offshore_NDE,onshore_NDE,pv_NDE,chp_NDE,acaes_NDE,hydrogen_NDE,li-ion_NDE,redox_NDE,phs_NDE,import,electricity_NDE,excess_NDE
2050-01-01 00:00:00+00:00,56.466786,57640.307,42747.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,9528.607724475554,58659.507
2050-01-01 01:00:00+00:00,56.60348,57241.872,46126.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,9207.40750103513,61811.111
2050-01-01 02:00:00+00:00,56.740174,55800.864,47766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,8814.275962609983,60362.153
2050-01-01 03:00:00+00:00,56.876868,55249.695,50805.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,8468.766547686626,64485.5
2050-01-01 04:00:00+00:00,57.013562,54452.825,51986.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,8264.927952020786,63748.803
2050-01-01 05:00:00+00:00,57.150256,54120.795,51211.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,7954.886055791627,60393.849
2050-01-01 06:00:00+00:00,57.28695,53735.641,50227.2,0.0,5060.5353,0.0,0.0,0.0,0.0,0.0,-26041.667,7383.2213907799005,64657.031
2050-01-01 07:00:00+00:00,57.423644,52454.008,47761.2,0.0,3188.0158,0.0,0.0,0.0,0.0,0.0,-26041.667,7387.405756684527,59032.831
2050-01-01 08:00:00+00:00,57.560338,51185.655,45159.6,1123.3442,2336.5244,0.0,0.0,0.0,0.0,0.0,-26041.667,7510.745050037131,55311.528
2050-01-01 09:00:00+00:00,57.697032,49857.538,42526.8,4716.0214,1209.6038,0.0,0.0,0.0,0.0,0.0,-26041.667,7975.409392408474,53351.84
2050-01-01 10:00:00+00:00,57.833726,48881.371,40276.8,8207.4965,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,8519.576759496707,51863.514
2050-01-01 11:00:00+00:00,57.97042,48263.796,38167.2,9513.0046,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,9117.94168222257,49843.619
2050-01-01 12:00:00+00:00,58.107114,47347.395,36760.8,8005.0921,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,9344.495425217212,45786.488
2050-01-01 13:00:00+00:00,58.243808,47068.491,35634.0,4827.3438,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,9220.956894477607,41326.711
2050-01-01 14:00:00+00:00,58.380502,46165.371,34261.2,1012.0218,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,9120.93051501159,35335.632
2050-01-01 15:00:00+00:00,58.517196,45036.47,32220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,9102.39973358742,31172.177
2050-01-01 16:00:00+00:00,58.65389,42891.56,28465.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,9418.817806433148,24956.186
2050-01-01 17:00:00+00:00,58.790584,41570.083,26827.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,10241.1461685354,21174.517
2050-01-01 18:00:00+00:00,58.927278,40281.809,26007.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,10394.174552391161,18913.751
2050-01-01 19:00:00+00:00,59.063972,39345.486,24370.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,10230.386352362713,16504.553
2050-01-01 20:00:00+00:00,59.200666,38541.975,23751.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,9870.331266400533,15442.034
2050-01-01 21:00:00+00:00,59.33736,38263.07,24090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,9738.224730200156,15843.451
2050-01-01 22:00:00+00:00,59.474054,37745.104,23971.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,9856.184124532547,17518.761
2050-01-01 23:00:00+00:00,59.610748,37114.249,23624.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,9359.041096256025,16970.423
2050-01-02 00:00:00+00:00,59.747442,37140.811,24591.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,8757.089574183332,18949.841
2050-01-02 01:00:00+00:00,59.945832,37154.092,24525.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,8310.557502197633,21186.697
2050-01-02 02:00:00+00:00,60.144223,37572.449,23588.4,0.0,0.0,-797.14286,0.0,0.0,0.0,0.0,-26041.667,8067.664788490774,20036.779
2050-01-02 03:00:00+00:00,60.342614,37253.701,22561.2,0.0,0.0,-797.14286,0.0,-1246.9476,0.0,0.0,-26041.667,7912.64383131006,16994.825
2050-01-02 04:00:00+00:00,60.541005,36589.642,21466.8,0.0,0.0,-797.14286,0.0,0.0,0.0,0.0,-26041.667,7852.07009905586,13968.783
2050-01-02 05:00:00+00:00,60.739396,35573.632,20481.6,0.0,0.0,-797.14286,0.0,0.0,-167.4,0.0,-26041.667,7650.224058582693,10460.794
2050-01-02 06:00:00+00:00,60.937787,33999.813,19904.4,0.0,3070.7,-797.14286,0.0,-2817.0,-167.4,0.0,-26041.667,7262.870948348577,8951.0259
2050-01-02 07:00:00+00:00,61.136178,31423.264,18531.6,0.0,985.67022,-797.14286,0.0,-2817.0,-167.4,0.0,-26041.667,7521.106355171328,2658.6108
2050-01-02 08:00:00+00:00,61.334569,28813.513,16936.8,1578.7539,492.65379,0.0,0.0,-2817.0,-10.981895,0.0,-26041.667,8014.66276596875,0.0
2050-01-02 09:00:00+00:00,61.53296,27067.038,15392.4,4564.2181,0.0,-347.39688,0.0,-921.36297,0.0,0.0,-26041.667,8776.018866646044,0.0
2050-01-02 10:00:00+00:00,61.731351,26217.043,14800.8,7003.1906,0.0,-797.14286,0.0,-880.39188,0.0,0.0,-26041.667,9364.819506314787,0.0
2050-01-02 11:00:00+00:00,61.929742,26940.867,14805.6,8349.1795,0.0,-210.6207,0.0,-2817.0,-104.44244,0.0,-26041.667,9985.102572424652,0.0
2050-01-02 12:00:00+00:00,62.128133,27684.613,15079.2,7418.1195,0.0,-392.87844,0.0,-2817.0,0.0,0.0,-26041.667,10023.95743494638,0.0
2050-01-02 13:00:00+00:00,62.326524,28454.921,15630.0,4280.8521,0.0,0.0,0.0,-1956.3134,0.0,0.0,-26041.667,9623.254186789067,0.0
2050-01-02 14:00:00+00:00,62.524915,27790.862,16512.0,829.85785,0.0,0.0,0.0,0.0,0.0,0.0,-26041.667,9355.454496909206,0.0
2050-01-02 15:00:00+00:00,62.723306,27106.882,17632.8,0.0,148.39898,0.0,0.0,0.0,0.0,0.0,-26041.667,9297.072575366949,0.0
2050-01-02 16:00:00+00:00,62.921697,25984.622,17743.2,0.0,1487.1486,0.0,0.0,0.0,0.0,0.0,-26041.667,9679.444297619391,0.0
2050-01-02 17:00:00+00:00,63.120088,24297.913,16845.6,0.0,4294.7468,0.0,0.0,0.0,0.0,0.0,-26041.667,10646.432293635948,0.0
2050-01-02 18:00:00+00:00,63.318479,21568.631,15716.4,0.0,7144.561,0.0,0.0,0.0,0.0,0.0,-26041.667,10840.905879896218,0.0
2050-01-02 19:00:00+00:00,63.51687,19974.89,14710.8,0.0,8658.9607,0.0,0.0,0.0,0.0,0.0,-26041.667,10594.028037671722,0.0
2050-01-02 20:00:00+00:00,63.715261,18912.396,13647.6,0.0,9513.3671,0.0,0.0,0.0,0.0,0.0,-26041.667,10107.047059010129,0.0
2050-01-02 21:00:00+00:00,63.913652,17511.232,12466.8,0.0,10589.599,0.0,0.0,0.0,0.0,0.0,-26041.667,10017.9797512361,0.0
2050-01-02 22:00:00+00:00,64.112043,15572.18,11685.6,0.0,12038.077,0.0,0.0,0.0,0.0,0.0,-26041.667,10201.892794975114,0.0
2050-01-02 23:00:00+00:00,64.310434,13772.58,10898.4,0.0,12991.292,0.0,0.0,0.0,0.0,0.0,-26041.667,9812.148600377555,0.0
2050-01-03 00:00:00+00:00,64.508825,12145.636,10238.4,0.0,14273.72,0.0,0.0,0.0,0.0,0.0,-26041.667,9220.15985426826,0.0
2050-01-03 01:00:00+00:00,64.737288,10505.411,9582.0,0.0,15888.593,0.0,0.0,0.0,0.0,0.0,-26041.667,8813.877451571443,0.0
2050-01-03 02:00:00+00:00,64.965751,8991.3567,9090.0,0.0,17407.584,0.0,0.0,0.0,0.0,0.0,-26041.667,8590.113285846555,0.0
2050-01-03 03:00:00+00:00,65.194214,7948.7843,8523.6,0.0,18928.733,0.0,0.0,0.0,0.0,0.0,-26041.667,8523.960380920593,0.0
2050-01-03 04:00:00+00:00,65.422677,7271.4443,8048.4,0.0,20637.662,0.0,0.0,0.0,0.0,0.0,-26041.667,8740.750603471113,0.0
2050-01-03 05:00:00+00:00,65.65114,6740.1972,7602.0,0.0,21127.143,0.0,0.0,0.0,0.0,0.0,-23566.545,9226.934560055639,0.0
2050-01-03 06:00:00+00:00,65.879603,6135.9037,7108.8,0.0,21127.143,0.0,0.0,0.0,0.0,0.0,-19837.244,10272.628576844243,0.0
2050-01-03 07:00:00+00:00,66.108066,5750.7495,6763.2,30.360653,21127.143,0.0,0.0,0.0,0.0,0.0,-18099.9,11664.828268020385,0.0
2050-01-03 08:00:00+00:00,66.336529,5631.219,6278.4,2803.3003,21127.143,0.0,0.0,0.0,0.0,0.0,-19574.006,12472.212448045315,0.0
2050-01-03 09:00:00+00:00,66.564992,5392.1578,4932.0,7124.6332,21127.143,0.0,0.0,0.0,0.0,0.0,-22235.737,12846.414675875481,0.0
2050-01-03 10:00:00+00:00,66.793455,5020.2848,3824.4,10160.698,21127.143,0.0,0.0,0.0,0.0,0.0,-23853.205,13182.957592431794,0.0
2050-01-03 11:00:00+00:00,67.021918,4814.4266,3717.6,10757.791,21127.143,0.0,0.0,0.0,0.0,0.0,-24200.734,13350.13313628784,0.0
2050-01-03 12:00:00+00:00,67.250381,4754.6613,4291.2,7812.808,21127.143,0.0,0.0,0.0,0.0,0.0,-22066.226,13401.54111465572,0.0
2050-01-03 13:00:00+00:00,67.478844,4462.4754,4978.8,3977.2455,21127.143,797.14286,0.0,2817.0,159.29947,340.0,-23014.907,13224.20352118468,0.0
2050-01-03 14:00:00+00:00,67.707307,3805.0571,6031.2,728.65567,21127.143,0.0,0.0,0.0,0.0,0.0,-16207.443,13017.376092729884,0.0
2050-01-03 15:00:00+00:00,67.93577,3386.7001,7304.4,0.0,21127.143,797.14286,0.0,2817.0,167.4,340.0,-20499.862,12898.61967632038,0.0
2050-01-03 16:00:00+00:00,68.164233,3512.8713,8109.6,0.0,21127.143,797.14286,0.0,2817.0,167.4,340.0,-20932.957,13073.765459079399,0.0
2050-01-03 17:00:00+00:00,68.392696,4083.9619,8643.6,0.0,21127.143,797.14286,0.0,2817.0,0.0,0.0,-20596.42,13770.363443465596,0.0
2050-01-03 18:00:00+00:00,68.621159,5139.8154,9151.2,0.0,21127.143,797.14286,0.0,2817.0,0.0,237.86962,-22423.324,13715.767376789447,0.0
2050-01-03 19:00:00+00:00,68.849622,6441.3707,9564.0,0.0,21127.143,781.8398,0.0,660.81462,0.0,0.0,-22199.364,13373.645323825907,0.0
2050-01-03 20:00:00+00:00,69.078085,7928.8625,9542.4,0.0,21127.143,0.0,0.0,2817.0,0.0,35.054345,-26041.667,12789.826054006639,0.0
2050-01-03 21:00:00+00:00,69.306548,8997.9973,9650.4,0.0,21127.143,0.0,0.0,0.0,0.0,0.0,-25607.435,12311.014569767249,0.0
2050-01-03 22:00:00+00:00,69.535011,9967.5232,10140.0,0.0,19418.933,0.0,0.0,0.0,0.0,0.0,-26041.667,12137.263575643134,0.0
2050-01-03 23:00:00+00:00,69.763474,11056.58,10561.2,0.0,16700.942,0.0,0.0,0.0,0.0,0.0,-26041.667,11273.490047400892,0.0
2050-01-04 00:00:00+00:00,69.991937,12510.869,10946.4,0.0,14874.947,0.0,0.0,0.0,0.0,0.0,-26041.667,10718.164353101422,0.0
2050-01-04 01:00:00+00:00,70.278687,14542.889,11774.4,0.0,12342.986,0.0,0.0,0.0,0.0,0.0,-26041.667,10264.459082422036,0.0
