timeindex,elec_Bus_NDE,elec_Bus_SDE,heat_Bus_NDE,heat_Bus_SDE,fuel_Bus_NDE,fuel_Bus_SDE
2050-01-01 00:00:00+00:00,0.0,662.7096,0.0,169.92554,553.25851,337.36159
2050-01-01 01:00:00+00:00,0.0,662.7096,0.0,169.92554,553.25851,337.36159
2050-01-01 02:00:00+00:00,0.0,662.7096,0.0,169.92554,553.25851,337.36159
2050-01-01 03:00:00+00:00,0.0,662.7096,0.0,169.92554,553.25851,337.36159
2050-01-01 04:00:00+00:00,0.0,662.7096,0.0,169.92554,0.0,337.36159
2050-01-01 05:00:00+00:00,0.0,580.32146,149.85177,252.31368,553.25851,337.36159
2050-01-01 06:00:00+00:00,0.0,580.32146,636.20122,252.31368,553.25851,337.36159
2050-01-01 07:00:00+00:00,0.0,580.32146,636.20122,252.31368,553.25851,337.36159
2050-01-01 08:00:00+00:00,0.0,580.32146,636.20122,252.31368,553.25851,337.36159
2050-01-01 09:00:00+00:00,0.0,580.32146,636.20122,252.31368,553.25851,337.36159
2050-01-01 10:00:00+00:00,0.0,580.32146,149.85177,252.31368,553.25851,337.36159
2050-01-01 11:00:00+00:00,0.0,580.32146,149.85177,252.31368,553.25851,337.36159
2050-01-01 12:00:00+00:00,0.0,580.32146,121.37994,252.31368,553.25851,337.36159
2050-01-01 13:00:00+00:00,0.0,580.32146,121.37994,252.31368,553.25851,337.36159
2050-01-01 14:00:00+00:00,0.0,662.7096,121.37994,169.92554,553.25851,337.36159
2050-01-01 15:00:00+00:00,0.0,662.7096,121.37994,169.92554,553.25851,337.36159
2050-01-01 16:00:00+00:00,0.0,662.7096,149.85177,169.92554,553.25851,337.36159
2050-01-01 17:00:00+00:00,0.0,662.7096,149.85177,169.92554,553.25851,337.36159
2050-01-01 18:00:00+00:00,0.0,662.7096,515.29747,169.92554,432.35476,337.36159
2050-01-01 19:00:00+00:00,0.0,662.7096,149.85177,169.92554,553.25851,337.36159
2050-01-01 20:00:00+00:00,0.0,662.7096,149.85177,169.92554,66.909063,337.36159
2050-01-01 21:00:00+00:00,0.0,662.7096,0.0,169.92554,0.0,337.36159
2050-01-01 22:00:00+00:00,0.0,662.7096,0.0,169.92554,0.0,337.36159
2050-01-01 23:00:00+00:00,0.0,662.7096,0.0,169.92554,553.25851,337.36159
2050-01-02 00:00:00+00:00,0.0,662.7096,0.0,169.92554,-41.471355,337.36159
2050-01-02 01:00:00+00:00,0.0,662.7096,0.0,169.92554,0.0,337.36159
2050-01-02 02:00:00+00:00,0.0,662.7096,0.0,169.92554,0.0,337.36159
2050-01-02 03:00:00+00:00,0.0,662.7096,0.0,169.92554,0.0,337.36159
2050-01-02 04:00:00+00:00,0.0,662.7096,0.0,169.92554,0.0,337.36159
2050-01-02 05:00:00+00:00,0.0,662.7096,149.85177,169.92554,66.909063,337.36159
2050-01-02 06:00:00+00:00,0.0,580.32146,636.20122,252.31368,553.25851,337.36159
2050-01-02 07:00:00+00:00,0.0,580.32146,636.20122,252.31368,553.25851,337.36159
2050-01-02 08:00:00+00:00,0.0,580.32146,636.20122,252.31368,553.25851,337.36159
2050-01-02 09:00:00+00:00,0.0,580.32146,149.85177,252.31368,553.25851,337.36159
2050-01-02 10:00:00+00:00,0.0,580.32146,121.37994,252.31368,553.25851,337.36159
2050-01-02 11:00:00+00:00,0.0,580.32146,121.37994,252.31368,553.25851,337.36159
2050-01-02 12:00:00+00:00,0.0,580.32146,0.0,252.31368,553.25851,337.36159
2050-01-02 13:00:00+00:00,0.0,580.32146,0.0,252.31368,553.25851,337.36159
2050-01-02 14:00:00+00:00,344.65908,662.7096,149.85177,169.92554,553.25851,337.36159
2050-01-02 15:00:00+00:00,443.41297,662.7096,192.78825,169.92554,553.25851,337.36159
2050-01-02 16:00:00+00:00,443.41297,662.7096,192.78825,169.92554,553.25851,337.36159
2050-01-02 17:00:00+00:00,443.41297,662.7096,192.78825,169.92554,553.25851,337.36159
