,elec_Bus_NDE,elec_Bus_SDE
2050-01-01 00:00:00+00:00,-26041.667,25000.0
2050-01-01 01:00:00+00:00,-26041.667,25000.0
2050-01-01 02:00:00+00:00,-26041.667,25000.0
2050-01-01 03:00:00+00:00,-26041.667,25000.0
2050-01-01 04:00:00+00:00,-26041.667,25000.0
2050-01-01 05:00:00+00:00,-26041.667,25000.0
2050-01-01 06:00:00+00:00,-26041.667,25000.0
2050-01-01 07:00:00+00:00,-26041.667,25000.0
2050-01-01 08:00:00+00:00,-26041.667,25000.0
2050-01-01 09:00:00+00:00,-26041.667,25000.0
2050-01-01 10:00:00+00:00,-26041.667,25000.0
2050-01-01 11:00:00+00:00,-26041.667,25000.0
2050-01-01 12:00:00+00:00,-26041.667,25000.0
2050-01-01 13:00:00+00:00,-26041.667,25000.0
2050-01-01 14:00:00+00:00,-26041.667,25000.0
2050-01-01 15:00:00+00:00,-26041.667,25000.0
2050-01-01 16:00:00+00:00,-26041.667,25000.0
2050-01-01 17:00:00+00:00,-26041.667,25000.0
2050-01-01 18:00:00+00:00,-26041.667,25000.0
2050-01-01 19:00:00+00:00,-26041.667,25000.0
2050-01-01 20:00:00+00:00,-26041.667,25000.0
2050-01-01 21:00:00+00:00,-26041.667,25000.0
2050-01-01 22:00:00+00:00,-26041.667,25000.0
2050-01-01 23:00:00+00:00,-26041.667,25000.0
2050-01-02 00:00:00+00:00,-26041.667,25000.0
2050-01-02 01:00:00+00:00,-26041.667,25000.0
2050-01-02 02:00:00+00:00,-26041.667,25000.0
2050-01-02 03:00:00+00:00,-26041.667,25000.0
2050-01-02 04:00:00+00:00,-26041.667,25000.0
2050-01-02 05:00:00+00:00,-26041.667,25000.0
2050-01-02 06:00:00+00:00,-26041.667,25000.0
2050-01-02 07:00:00+00:00,-26041.667,25000.0
2050-01-02 08:00:00+00:00,-26041.667,25000.0
2050-01-02 09:00:00+00:00,-26041.667,25000.0
2050-01-02 10:00:00+00:00,-26041.667,25000.0
2050-01-02 11:00:00+00:00,-26041.667,25000.0
2050-01-02 12:00:00+00:00,-26041.667,25000.0
2050-01-02 13:00:00+00:00,-26041.667,25000.0
2050-01-02 14:00:00+00:00,-26041.667,25000.0
2050-01-02 15:00:00+00:00,-26041.667,25000.0
2050-01-02 16:00:00+00:00,-26041.667,25000.0
2050-01-02 17:00:00+00:00,-26041.667,25000.0
2050-01-02 18:00:00+00:00,-26041.667,25000.0
2050-01-02 19:00:00+00:00,-26041.667,25000.0
2050-01-02 20:00:00+00:00,-26041.667,25000.0
2050-01-02 21:00:00+00:00,-26041.667,25000.0
2050-01-02 22:00:00+00:00,-26041.667,25000.0
2050-01-02 23:00:00+00:00,-26041.667,25000.0
2050-01-03 00:00:00+00:00,-26041.667,25000.0
2050-01-03 01:00:00+00:00,-26041.667,25000.0
2050-01-03 02:00:00+00:00,-26041.667,25000.0
2050-01-03 03:00:00+00:00,-26041.667,25000.0
2050-01-03 04:00:00+00:00,-26041.667,25000.0
2050-01-03 05:00:00+00:00,-23566.545,22623.883
2050-01-03 06:00:00+00:00,-19837.244,19043.755
2050-01-03 07:00:00+00:00,-18099.9,17375.904
2050-01-03 08:00:00+00:00,-19574.006,18791.046
2050-01-03 09:00:00+00:00,-22235.737,21346.308
2050-01-03 10:00:00+00:00,-23853.205,22899.077
2050-01-03 11:00:00+00:00,-24200.734,23232.705
2050-01-03 12:00:00+00:00,-22066.226,21183.577
2050-01-03 13:00:00+00:00,-23014.907,22094.311
2050-01-03 14:00:00+00:00,-16207.443,15559.146
2050-01-03 15:00:00+00:00,-20499.862,19679.868
2050-01-03 16:00:00+00:00,-20932.957,20095.639
2050-01-03 17:00:00+00:00,-20596.42,19772.564
2050-01-03 18:00:00+00:00,-22423.324,21526.391
2050-01-03 19:00:00+00:00,-22199.364,21311.39
2050-01-03 20:00:00+00:00,-26041.667,25000.0
2050-01-03 21:00:00+00:00,-25607.435,24583.138
2050-01-03 22:00:00+00:00,-26041.667,25000.0
2050-01-03 23:00:00+00:00,-26041.667,25000.0
2050-01-04 00:00:00+00:00,-26041.667,25000.0
2050-01-04 01:00:00+00:00,-26041.667,25000.0
2050-01-04 02:00:00+00:00,-26041.667,25000.0
2050-01-04 03:00:00+00:00,-26041.667,25000.0
2050-01-04 04:00:00+00:00,-26041.667,25000.0
2050-01-04 05:00:00+00:00,-26041.667,25000.0
2050-01-04 06:00:00+00:00,-26041.667,25000.0
2050-01-04 07:00:00+00:00,-26041.667,25000.0
2050-01-04 08:00:00+00:00,-26041.667,25000.0
2050-01-04 09:00:00+00:00,-26041.667,25000.0
2050-01-04 10:00:00+00:00,-26041.667,25000.0
2050-01-04 11:00:00+00:00,-26041.667,25000.0
2050-01-04 12:00:00+00:00,-26041.667,25000.0
2050-01-04 13:00:00+00:00,-26041.667,25000.0
2050-01-04 14:00:00+00:00,-26041.667,25000.0
2050-01-04 15:00:00+00:00,-26041.667,25000.0
2050-01-04 16:00:00+00:00,-26041.667,25000.0
2050-01-04 17:00:00+00:00,-26041.667,25000.0
2050-01-04 18:00:00+00:00,-26041.667,25000.0
2050-01-04 19:00:00+00:00,-26041.667,25000.0
2050-01-04 20:00:00+00:00,-26041.667,25000.0
2050-01-04 21:00:00+00:00,-26041.667,25000.0
2050-01-04 22:00:00+00:00,-26041.667,25000.0
2050-01-04 23:00:00+00:00,-26041.667,25000.0
2050-01-05 00:00:00+00:00,-26041.667,25000.0
2050-01-05 01:00:00+00:00,-26041.667,25000.0
2050-01-05 02:00:00+00:00,-26041.667,25000.0
2050-01-05 03:00:00+00:00,-26041.667,25000.0
2050-01-05 04:00:00+00:00,-26041.667,25000.0
2050-01-05 05:00:00+00:00,-26041.667,25000.0
2050-01-05 06:00:00+00:00,-26041.667,25000.0
2050-01-05 07:00:00+00:00,-26041.667,25000.0
2050-01-05 08:00:00+00:00,-24321.689,23348.822
2050-01-05 09:00:00+00:00,-10993.614,10553.87
2050-01-05 10:00:00+00:00,0.0,0.0
2050-01-05 11:00:00+00:00,0.0,0.0
2050-01-05 12:00:00+00:00,-10011.703,9611.2345
2050-01-05 13:00:00+00:00,-26041.667,25000.0
2050-01-05 14:00:00+00:00,-26041.667,25000.0
2050-01-05 15:00:00+00:00,-26041.667,25000.0
2050-01-05 16:00:00+00:00,-26041.667,25000.0
2050-01-05 17:00:00+00:00,-26041.667,25000.0
2050-01-05 18:00:00+00:00,-26041.667,25000.0
2050-01-05 19:00:00+00:00,-26041.667,25000.0
2050-01-05 20:00:00+00:00,-26041.667,25000.0
2050-01-05 21:00:00+00:00,-26041.667,25000.0
2050-01-05 22:00:00+00:00,-26041.667,25000.0
2050-01-05 23:00:00+00:00,-26041.667,25000.0
2050-01-06 00:00:00+00:00,-16748.326,16078.393
2050-01-06 01:00:00+00:00,-13037.398,12515.902
2050-01-06 02:00:00+00:00,-8371.3453,8036.4915
2050-01-06 03:00:00+00:00,-5538.4112,5316.8747
2050-01-06 04:00:00+00:00,-11720.056,11251.254
2050-01-06 05:00:00+00:00,-26041.667,25000.0
2050-01-06 06:00:00+00:00,-4906.3357,4710.0823
2050-01-06 07:00:00+00:00,-858.95605,824.59781
2050-01-06 08:00:00+00:00,-18604.054,17859.892
2050-01-06 09:00:00+00:00,-24181.619,23214.354
2050-01-06 10:00:00+00:00,-26041.667,25000.0
2050-01-06 11:00:00+00:00,-26041.667,25000.0
2050-01-06 12:00:00+00:00,-19409.694,18633.306
2050-01-06 13:00:00+00:00,-13959.044,13400.682
2050-01-06 14:00:00+00:00,-14481.398,13902.142
2050-01-06 15:00:00+00:00,-12181.419,11694.163
2050-01-06 16:00:00+00:00,-7372.6545,7077.7483
2050-01-06 17:00:00+00:00,0.0,0.0
2050-01-06 18:00:00+00:00,0.0,0.0
2050-01-06 19:00:00+00:00,3045.1564,-3172.0379
2050-01-06 20:00:00+00:00,5654.2821,-5889.8771
2050-01-06 21:00:00+00:00,4284.6558,-4463.1831
2050-01-06 22:00:00+00:00,0.0,0.0
2050-01-06 23:00:00+00:00,0.0,0.0
2050-01-07 00:00:00+00:00,0.0,0.0
2050-01-07 01:00:00+00:00,0.0,0.0
2050-01-07 02:00:00+00:00,0.0,0.0
2050-01-07 03:00:00+00:00,-9605.3816,9221.1664
2050-01-07 04:00:00+00:00,-10535.181,10113.774
2050-01-07 05:00:00+00:00,-26041.667,25000.0
2050-01-07 06:00:00+00:00,-21451.755,20593.685
2050-01-07 07:00:00+00:00,-17948.849,17230.895
2050-01-07 08:00:00+00:00,-16603.01,15938.89
2050-01-07 09:00:00+00:00,-18016.513,17295.852
2050-01-07 10:00:00+00:00,-20647.065,19821.182
2050-01-07 11:00:00+00:00,-23509.447,22569.069
2050-01-07 12:00:00+00:00,-26041.667,25000.0
2050-01-07 13:00:00+00:00,-26041.667,25000.0
2050-01-07 14:00:00+00:00,-26041.667,25000.0
2050-01-07 15:00:00+00:00,-26041.667,25000.0
2050-01-07 16:00:00+00:00,-26041.667,25000.0
2050-01-07 17:00:00+00:00,-26041.667,25000.0
2050-01-07 18:00:00+00:00,-26041.667,25000.0
2050-01-07 19:00:00+00:00,-26041.667,25000.0
2050-01-07 20:00:00+00:00,-26041.667,25000.0
2050-01-07 21:00:00+00:00,-21295.212,20443.403
2050-01-07 22:00:00+00:00,-16477.709,15818.6
2050-01-07 23:00:00+00:00,-9614.6208,9230.0359
2050-01-08 00:00:00+00:00,-194.02088,186.26004
2050-01-08 01:00:00+00:00,0.0,0.0
2050-01-08 02:00:00+00:00,0.0,0.0
2050-01-08 03:00:00+00:00,0.0,0.0
2050-01-08 04:00:00+00:00,0.0,0.0
2050-01-08 05:00:00+00:00,-4487.4624,4307.9639
2050-01-08 06:00:00+00:00,-4324.6983,4151.7104
2050-01-08 07:00:00+00:00,0.0,0.0
2050-01-08 08:00:00+00:00,0.0,0.0
2050-01-08 09:00:00+00:00,0.0,0.0
2050-01-08 10:00:00+00:00,0.0,0.0
2050-01-08 11:00:00+00:00,0.0,0.0
2050-01-08 12:00:00+00:00,0.0,0.0
2050-01-08 13:00:00+00:00,0.0,0.0
2050-01-08 14:00:00+00:00,0.0,0.0
2050-01-08 15:00:00+00:00,0.0,0.0
2050-01-08 16:00:00+00:00,0.0,0.0
2050-01-08 17:00:00+00:00,0.0,0.0
2050-01-08 18:00:00+00:00,-2472.3494,2373.4554
2050-01-08 19:00:00+00:00,-4760.7545,4570.3243
2050-01-08 20:00:00+00:00,-6462.4202,6203.9234
2050-01-08 21:00:00+00:00,-10495.26,10075.45
2050-01-08 22:00:00+00:00,-10525.015,10104.015
2050-01-08 23:00:00+00:00,-4437.2976,4259.8057
2050-01-09 00:00:00+00:00,0.0,0.0
2050-01-09 01:00:00+00:00,0.0,0.0
2050-01-09 02:00:00+00:00,0.0,0.0
2050-01-09 03:00:00+00:00,0.0,0.0
2050-01-09 04:00:00+00:00,0.0,0.0
2050-01-09 05:00:00+00:00,-16694.13,16026.365
2050-01-09 06:00:00+00:00,-23843.194,22889.466
2050-01-09 07:00:00+00:00,-6360.307,6105.8947
2050-01-09 08:00:00+00:00,-3014.7026,2894.1145
2050-01-09 09:00:00+00:00,-14686.425,14098.968
2050-01-09 10:00:00+00:00,-10624.395,10199.419
2050-01-09 11:00:00+00:00,-16500.933,15840.895
2050-01-09 12:00:00+00:00,-26041.667,25000.0
2050-01-09 13:00:00+00:00,-26041.667,25000.0
2050-01-09 14:00:00+00:00,-26041.667,25000.0
2050-01-09 15:00:00+00:00,-26041.667,25000.0
2050-01-09 16:00:00+00:00,-26041.667,25000.0
2050-01-09 17:00:00+00:00,-26041.667,25000.0
2050-01-09 18:00:00+00:00,-26041.667,25000.0
2050-01-09 19:00:00+00:00,-26041.667,25000.0
2050-01-09 20:00:00+00:00,-26041.667,25000.0
2050-01-09 21:00:00+00:00,-26041.667,25000.0
2050-01-09 22:00:00+00:00,-26041.667,25000.0
2050-01-09 23:00:00+00:00,-26041.667,25000.0
2050-01-10 00:00:00+00:00,-26041.667,25000.0
2050-01-10 01:00:00+00:00,-26041.667,25000.0
2050-01-10 02:00:00+00:00,-26041.667,25000.0
2050-01-10 03:00:00+00:00,-26041.667,25000.0
2050-01-10 04:00:00+00:00,-26041.667,25000.0
2050-01-10 05:00:00+00:00,-26041.667,25000.0
2050-01-10 06:00:00+00:00,-26041.667,25000.0
2050-01-10 07:00:00+00:00,-26041.667,25000.0
2050-01-10 08:00:00+00:00,-26041.667,25000.0
2050-01-10 09:00:00+00:00,-26041.667,25000.0
2050-01-10 10:00:00+00:00,-26041.667,25000.0
2050-01-10 11:00:00+00:00,-18375.59,17640.566
2050-01-10 12:00:00+00:00,-22116.314,21231.661
2050-01-10 13:00:00+00:00,-26041.667,25000.0
2050-01-10 14:00:00+00:00,-26041.667,25000.0
2050-01-10 15:00:00+00:00,-26041.667,25000.0
2050-01-10 16:00:00+00:00,-26041.667,25000.0
2050-01-10 17:00:00+00:00,-26041.667,25000.0
2050-01-10 18:00:00+00:00,-26041.667,25000.0
2050-01-10 19:00:00+00:00,-26041.667,25000.0
2050-01-10 20:00:00+00:00,-26041.667,25000.0
2050-01-10 21:00:00+00:00,-26041.667,25000.0
2050-01-10 22:00:00+00:00,-26041.667,25000.0
2050-01-10 23:00:00+00:00,-26041.667,25000.0
2050-01-11 00:00:00+00:00,-26041.667,25000.0
2050-01-11 01:00:00+00:00,-26041.667,25000.0
2050-01-11 02:00:00+00:00,-26041.667,25000.0
2050-01-11 03:00:00+00:00,-26041.667,25000.0
2050-01-11 04:00:00+00:00,-26041.667,25000.0
2050-01-11 05:00:00+00:00,-26041.667,25000.0
2050-01-11 06:00:00+00:00,-26041.667,25000.0
2050-01-11 07:00:00+00:00,-26041.667,25000.0
2050-01-11 08:00:00+00:00,-26041.667,25000.0
2050-01-11 09:00:00+00:00,-26041.667,25000.0
2050-01-11 10:00:00+00:00,-26041.667,25000.0
2050-01-11 11:00:00+00:00,-26041.667,25000.0
2050-01-11 12:00:00+00:00,-26041.667,25000.0
2050-01-11 13:00:00+00:00,-26041.667,25000.0
2050-01-11 14:00:00+00:00,-26041.667,25000.0
2050-01-11 15:00:00+00:00,-26041.667,25000.0
2050-01-11 16:00:00+00:00,-26041.667,25000.0
2050-01-11 17:00:00+00:00,-26041.667,25000.0
2050-01-11 18:00:00+00:00,-26041.667,25000.0
2050-01-11 19:00:00+00:00,-26041.667,25000.0
2050-01-11 20:00:00+00:00,-26041.667,25000.0
2050-01-11 21:00:00+00:00,-26041.667,25000.0
2050-01-11 22:00:00+00:00,-26041.667,25000.0
2050-01-11 23:00:00+00:00,-26041.667,25000.0
2050-01-12 00:00:00+00:00,-26041.667,25000.0
2050-01-12 01:00:00+00:00,-26041.667,25000.0
2050-01-12 02:00:00+00:00,-26041.667,25000.0
2050-01-12 03:00:00+00:00,-26041.667,25000.0
2050-01-12 04:00:00+00:00,-26041.667,25000.0
2050-01-12 05:00:00+00:00,-26041.667,25000.0
2050-01-12 06:00:00+00:00,-26041.667,25000.0
2050-01-12 07:00:00+00:00,-26041.667,25000.0
2050-01-12 08:00:00+00:00,-26041.667,25000.0
2050-01-12 09:00:00+00:00,-26041.667,25000.0
2050-01-12 10:00:00+00:00,-26041.667,25000.0
2050-01-12 11:00:00+00:00,-26041.667,25000.0
2050-01-12 12:00:00+00:00,-26041.667,25000.0
2050-01-12 13:00:00+00:00,-26041.667,25000.0
2050-01-12 14:00:00+00:00,-26041.667,25000.0
2050-01-12 15:00:00+00:00,-26041.667,25000.0
2050-01-12 16:00:00+00:00,-26041.667,25000.0
2050-01-12 17:00:00+00:00,-26041.667,25000.0
2050-01-12 18:00:00+00:00,-26041.667,25000.0
2050-01-12 19:00:00+00:00,-26041.667,25000.0
2050-01-12 20:00:00+00:00,-22802.345,21890.251
2050-01-12 21:00:00+00:00,-18294.397,17562.621
2050-01-12 22:00:00+00:00,-8769.1918,8418.4242
2050-01-12 23:00:00+00:00,-4707.6469,4519.341
2050-01-13 00:00:00+00:00,-3148.2709,3022.34
2050-01-13 01:00:00+00:00,-1139.1747,1093.6077
2050-01-13 02:00:00+00:00,-810.99163,778.55196
2050-01-13 03:00:00+00:00,-769.1039,738.33974
2050-01-13 04:00:00+00:00,2835.5869,-2953.7364
2050-01-13 05:00:00+00:00,-550.16922,528.16245
2050-01-13 06:00:00+00:00,-8503.6639,8163.5174
2050-01-13 07:00:00+00:00,-12242.384,11752.689
2050-01-13 08:00:00+00:00,-11700.934,11232.897
2050-01-13 09:00:00+00:00,-17694.305,16986.533
2050-01-13 10:00:00+00:00,-15712.628,15084.123
