timeindex,hydro_NDE,offshore_NDE,onshore_NDE,pv_NDE,chp_NDE,acaes_NDE,hydrogen_NDE,li-ion_NDE,redox_NDE,phs_NDE,import,electricity_NDE,excess_NDE
2050-01-01 00:00:00+00:00,56.466786,50786.256,42747.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39062.5,9528.607724475554,38573.579
2050-01-01 01:00:00+00:00,56.60348,50435.199,46126.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39062.5,9207.40750103513,41772.561
2050-01-01 02:00:00+00:00,56.740174,49165.543,47766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39062.5,8814.275962609983,41102.743
2050-01-01 03:00:00+00:00,56.876868,48679.914,50805.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39062.5,8468.766547686626,44683.841
2050-01-01 04:00:00+00:00,57.013562,47977.799,51986.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39062.5,8264.927952020786,44041.9
2050-01-01 05:00:00+00:00,57.150256,47685.252,51211.2,0.0,2331.6286,0.0,0.0,0.0,0.0,0.0,-39062.5,7954.886055791627,44539.542
2050-01-01 06:00:00+00:00,57.28695,47345.897,50227.2,0.0,8467.9516,0.0,0.0,0.0,0.0,0.0,-23156.553,7383.2213907799005,65830.258
2050-01-01 07:00:00+00:00,57.423644,46216.663,47761.2,0.0,6595.432,0.0,0.0,0.0,0.0,0.0,-24123.278,7387.405756684527,59391.733
2050-01-01 08:00:00+00:00,57.560338,45099.131,45159.6,155.42614,5743.9406,0.0,0.0,0.0,0.0,0.0,-23319.167,7510.745050037131,55657.443
2050-01-01 09:00:00+00:00,57.697032,43928.941,42526.8,652.50973,4617.02,0.0,0.0,0.0,0.0,0.0,-21647.394,7975.409392408474,52431.862
2050-01-01 10:00:00+00:00,57.833726,43068.851,40276.8,1135.591,3136.3388,0.0,0.0,0.0,0.0,0.0,-25020.547,8519.576759496707,44406.989
2050-01-01 11:00:00+00:00,57.97042,42524.713,38167.2,1316.2213,2181.3121,0.0,0.0,0.0,0.0,0.0,-29781.881,9117.94168222257,35619.292
2050-01-01 12:00:00+00:00,58.107114,41717.282,36760.8,1107.5863,1305.8861,0.0,0.0,0.0,0.0,0.0,-38305.945,9344.495425217212,23570.918
2050-01-01 13:00:00+00:00,58.243808,41471.542,35634.0,667.91232,708.24648,0.0,0.0,0.0,0.0,0.0,-39062.5,9220.956894477607,20528.185
2050-01-01 14:00:00+00:00,58.380502,40675.812,34261.2,140.02355,743.78573,0.0,0.0,0.0,0.0,0.0,-39062.5,9120.93051501159,17967.469
2050-01-01 15:00:00+00:00,58.517196,39681.151,32220.0,0.0,969.16985,0.0,0.0,0.0,0.0,0.0,-39062.5,9102.39973358742,15035.635
2050-01-01 16:00:00+00:00,58.65389,37791.293,28465.2,0.0,2450.7577,-797.14286,0.0,-2061.6419,-167.4,0.0,-39062.5,9418.817806433148,7530.0999
2050-01-01 17:00:00+00:00,58.790584,36626.954,26827.2,0.0,3347.7611,-797.14286,0.0,-2817.0,-167.4,0.0,-39062.5,10241.1461685354,4047.2143
2050-01-01 18:00:00+00:00,58.927278,35491.87,26007.6,0.0,3407.4163,-797.14286,0.0,-2817.0,-167.4,0.0,-39062.5,10394.174552391161,1999.2932
2050-01-01 19:00:00+00:00,59.063972,34666.886,24370.8,0.0,2992.3686,-135.50486,0.0,-2817.0,-115.42434,0.0,-39062.5,10230.386352362713,0.0
2050-01-01 20:00:00+00:00,59.200666,33958.92,23751.6,0.0,1918.2129,-18.248299,0.0,-1008.5519,0.0,0.0,-39062.5,9870.331266400533,0.0
2050-01-01 21:00:00+00:00,59.33736,33713.181,24090.0,0.0,0.0,0.0,0.0,532.58942,133.92,0.0,-39062.5,9738.224730200156,0.0
2050-01-01 22:00:00+00:00,59.474054,33256.806,23971.2,0.0,0.0,0.0,0.0,201.41436,0.0,0.0,-39062.5,9856.184124532547,0.0
2050-01-01 23:00:00+00:00,59.610748,32700.966,23624.4,0.0,0.0,-797.14286,0.0,-149.67112,-167.4,0.0,-39062.5,9359.041096256025,0.0
2050-01-02 00:00:00+00:00,59.747442,32724.37,24591.6,0.0,0.0,-797.14286,0.0,-2560.1598,0.0,0.0,-39062.5,8757.089574183332,0.0
2050-01-02 01:00:00+00:00,59.945832,32736.072,24525.6,0.0,0.0,-797.14286,0.0,-2739.6562,0.0,0.0,-39062.5,8310.557502197633,0.0
2050-01-02 02:00:00+00:00,60.144223,33104.682,23588.4,0.0,0.0,-797.14286,0.0,-2337.1345,0.0,0.0,-39062.5,8067.664788490774,0.0
2050-01-02 03:00:00+00:00,60.342614,32823.836,22561.2,0.0,0.0,-797.14286,0.0,-580.0306,0.0,0.0,-39062.5,7912.64383131006,0.0
2050-01-02 04:00:00+00:00,60.541005,32238.741,21466.8,0.0,0.0,0.0,0.0,179.33968,0.0,0.0,-39062.5,7852.07009905586,0.0
2050-01-02 05:00:00+00:00,60.739396,31343.545,20481.6,0.0,3825.8271,0.0,0.0,139.57868,0.0,0.0,-39062.5,7650.224058582693,0.0
2050-01-02 06:00:00+00:00,60.937787,29956.87,19904.4,0.0,6478.1162,0.0,0.0,-346.6504,0.0,0.0,-39062.5,7262.870948348577,0.0
2050-01-02 07:00:00+00:00,61.136178,27686.701,18531.6,0.0,8323.5672,0.0,0.0,0.0,0.0,0.0,-39062.5,7521.106355171328,0.0
2050-01-02 08:00:00+00:00,61.334569,25387.277,16936.8,218.43673,8776.2506,0.0,0.0,0.0,0.0,0.0,-35757.212,8014.66276596875,0.0
2050-01-02 09:00:00+00:00,61.53296,23848.477,15392.4,631.5062,8979.7738,0.0,0.0,0.0,0.0,0.0,-33131.157,8776.018866646044,0.0
2050-01-02 10:00:00+00:00,61.731351,23099.555,14800.8,968.96295,3801.9705,0.0,0.0,0.0,0.0,0.0,-24677.22,9364.819506314787,0.0
2050-01-02 11:00:00+00:00,61.929742,23737.309,14805.6,1155.1943,608.22245,0.0,0.0,0.0,0.0,0.0,-20658.821,9985.102572424652,0.0
