timeindex,ashp_NDE,gshp_NDE,chp_NDE,tes_NDE,dhw_NDE,space_NDE,excess_heat_NDE
2050-01-01 00:00:00+00:00,4961.3613,16647.237,0.0,-1800.0,861.2828433217179,18947.31593955827,0.0
2050-01-01 01:00:00+00:00,5307.5064,16647.237,0.0,-1800.0,900.0859019471593,19254.657922596303,0.0
2050-01-01 02:00:00+00:00,12557.494,9941.0363,0.0,-1800.0,768.626941650688,19929.903671760483,0.0
2050-01-01 03:00:00+00:00,7035.1491,16647.237,0.0,-1800.0,946.8671595423198,20935.51938735256,0.0
2050-01-01 04:00:00+00:00,10081.733,16647.237,0.0,-1800.0,1580.2273641155316,23348.74325298803,0.0
2050-01-01 05:00:00+00:00,12557.494,16647.237,2331.6286,1800.0,3177.3177396897804,30159.042687160658,0.0
2050-01-01 06:00:00+00:00,12557.494,16647.237,8467.9516,1800.0,4425.5432330427775,35047.14013774308,0.0
2050-01-01 07:00:00+00:00,12557.494,16647.237,6595.432,1800.0,4216.840800903138,33383.32300714941,0.0
2050-01-01 08:00:00+00:00,12557.494,16647.237,5743.9406,1800.0,3292.4576566391106,33456.21473410002,0.0
2050-01-01 09:00:00+00:00,12557.494,16647.237,4617.02,1800.0,3131.8057410216347,32489.94604524497,0.0
2050-01-01 10:00:00+00:00,12557.494,16647.237,3136.3388,1800.0,3008.8689478064416,31132.20163876223,0.0
2050-01-01 11:00:00+00:00,12557.494,16647.237,2181.3121,1800.0,2840.6014786269557,30345.442426725825,0.0
2050-01-01 12:00:00+00:00,12557.494,16647.237,1305.8861,1800.0,2769.7043014187834,29540.91358971142,0.0
2050-01-01 13:00:00+00:00,12557.494,16647.237,708.24648,1800.0,2305.8808249520557,29407.097434264844,0.0
2050-01-01 14:00:00+00:00,12557.494,16647.237,743.78573,1800.0,2419.9328056782506,29328.584703494707,0.0
2050-01-01 15:00:00+00:00,12557.494,16647.237,969.16985,1800.0,2175.872446286452,29798.029183780945,0.0
2050-01-01 16:00:00+00:00,12557.494,16647.237,2450.7577,1800.0,2304.974211432773,31150.515231851827,0.0
2050-01-01 17:00:00+00:00,12557.494,16647.237,3347.7611,1800.0,2495.7256958905637,31856.767163375673,0.0
2050-01-01 18:00:00+00:00,12557.494,16647.237,3407.4163,1800.0,2499.352149967696,31912.79587886753,0.0
2050-01-01 19:00:00+00:00,12557.494,16647.237,2992.3686,1800.0,2618.4811664018835,31378.61919330421,0.0
2050-01-01 20:00:00+00:00,12557.494,16647.237,1918.2129,1800.0,2724.3736254544897,30198.57103660152,0.0
2050-01-01 21:00:00+00:00,12557.494,16647.237,0.0,789.66989,2502.071990525565,27492.329681532752,0.0
2050-01-01 22:00:00+00:00,9893.8829,16647.237,0.0,-1800.0,1799.0838676711771,22942.03642823635,0.0
2050-01-01 23:00:00+00:00,5935.6082,16647.237,0.0,-1800.0,1057.8366543029279,19725.009016401887,0.0
2050-01-02 00:00:00+00:00,4439.6959,16647.237,0.0,-1800.0,808.1552910915578,18478.77807279128,0.0
2050-01-02 01:00:00+00:00,4929.4485,16647.237,0.0,-1800.0,940.3395422034597,18836.346444797728,0.0
2050-01-02 02:00:00+00:00,5106.6008,16647.237,0.0,-1800.0,950.3122909156054,19003.525977754056,0.0
2050-01-02 03:00:00+00:00,6496.4394,16647.237,0.0,-1800.0,1235.8955494907011,20107.781244244357,0.0
2050-01-02 04:00:00+00:00,6353.3567,16647.237,0.0,1800.0,1934.3506047486514,22866.243538023966,0.0
2050-01-02 05:00:00+00:00,11201.101,16647.237,3825.8271,1800.0,3497.1709892938925,29976.994692488,0.0
2050-01-02 06:00:00+00:00,12557.494,16647.237,6478.1162,1800.0,4234.247780473429,33248.600238183484,0.0
2050-01-02 07:00:00+00:00,8627.0136,16647.237,8323.5672,1800.0,4107.140565069527,31290.677681933437,0.0
2050-01-02 08:00:00+00:00,7681.3138,16647.237,8776.2506,1800.0,3162.630600677359,31742.17121453794,0.0
2050-01-02 09:00:00+00:00,6297.3797,16647.237,8979.7738,1800.0,3019.748310037879,30704.642703066947,0.0
2050-01-02 10:00:00+00:00,10171.654,16647.237,3801.9705,1800.0,2830.6287299148016,29590.23336516058,0.0
2050-01-02 11:00:00+00:00,12548.362,16647.237,608.22245,1800.0,2772.2428192728003,28831.579172222067,0.0
2050-01-02 12:00:00+00:00,3032.0092,16647.237,9263.4738,1800.0,2715.4888129654923,28027.231657911587,0.0
2050-01-02 13:00:00+00:00,5107.92,16647.237,6815.6701,1800.0,2292.825590274348,28078.002014991587,0.0
2050-01-02 14:00:00+00:00,579.5606,16647.237,11762.885,1800.0,2225.1922217356027,28564.49082944041,0.0
2050-01-02 15:00:00+00:00,1306.7892,16647.237,11617.158,1800.0,2025.9185701965398,29345.266392249534,0.0
2050-01-02 16:00:00+00:00,1272.6476,16647.237,12862.898,1800.0,2199.988365899449,30382.794903720434,0.0
2050-01-02 17:00:00+00:00,0.0,16647.237,15660.104,1372.9878,2489.9233693671194,31190.406226700445,0.0
2050-01-02 18:00:00+00:00,0.0,16647.237,16703.447,412.69047,2515.852516018703,31247.522878415482,0.0
2050-01-02 19:00:00+00:00,0.0,16647.237,16703.447,0.0,2662.179938031463,30688.504982423707,0.0
2050-01-02 20:00:00+00:00,0.0,16647.237,15754.404,0.0,2774.9626598306495,29626.679228635934,0.0
2050-01-02 21:00:00+00:00,0.0,14720.875,16703.447,-1800.0,2567.166841210293,27057.15519227552,0.0
2050-01-02 22:00:00+00:00,0.0,7488.6277,16703.447,0.0,1842.7826393007629,22349.29250932716,0.0
2050-01-02 23:00:00+00:00,0.0,3591.6401,16703.447,0.0,1134.5361580345257,19160.55143929442,0.0
2050-01-03 00:00:00+00:00,0.0,5065.9845,16703.447,-1800.0,779.8689492898342,19189.56307191156,0.0
2050-01-03 01:00:00+00:00,0.0,4155.7345,16703.447,-348.32035,897.7287067970174,19613.132908121905,0.0
2050-01-03 02:00:00+00:00,0.0,4300.4306,16703.447,0.0,867.6291379567214,20136.24890875001,0.0
2050-01-03 03:00:00+00:00,0.0,5737.957,16703.447,0.0,980.9558278674733,21460.448615019166,0.0
2050-01-03 04:00:00+00:00,0.0,10572.211,16703.447,-1800.0,1661.6412581474176,23814.017311085587,0.0
2050-01-03 05:00:00+00:00,0.0,16647.237,16703.447,268.3576,3495.9017303668834,30123.14079179689,0.0
2050-01-03 06:00:00+00:00,4655.0883,16647.237,16703.447,1800.0,4558.8154203778295,35246.957757393735,0.0
2050-01-03 07:00:00+00:00,3270.5081,16647.237,16703.447,1800.0,4299.52395386201,34121.669057256,0.0
2050-01-03 08:00:00+00:00,2831.1632,16647.237,16703.447,1800.0,3316.029608140551,34665.81849153145,0.0
2050-01-03 09:00:00+00:00,1661.8131,16647.237,16703.447,1800.0,3190.7356197752138,33621.76236272168,0.0
2050-01-03 10:00:00+00:00,112.7732,16647.237,16703.447,1800.0,2968.7966302539935,32294.661493190753,0.0
2050-01-03 11:00:00+00:00,0.0,16647.237,16703.447,422.11925,2935.0706073365677,30837.7335676982,0.0
2050-01-03 12:00:00+00:00,0.0,16647.237,16703.447,-340.88668,2845.3158689272436,30164.48236827635,0.0
2050-01-03 13:00:00+00:00,0.0,16647.237,16703.447,-722.38965,2364.9920264095085,30263.303241878602,0.0
2050-01-03 14:00:00+00:00,0.0,16647.237,16703.447,-537.25917,2297.1773351669103,30516.24841375935,0.0
2050-01-03 15:00:00+00:00,0.0,16647.237,16703.447,-247.50549,2095.5464884777034,31007.63294121237,0.0
2050-01-03 16:00:00+00:00,0.0,16647.237,16703.447,1013.5939,2251.846659202617,32112.432175814265,0.0
2050-01-03 17:00:00+00:00,141.24087,16647.237,16703.447,1800.0,2545.408116747419,32746.517671202913,0.0
2050-01-03 18:00:00+00:00,255.29285,16647.237,16703.447,1800.0,2538.336531297008,32867.64123737951,0.0
2050-01-03 19:00:00+00:00,0.0,16647.237,16703.447,1553.3916,2708.2359048112075,32195.8406195886,0.0
2050-01-03 20:00:00+00:00,0.0,16647.237,16703.447,59.836492,2858.91507171653,30551.606341011528,0.0
2050-01-03 21:00:00+00:00,0.0,15536.645,16703.447,-1800.0,2551.7544113824206,27888.338466756886,0.0
2050-01-03 22:00:00+00:00,0.0,10042.024,16703.447,-1800.0,1873.426176252631,23072.044806901904,0.0
2050-01-03 23:00:00+00:00,0.0,5983.4774,16703.447,-1800.0,1119.1237282066634,19767.801174512184,0.0
2050-01-04 00:00:00+00:00,0.0,6376.7664,16703.447,-1800.0,765.7257783889721,20514.48806899614,0.0
2050-01-04 01:00:00+00:00,0.0,6894.8053,16703.447,-1800.0,880.1404045228677,20918.112407782217,0.0
2050-01-04 02:00:00+00:00,0.0,7386.5525,16703.447,-1800.0,851.1287719057156,21438.871213260143,0.0
2050-01-04 03:00:00+00:00,0.0,8827.1614,16703.447,-1800.0,964.4554618164674,22766.153405494802,0.0
2050-01-04 04:00:00+00:00,0.0,12594.544,15823.085,-1800.0,1655.8389316239857,24961.790026501705,0.0
2050-01-04 05:00:00+00:00,1737.8693,16647.237,14839.005,1800.0,3483.027818393028,31541.084335960266,0.0
2050-01-04 06:00:00+00:00,7797.0988,16647.237,15691.616,1800.0,4568.244200978405,37367.7081017076,0.0
2050-01-04 07:00:00+00:00,7731.3207,16647.237,14146.705,1800.0,4302.969085235311,36022.29363908718,0.0
2050-01-04 08:00:00+00:00,9708.2415,16647.237,11905.234,1800.0,3363.354833847283,36697.35806554752,0.0
2050-01-04 09:00:00+00:00,9566.5725,16647.237,10436.939,1800.0,3236.7915865549585,35213.95702529175,0.0
2050-01-04 10:00:00+00:00,11623.8,16647.237,6767.9336,1800.0,3014.852597033738,33824.11850022626,0.0
2050-01-04 11:00:00+00:00,12557.494,16647.237,4411.2187,1800.0,2975.142924888995,32440.80759249974,0.0
2050-01-04 12:00:00+00:00,12169.825,16647.237,3904.0603,1800.0,2881.943055106392,31639.179918747006,0.0
2050-01-04 13:00:00+00:00,12557.494,16647.237,3007.9623,1800.0,2390.9211730610923,31621.772939176757,0.0
2050-01-04 14:00:00+00:00,12557.494,16647.237,3335.0685,1800.0,2299.5345303170543,32040.265739679166,0.0
2050-01-04 15:00:00+00:00,12557.494,16647.237,3863.2615,1800.0,2089.74416195428,32778.2491443779,0.0
2050-01-04 16:00:00+00:00,12557.494,16647.237,5135.059,1800.0,2230.6319028513212,33909.158848335355,0.0
2050-01-04 17:00:00+00:00,12557.494,16647.237,5867.6027,1800.0,2532.3528820697115,34339.98159269999,0.0
2050-01-04 18:00:00+00:00,12557.494,16647.237,5686.0987,1800.0,2530.17700962342,34160.65343858527,0.0
2050-01-04 19:00:00+00:00,12557.494,16647.237,5265.2487,1800.0,2693.9114112064703,33576.06904134961,0.0
2050-01-04 20:00:00+00:00,12557.494,16647.237,3981.6653,1800.0,2825.733016910661,32160.664015040344,0.0
2050-01-04 21:00:00+00:00,12557.494,16647.237,728.3733,1800.0,2523.4680695807137,29209.637009764363,0.0
2050-01-04 22:00:00+00:00,11362.959,16647.237,0.0,-1800.0,1847.4970296010508,24362.699812957475,0.0
2050-01-04 23:00:00+00:00,7267.0608,16647.237,0.0,-1800.0,1098.9969080785131,21015.301377049702,0.0
