timeindex,ashp_NDE,gshp_NDE,chp_NDE,tes_NDE,dhw_NDE,space_NDE,excess_heat_NDE
2050-01-01 00:00:00+00:00,2968.087,19000.512,0.0,-2160.0,861.2828433217179,18947.31593955827,0.0
2050-01-01 01:00:00+00:00,3314.2321,19000.512,0.0,-2160.0,900.0859019471593,19254.657922596303,0.0
2050-01-01 02:00:00+00:00,14356.02,8502.5107,0.0,-2160.0,768.626941650688,19929.903671760483,0.0
2050-01-01 03:00:00+00:00,5041.8748,19000.512,0.0,-2160.0,946.8671595423198,20935.51938735256,0.0
2050-01-01 04:00:00+00:00,8088.4589,19000.512,0.0,-2160.0,1580.2273641155316,23348.74325298803,0.0
2050-01-01 05:00:00+00:00,14356.02,19000.512,0.0,-20.171256,3177.3177396897804,30159.042687160658,0.0
2050-01-01 06:00:00+00:00,14356.02,19000.512,3956.1517,2160.0,4425.5432330427775,35047.14013774308,0.0
2050-01-01 07:00:00+00:00,14356.02,19000.512,2083.6321,2160.0,4216.840800903138,33383.32300714941,0.0
2050-01-01 08:00:00+00:00,14356.02,19000.512,1232.1407,2160.0,3292.4576566391106,33456.21473410002,0.0
2050-01-01 09:00:00+00:00,14356.02,19000.512,105.2201,2160.0,3131.8057410216347,32489.94604524497,0.0
2050-01-01 10:00:00+00:00,14356.02,19000.512,0.0,784.5389,3008.8689478064416,31132.20163876223,0.0
2050-01-01 11:00:00+00:00,14356.02,19000.512,0.0,-170.48778,2840.6014786269557,30345.442426725825,0.0
2050-01-01 12:00:00+00:00,14356.02,19000.512,0.0,-1045.9138,2769.7043014187834,29540.91358971142,0.0
2050-01-01 13:00:00+00:00,14356.02,19000.512,0.0,-1643.5534,2305.8808249520557,29407.097434264844,0.0
2050-01-01 14:00:00+00:00,14356.02,19000.512,0.0,-1608.0142,2419.9328056782506,29328.584703494707,0.0
2050-01-01 15:00:00+00:00,14356.02,19000.512,0.0,-1382.6301,2175.872446286452,29798.029183780945,0.0
2050-01-01 16:00:00+00:00,14356.02,19000.512,0.0,98.95776,2304.974211432773,31150.515231851827,0.0
2050-01-01 17:00:00+00:00,14356.02,19000.512,0.0,995.96118,2495.7256958905637,31856.767163375673,0.0
2050-01-01 18:00:00+00:00,14356.02,19000.512,0.0,1055.6163,2499.352149967696,31912.79587886753,0.0
2050-01-01 19:00:00+00:00,14356.02,19000.512,0.0,640.56868,2618.4811664018835,31378.61919330421,0.0
2050-01-01 20:00:00+00:00,14356.02,19000.512,0.0,-433.58702,2724.3736254544897,30198.57103660152,0.0
2050-01-01 21:00:00+00:00,14356.02,17798.382,0.0,-2160.0,2502.071990525565,27492.329681532752,0.0
2050-01-01 22:00:00+00:00,14356.02,12545.1,0.0,-2160.0,1799.0838676711771,22942.03642823635,0.0
2050-01-01 23:00:00+00:00,14356.02,8586.8258,0.0,-2160.0,1057.8366543029279,19725.009016401887,0.0
2050-01-02 00:00:00+00:00,2446.4216,19000.512,0.0,-2160.0,808.1552910915578,18478.77807279128,0.0
2050-01-02 01:00:00+00:00,2936.1742,19000.512,0.0,-2160.0,940.3395422034597,18836.346444797728,0.0
2050-01-02 02:00:00+00:00,3113.3265,19000.512,0.0,-2160.0,950.3122909156054,19003.525977754056,0.0
2050-01-02 03:00:00+00:00,4503.165,19000.512,0.0,-2160.0,1235.8955494907011,20107.781244244357,0.0
2050-01-02 04:00:00+00:00,14356.02,12604.574,0.0,-2160.0,1934.3506047486514,22866.243538023966,0.0
2050-01-02 05:00:00+00:00,14356.02,19000.512,0.0,117.634,3497.1709892938925,29976.994692488,0.0
2050-01-02 06:00:00+00:00,14356.02,19000.512,1966.3163,2160.0,4234.247780473429,33248.600238183484,0.0
2050-01-02 07:00:00+00:00,14356.02,19000.512,0.0,2041.2866,4107.140565069527,31290.677681933437,0.0
2050-01-02 08:00:00+00:00,14356.02,19000.512,0.0,1548.2701,3162.630600677359,31742.17121453794,0.0
2050-01-02 09:00:00+00:00,14356.02,19000.512,0.0,367.85933,3019.748310037879,30704.642703066947,0.0
2050-01-02 10:00:00+00:00,14356.02,19000.512,0.0,-935.66959,2830.6287299148016,29590.23336516058,0.0
2050-01-02 11:00:00+00:00,14356.02,19000.512,0.0,-1752.7097,2772.2428192728003,28831.579172222067,0.0
2050-01-02 12:00:00+00:00,13902.209,19000.512,0.0,-2160.0,2715.4888129654923,28027.231657911587,0.0
2050-01-02 13:00:00+00:00,13530.316,19000.512,0.0,-2160.0,2292.825590274348,28078.002014991587,0.0
2050-01-02 14:00:00+00:00,13949.171,19000.512,0.0,-2160.0,2225.1922217356027,28564.49082944041,0.0
2050-01-02 15:00:00+00:00,14356.02,19000.512,0.0,-1985.3467,2025.9185701965398,29345.266392249534,0.0
2050-01-02 16:00:00+00:00,14356.02,19000.512,0.0,-773.74841,2199.988365899449,30382.794903720434,0.0
2050-01-02 17:00:00+00:00,10855.61,19000.512,1664.2083,2160.0,2489.9233693671194,31190.406226700445,0.0
2050-01-02 18:00:00+00:00,8229.7056,19000.512,4373.158,2160.0,2515.852516018703,31247.522878415482,0.0
2050-01-02 19:00:00+00:00,6384.8721,19000.512,5805.3011,2160.0,2662.179938031463,30688.504982423707,0.0
2050-01-02 20:00:00+00:00,4636.2605,19000.512,6604.8696,2160.0,2774.9626598306495,29626.679228635934,0.0
2050-01-02 21:00:00+00:00,1035.5347,19000.512,7428.2756,2160.0,2567.166841210293,27057.15519227552,0.0
2050-01-02 22:00:00+00:00,0.0,17417.882,4614.1928,2160.0,1842.7826393007629,22349.29250932716,0.0
2050-01-02 23:00:00+00:00,0.0,12403.135,5731.9524,2160.0,1134.5361580345257,19160.55143929442,0.0
2050-01-03 00:00:00+00:00,0.0,10883.206,6926.2255,2160.0,779.8689492898342,19189.56307191156,0.0
2050-01-03 01:00:00+00:00,0.0,9754.2905,8596.5711,2160.0,897.7287067970174,19613.132908121905,0.0
2050-01-03 02:00:00+00:00,0.0,8805.3738,10038.504,2160.0,867.6291379567214,20136.24890875001,0.0
2050-01-03 03:00:00+00:00,0.0,10036.419,12141.704,263.28179,980.9558278674733,21460.448615019166,0.0
2050-01-03 04:00:00+00:00,0.0,6835.6442,16480.014,2160.0,1661.6412581474176,23814.017311085587,0.0
2050-01-03 05:00:00+00:00,0.0,12183.516,19275.526,2160.0,3495.9017303668834,30123.14079179689,0.0
2050-01-03 06:00:00+00:00,0.0,17156.829,22648.944,0.0,4558.8154203778295,35246.957757393735,0.0
2050-01-03 07:00:00+00:00,0.0,12694.023,23567.17,2160.0,4299.52395386201,34121.669057256,0.0
2050-01-03 08:00:00+00:00,0.0,15249.284,22732.564,0.0,3316.029608140551,34665.81849153145,0.0
2050-01-03 09:00:00+00:00,0.0,16360.762,20451.736,0.0,3190.7356197752138,33621.76236272168,0.0
2050-01-03 10:00:00+00:00,0.0,16225.146,19038.312,0.0,2968.7966302539935,32294.661493190753,0.0
2050-01-03 11:00:00+00:00,0.0,15164.831,18607.974,0.0,2935.0706073365677,30837.7335676982,0.0
2050-01-03 12:00:00+00:00,0.0,12484.322,20525.476,0.0,2845.3158689272436,30164.48236827635,0.0
2050-01-03 13:00:00+00:00,0.0,9469.5936,23158.702,0.0,2364.9920264095085,30263.303241878602,0.0
2050-01-03 14:00:00+00:00,0.0,8148.3461,24665.08,0.0,2297.1773351669103,30516.24841375935,0.0
2050-01-03 15:00:00+00:00,0.0,8438.0998,24665.08,0.0,2095.5464884777034,31007.63294121237,0.0
2050-01-03 16:00:00+00:00,0.0,9699.1992,24665.08,0.0,2251.846659202617,32112.432175814265,0.0
2050-01-03 17:00:00+00:00,0.0,10626.846,24665.08,0.0,2545.408116747419,32746.517671202913,0.0
2050-01-03 18:00:00+00:00,0.0,11808.164,23597.814,0.0,2538.336531297008,32867.64123737951,0.0
2050-01-03 19:00:00+00:00,0.0,12968.948,21935.129,0.0,2708.2359048112075,32195.8406195886,0.0
2050-01-03 20:00:00+00:00,0.0,13324.112,20086.409,0.0,2858.91507171653,30551.606341011528,0.0
2050-01-03 21:00:00+00:00,0.0,12215.059,18225.034,0.0,2551.7544113824206,27888.338466756886,0.0
2050-01-03 22:00:00+00:00,0.0,9084.4634,15861.008,0.0,1873.426176252631,23072.044806901904,0.0
2050-01-03 23:00:00+00:00,0.0,7679.7193,13207.206,0.0,1119.1237282066634,19767.801174512184,0.0
2050-01-04 00:00:00+00:00,0.0,9813.2886,11466.925,0.0,765.7257783889721,20514.48806899614,0.0
2050-01-04 01:00:00+00:00,0.0,12743.522,9054.731,0.0,880.1404045228677,20918.112407782217,0.0
2050-01-04 02:00:00+00:00,0.0,15769.663,6520.3373,0.0,851.1287719057156,21438.871213260143,0.0
2050-01-04 03:00:00+00:00,0.0,19000.512,2912.1437,1817.9534,964.4554618164674,22766.153405494802,0.0
2050-01-04 04:00:00+00:00,5125.3756,19000.512,331.74155,2160.0,1655.8389316239857,24961.790026501705,0.0
2050-01-04 05:00:00+00:00,13013.38,19000.512,850.22045,2160.0,3483.027818393028,31541.084335960266,0.0
2050-01-04 06:00:00+00:00,14356.02,19000.512,6419.4206,2160.0,4568.244200978405,37367.7081017076,0.0
2050-01-04 07:00:00+00:00,14356.02,19000.512,4808.731,2160.0,4302.969085235311,36022.29363908718,0.0
2050-01-04 08:00:00+00:00,14356.02,19000.512,4544.1812,2160.0,3363.354833847283,36697.35806554752,0.0
2050-01-04 09:00:00+00:00,14356.02,19000.512,2934.2169,2160.0,3236.7915865549585,35213.95702529175,0.0
2050-01-04 10:00:00+00:00,14356.02,19000.512,1322.4394,2160.0,3014.852597033738,33824.11850022626,0.0
2050-01-04 11:00:00+00:00,14356.02,19000.512,0.0,2059.4188,2975.142924888995,32440.80759249974,0.0
2050-01-04 12:00:00+00:00,14356.02,19000.512,0.0,1164.5913,2881.943055106392,31639.179918747006,0.0
2050-01-04 13:00:00+00:00,14356.02,19000.512,0.0,656.16243,2390.9211730610923,31621.772939176757,0.0
2050-01-04 14:00:00+00:00,14356.02,19000.512,0.0,983.26859,2299.5345303170543,32040.265739679166,0.0
2050-01-04 15:00:00+00:00,14356.02,19000.512,0.0,1511.4616,2089.74416195428,32778.2491443779,0.0
2050-01-04 16:00:00+00:00,14356.02,19000.512,623.25907,2160.0,2230.6319028513212,33909.158848335355,0.0
2050-01-04 17:00:00+00:00,14356.02,19000.512,1355.8028,2160.0,2532.3528820697115,34339.98159269999,0.0
2050-01-04 18:00:00+00:00,14356.02,19000.512,1174.2988,2160.0,2530.17700962342,34160.65343858527,0.0
2050-01-04 19:00:00+00:00,14356.02,19000.512,753.44877,2160.0,2693.9114112064703,33576.06904134961,0.0
2050-01-04 20:00:00+00:00,14356.02,19000.512,0.0,1629.8653,2825.733016910661,32160.664015040344,0.0
