timeindex,hydro_NDE,offshore_NDE,onshore_NDE,pv_NDE,chp_NDE,acaes_NDE,hydrogen_NDE,li-ion_NDE,redox_NDE,phs_NDE,import,electricity_NDE,excess_NDE
2050-01-01 00:00:00+00:00,56.466786,53371.903,42747.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9528.607724475554,59651.63
2050-01-01 01:00:00+00:00,56.60348,53002.973,46126.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9207.40750103513,62832.739
2050-01-01 02:00:00+00:00,56.740174,51668.675,47766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8814.275962609983,61421.927
2050-01-01 03:00:00+00:00,56.876868,51158.322,50805.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8468.766547686626,65654.653
2050-01-01 04:00:00+00:00,57.013562,50420.461,51986.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8264.927952020786,64976.966
2050-01-01 05:00:00+00:00,57.150256,50113.019,51211.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,7954.886055791627,61479.476
2050-01-01 06:00:00+00:00,57.28695,49756.387,50227.2,0.0,3956.1517,0.0,0.0,0.0,0.0,0.0,-20833.333,7383.2213907799005,64666.797
2050-01-01 07:00:00+00:00,57.423644,48569.661,47761.2,0.0,2083.6321,0.0,0.0,0.0,0.0,0.0,-20833.333,7387.405756684527,59137.504
2050-01-01 08:00:00+00:00,57.560338,47395.234,45159.6,1171.753,1232.1407,0.0,0.0,0.0,0.0,0.0,-20833.333,7510.745050037131,55558.535
2050-01-01 09:00:00+00:00,57.697032,46165.466,42526.8,4919.2513,105.2201,0.0,0.0,0.0,0.0,0.0,-20833.333,7975.409392408474,53852.018
2050-01-01 10:00:00+00:00,57.833726,45261.587,40276.8,8561.1863,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8519.576759496707,53690.823
2050-01-01 11:00:00+00:00,57.97042,44689.745,38167.2,9922.9533,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9117.94168222257,51772.92
2050-01-01 12:00:00+00:00,58.107114,43841.206,36760.8,8350.0597,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9344.495425217212,47718.67
2050-01-01 13:00:00+00:00,58.243808,43582.955,35634.0,5035.371,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9220.956894477607,43142.605
2050-01-01 14:00:00+00:00,58.380502,42746.713,34261.2,1055.6333,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9120.93051501159,37053.989
2050-01-01 15:00:00+00:00,58.517196,41701.411,32220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9102.39973358742,32930.521
2050-01-01 16:00:00+00:00,58.65389,39715.336,28465.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9418.817806433148,26873.365
2050-01-01 17:00:00+00:00,58.790584,38491.718,26827.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,10241.1461685354,23189.555
2050-01-01 18:00:00+00:00,58.927278,37298.844,26007.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,10394.174552391161,21024.189
2050-01-01 19:00:00+00:00,59.063972,36431.858,24370.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,10230.386352362713,18684.328
2050-01-01 20:00:00+00:00,59.200666,35687.848,23751.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9870.331266400533,17681.311
2050-01-01 21:00:00+00:00,59.33736,35429.597,24090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9738.224730200156,18201.941
2050-01-01 22:00:00+00:00,59.474054,34949.988,23971.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9856.184124532547,18832.704
2050-01-01 23:00:00+00:00,59.610748,34365.848,23624.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9359.041096256025,19413.987
2050-01-02 00:00:00+00:00,59.747442,34390.444,24591.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8757.089574183332,23515.781
2050-01-02 01:00:00+00:00,59.945832,34402.742,24525.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8310.557502197633,23695.873
2050-01-02 02:00:00+00:00,60.144223,34790.118,23588.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8067.664788490774,23312.118
2050-01-02 03:00:00+00:00,60.342614,34494.974,22561.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,7912.64383131006,21540.716
2050-01-02 04:00:00+00:00,60.541005,33880.09,21466.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,7852.07009905586,17248.338
2050-01-02 05:00:00+00:00,60.739396,32939.318,20481.6,0.0,0.0,-797.14286,0.0,0.0,0.0,0.0,-20833.333,7650.224058582693,13087.284
2050-01-02 06:00:00+00:00,60.937787,31482.044,19904.4,0.0,1966.3163,0.0,0.0,0.0,0.0,0.0,-20833.333,7262.870948348577,14203.82
2050-01-02 07:00:00+00:00,61.136178,29096.295,18531.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,7521.106355171328,8220.918
2050-01-02 08:00:00+00:00,61.334569,26679.803,16936.8,1646.788,0.0,-535.13962,0.0,-3380.4,0.0,0.0,-20833.333,8014.66276596875,1447.5155
2050-01-02 09:00:00+00:00,61.53296,25062.659,15392.4,4760.9063,0.0,-797.14286,0.0,-3380.4,-200.88,0.0,-20833.333,8776.018866646044,176.04887
