timeindex,acaes_NDE,hydrogen_NDE,hydrogen_SDE,li-ion_NDE,li-ion_SDE,phs_NDE,phs_SDE,redox_NDE,redox_SDE,tes_NDE,tes_SDE
2050-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,13703.129,850.0,358514.0,0.0,0.0,123120.0,590400.0
2050-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,4405.5047,850.0,358514.0,0.0,0.0,124740.0,590400.0
2050-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,358165.85,0.0,0.0,126360.0,590400.0
2050-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,355509.19,0.0,0.0,127980.0,590400.0
2050-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,353717.17,0.0,0.0,129600.0,590400.0
2050-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,353717.17,0.0,0.0,127600.0,581288.89
2050-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,12308.981,850.0,353717.17,0.0,0.0,125600.0,572177.78
2050-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,24617.962,850.0,353717.17,0.0,0.0,123600.0,563066.67
2050-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,36926.944,856.29,353869.37,0.0,470.30947,121600.0,553955.56
2050-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,49235.925,882.69667,354508.33,0.0,1152.3996,119600.0,544844.44
2050-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,61544.906,928.65333,355620.34,0.0,1834.4898,117600.0,535733.33
2050-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,73853.887,981.92,356909.24,0.0,2516.58,115600.0,528197.53
2050-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,82725.215,1026.7433,357993.83,0.0,2516.58,113600.0,525053.47
2050-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,83414.5,1053.7733,358647.88,0.0,2516.58,111600.0,517565.31
2050-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,83414.5,1059.44,358785.0,0.0,2516.58,109600.0,508454.2
2050-01-01 15:00:00+00:00,0.0,0.0,0.0,0.0,83414.5,1059.44,358785.0,0.0,2516.58,107600.0,499343.09
2050-01-01 16:00:00+00:00,0.0,0.0,0.0,0.0,83414.5,1059.44,358785.0,0.0,2516.58,105600.0,490231.98
2050-01-01 17:00:00+00:00,0.0,0.0,0.0,0.0,83414.5,1059.44,358785.0,0.0,2516.58,103600.0,481120.87
2050-01-01 18:00:00+00:00,0.0,0.0,0.0,0.0,83414.5,1059.44,358785.0,0.0,2516.58,101600.0,472009.75
2050-01-01 19:00:00+00:00,0.0,0.0,0.0,0.0,83414.5,1059.44,358785.0,0.0,2516.58,99600.0,462898.64
