timeindex,elec_Bus_NDE,elec_Bus_SDE,heat_Bus_NDE,heat_Bus_SDE,fuel_Bus_NDE,fuel_Bus_SDE
2050-01-01 00:00:00+00:00,0.0,422.58602,0.0,108.35539,357.25106,201.59941
2050-01-01 01:00:00+00:00,0.0,422.58602,0.0,108.35539,357.25106,201.59941
2050-01-01 02:00:00+00:00,0.0,422.58602,0.0,108.35539,357.25106,201.59941
2050-01-01 03:00:00+00:00,0.0,422.58602,0.0,108.35539,357.25106,201.59941
2050-01-01 04:00:00+00:00,0.0,422.58602,0.0,108.35539,-0.0,201.59941
2050-01-01 05:00:00+00:00,0.0,370.05007,440.19377,160.89133,357.25106,201.59941
2050-01-01 06:00:00+00:00,0.0,0.0,440.19377,530.94141,357.25106,201.59941
2050-01-01 07:00:00+00:00,0.0,0.0,440.19377,530.94141,357.25106,201.59941
2050-01-01 08:00:00+00:00,0.0,0.0,440.19377,530.94141,357.25106,201.59941
2050-01-01 09:00:00+00:00,0.0,0.0,440.19377,530.94141,357.25106,201.59941
2050-01-01 10:00:00+00:00,0.0,0.0,440.19377,530.94141,357.25106,201.59941
2050-01-01 11:00:00+00:00,0.0,0.0,440.19377,133.77208,357.25106,22.873219
2050-01-01 12:00:00+00:00,0.0,307.6758,440.19377,133.77208,357.25106,161.32733
2050-01-01 13:00:00+00:00,0.0,307.6758,440.19377,133.77208,357.25106,161.32733
2050-01-01 14:00:00+00:00,0.0,370.05007,440.19377,160.89133,357.25106,201.59941
2050-01-01 15:00:00+00:00,0.0,370.05007,440.19377,160.89133,357.25106,201.59941
2050-01-01 16:00:00+00:00,0.0,370.05007,440.19377,160.89133,357.25106,201.59941
2050-01-01 17:00:00+00:00,0.0,370.05007,440.19377,160.89133,357.25106,201.59941
2050-01-01 18:00:00+00:00,0.0,370.05007,440.19377,160.89133,357.25106,201.59941
2050-01-01 19:00:00+00:00,0.0,370.05007,440.19377,160.89133,357.25106,201.59941
2050-01-01 20:00:00+00:00,0.0,370.05007,440.19377,160.89133,357.25106,201.59941
2050-01-01 21:00:00+00:00,0.0,403.22834,128.4212,127.71307,45.478491,201.59941
2050-01-01 22:00:00+00:00,0.0,422.58602,0.0,108.35539,-0.0,201.59941
