timeindex,acaes_NDE,hydrogen_NDE,hydrogen_SDE,li-ion_NDE,li-ion_SDE,phs_NDE,phs_SDE,redox_NDE,redox_SDE,tes_NDE,tes_SDE
2050-01-01 00:00:00+00:00,0.0,-1.6444644e-24,0.0,0.0,5725.7955,850.0,349014.28,0.0,0.0,81819.434,305336.74
2050-01-01 01:00:00+00:00,0.0,-1.6444644e-24,0.0,0.0,0.0,850.0,339514.56,0.0,0.0,83439.434,305336.74
2050-01-01 02:00:00+00:00,0.0,-1.6022987e-24,0.0,0.0,0.0,850.0,330014.84,0.0,0.0,85059.434,305336.74
2050-01-01 03:00:00+00:00,0.0,-1.5812158e-24,0.0,0.0,0.0,850.0,320515.11,0.0,0.0,86679.434,305336.74
2050-01-01 04:00:00+00:00,0.0,-1.5601329e-24,0.0,0.0,0.0,850.0,311015.39,0.0,0.0,88299.434,305336.74
2050-01-01 05:00:00+00:00,0.0,-1.4968843e-24,0.0,0.0,0.0,850.0,311015.39,0.0,0.0,88490.376,305219.15
2050-01-01 06:00:00+00:00,0.0,-1.4758014e-24,0.0,0.0,12308.981,850.0,311015.39,0.0,0.0,86490.376,296108.03
2050-01-01 07:00:00+00:00,0.0,-1.4547185e-24,0.0,0.0,24617.962,850.0,311015.39,0.0,0.0,84490.376,286996.92
2050-01-01 08:00:00+00:00,0.0,-1.3914699e-24,0.0,0.0,36926.944,856.29,311167.59,0.0,0.0,82490.376,277885.81
2050-01-01 09:00:00+00:00,0.0,-1.370387e-24,0.0,0.0,49235.925,882.69667,311806.56,0.0,0.0,80490.376,268774.7
2050-01-01 10:00:00+00:00,0.0,-1.3071384e-24,0.0,0.0,61544.906,928.65333,312918.57,0.0,0.0,79831.984,259663.59
2050-01-01 11:00:00+00:00,0.0,-1.2860555e-24,0.0,0.0,73853.887,981.92,314207.47,0.0,0.0,80158.21,250552.48
2050-01-01 12:00:00+00:00,0.0,-1.2438898e-24,0.0,0.0,79805.475,1026.7433,315292.06,0.0,0.0,81272.319,241441.37
2050-01-01 13:00:00+00:00,0.0,-1.201724e-24,0.0,0.0,79805.475,1053.7733,315946.11,0.0,0.0,82892.319,241104.52
2050-01-01 14:00:00+00:00,0.0,-1.1700997e-24,0.0,0.0,76327.144,1059.44,306583.5,0.0,0.0,84512.319,241104.52
2050-01-01 15:00:00+00:00,0.0,-1.1279339e-24,0.0,0.0,62947.817,1059.44,306583.5,0.0,0.0,85929.474,241104.52
2050-01-01 16:00:00+00:00,0.0,-1.0857682e-24,0.0,0.0,60776.461,1059.44,297083.78,0.0,0.0,86013.199,241104.52
2050-01-01 17:00:00+00:00,0.0,-1.0436024e-24,0.0,0.0,57735.407,1059.44,287584.06,0.0,0.0,85119.893,241104.52
2050-01-01 18:00:00+00:00,0.0,-1.0014367e-24,0.0,0.0,52399.609,1059.44,278084.34,0.0,0.0,84160.304,241104.52
2050-01-01 19:00:00+00:00,0.0,-9.6981237e-25,0.0,0.0,44386.984,1059.44,268584.62,0.0,0.0,83661.878,241104.52
2050-01-01 20:00:00+00:00,0.0,-9.2764661e-25,0.0,0.0,31745.14,1059.44,259084.9,0.0,0.0,84224.894,241104.52
2050-01-01 21:00:00+00:00,0.0,-8.9602229e-25,0.0,0.0,18365.813,1059.44,249585.18,0.0,0.0,85844.894,241104.52
2050-01-01 22:00:00+00:00,0.0,-8.5385654e-25,0.0,0.0,18365.813,1059.44,240085.45,0.0,0.0,87464.894,241104.52
2050-01-01 23:00:00+00:00,0.0,-8.1169078e-25,0.0,0.0,4994.2668,1059.44,230585.73,0.0,0.0,89084.894,241104.52
2050-01-02 00:00:00+00:00,0.0,-7.8006647e-25,0.0,0.0,0.0,1059.44,221086.01,0.0,0.0,90704.894,241104.52
2050-01-02 01:00:00+00:00,0.0,-7.3790071e-25,0.0,0.0,0.0,1059.44,211586.29,0.0,0.0,92324.894,241104.52
2050-01-02 02:00:00+00:00,0.0,-7.062764e-25,0.0,0.0,0.0,1059.44,202086.57,0.0,0.0,93944.894,241104.52
2050-01-02 03:00:00+00:00,0.0,-6.6411064e-25,0.0,0.0,0.0,1059.44,192586.85,0.0,0.0,95564.894,241104.52
2050-01-02 04:00:00+00:00,0.0,-6.2194489e-25,0.0,0.0,0.0,1059.44,183087.13,0.0,0.0,97184.894,241104.52
2050-01-02 05:00:00+00:00,388.50956,-5.9032057e-25,0.0,0.0,0.0,1059.44,173628.94,0.0,0.0,97251.81,241104.52
2050-01-02 06:00:00+00:00,388.50956,-5.4815482e-25,0.0,0.0,3101.6785,1059.44,173628.94,0.0,0.0,95251.81,231993.41
2050-01-02 07:00:00+00:00,1069.5887,-5.0598906e-25,0.0,1205.4188,3101.6785,1059.44,173628.94,0.0,0.0,93251.81,230200.33
2050-01-02 08:00:00+00:00,1069.5887,-4.7436474e-25,0.0,1205.4188,3101.6785,1068.28,173842.84,0.0,0.0,91744.828,221376.05
