timeindex,hydro_NDE,offshore_NDE,onshore_NDE,pv_NDE,chp_NDE,acaes_NDE,hydrogen_NDE,li-ion_NDE,redox_NDE,phs_NDE,import,electricity_NDE,excess_NDE
2050-01-01 00:00:00+00:00,56.466786,52367.259,42747.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31250.0,9528.607724475554,48020.855
2050-01-01 01:00:00+00:00,56.60348,52005.274,46126.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31250.0,9207.40750103513,51208.908
2050-01-01 02:00:00+00:00,56.740174,50696.092,47766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31250.0,8814.275962609983,50406.256
2050-01-01 03:00:00+00:00,56.876868,50195.345,50805.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31250.0,8468.766547686626,54065.545
2050-01-01 04:00:00+00:00,57.013562,49471.374,51986.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31250.0,8264.927952020786,53401.747
2050-01-01 05:00:00+00:00,57.150256,49169.719,51211.2,0.0,1808.5126,0.0,0.0,0.0,0.0,0.0,-31250.0,7954.886055791627,53139.724
2050-01-01 06:00:00+00:00,57.28695,48819.8,50227.2,0.0,7944.8356,0.0,0.0,0.0,0.0,0.0,-27938.184,7383.2213907799005,61825.745
2050-01-01 07:00:00+00:00,57.423644,47655.413,47761.2,0.0,6072.316,0.0,0.0,0.0,0.0,0.0,-31250.0,7387.405756684527,53006.975
2050-01-01 08:00:00+00:00,57.560338,46503.092,45159.6,601.343,5220.8246,0.0,0.0,0.0,0.0,0.0,-27854.154,7510.745050037131,52275.548
2050-01-01 09:00:00+00:00,57.697032,45296.473,42526.8,2524.5571,4093.904,0.0,0.0,0.0,0.0,0.0,-25634.65,7975.409392408474,50987.4
2050-01-01 10:00:00+00:00,57.833726,44409.608,40276.8,4393.5962,2613.2228,0.0,0.0,0.0,0.0,0.0,-29007.802,8519.576759496707,44321.709
2050-01-01 11:00:00+00:00,57.97042,43848.53,38167.2,5092.4542,1658.1961,0.0,0.0,0.0,0.0,0.0,-30364.891,9117.94168222257,39439.546
2050-01-01 12:00:00+00:00,58.107114,43015.963,36760.8,4285.2461,782.77011,0.0,0.0,0.0,0.0,0.0,-31250.0,9344.495425217212,34406.419
