timeindex,hydro_NDE,offshore_NDE,onshore_NDE,pv_NDE,chp_NDE,acaes_NDE,hydrogen_NDE,li-ion_NDE,redox_NDE,phs_NDE,import,electricity_NDE,excess_NDE
2050-01-01 00:00:00+00:00,56.466786,44072.144,42747.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9528.607724475554,49770.711
2050-01-01 01:00:00+00:00,56.60348,43767.498,46126.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9207.40750103513,53016.104
2050-01-01 02:00:00+00:00,56.740174,42665.694,47766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8814.275962609983,52285.748
2050-01-01 03:00:00+00:00,56.876868,42244.267,50805.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8468.766547686626,56159.438
2050-01-01 04:00:00+00:00,57.013562,41634.975,51986.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8264.927952020786,55610.32
2050-01-01 05:00:00+00:00,57.150256,41381.103,51211.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,7954.886055791627,53258.305
2050-01-01 06:00:00+00:00,57.28695,41086.612,50227.2,0.0,5027.5346,0.0,0.0,0.0,0.0,0.0,-20833.333,7383.2213907799005,57579.15
2050-01-01 07:00:00+00:00,57.423644,40106.667,47761.2,0.0,3155.015,0.0,0.0,0.0,0.0,0.0,-20833.333,7387.405756684527,52256.638
2050-01-01 08:00:00+00:00,57.560338,39136.876,45159.6,1171.753,2303.5236,0.0,0.0,0.0,0.0,0.0,-20833.333,7510.745050037131,48882.306
2050-01-01 09:00:00+00:00,57.697032,38121.389,42526.8,4919.2513,1176.603,0.0,0.0,0.0,0.0,0.0,-20833.333,7975.409392408474,47390.069
2050-01-01 10:00:00+00:00,57.833726,37375.006,40276.8,8561.1863,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8519.576759496707,46314.988
2050-01-01 11:00:00+00:00,57.97042,36902.804,38167.2,9922.9533,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9117.94168222257,44496.725
2050-01-01 12:00:00+00:00,58.107114,36202.118,36760.8,8350.0597,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9344.495425217212,40590.328
2050-01-01 13:00:00+00:00,58.243808,35988.866,35634.0,5035.371,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9220.956894477607,36059.262
2050-01-01 14:00:00+00:00,58.380502,35298.335,34261.2,1055.6333,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9120.93051501159,30116.356
