timeindex,acaes_NDE,hydrogen_NDE,hydrogen_SDE,li-ion_NDE,li-ion_SDE,phs_NDE,phs_SDE,redox_NDE,redox_SDE,tes_NDE,tes_SDE
2050-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,349014.28,0.0,0.0,185697.11,811611.59
2050-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,339514.56,0.0,0.0,188289.11,811611.59
2050-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,330014.84,0.0,0.0,190881.11,811611.59
2050-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,320515.11,0.0,0.0,193473.11,811611.59
2050-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,311015.39,0.0,0.0,196065.11,811611.59
2050-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,1136.4786,850.0,311015.39,0.0,0.0,194097.09,797033.82
2050-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,20830.848,850.0,311015.39,0.0,0.0,190897.09,782456.04
2050-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,38508.256,850.0,311015.39,0.0,0.0,187697.09,767878.26
2050-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,58202.626,856.29,311167.59,0.0,0.0,184497.09,753300.48
2050-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,77896.996,882.69667,311806.56,0.0,0.0,181297.09,738722.7
2050-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,97591.366,928.65333,312918.57,0.0,0.0,178434.96,724144.93
2050-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,117285.74,981.92,314207.47,0.0,0.0,176633.96,709567.15
2050-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,132137.45,1026.7433,315292.06,0.0,0.0,175805.66,694989.37
2050-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,133463.2,1053.7733,315946.11,0.0,0.0,175641.41,680411.59
2050-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,133463.2,1059.44,316083.23,0.0,0.0,175437.67,677483.01
2050-01-01 15:00:00+00:00,0.0,0.0,0.0,0.0,132073.71,1059.44,316083.23,0.0,0.0,174983.5,677483.01
2050-01-01 16:00:00+00:00,0.0,0.0,0.0,0.0,132073.71,1059.44,316083.23,0.0,0.0,172883.12,673161.53
2050-01-01 17:00:00+00:00,0.0,0.0,0.0,0.0,132073.71,1059.44,316083.23,0.0,0.0,169786.07,669766.92
2050-01-01 18:00:00+00:00,0.0,0.0,0.0,0.0,132073.71,1059.44,316083.23,0.0,0.0,166622.74,668817.91
2050-01-01 19:00:00+00:00,0.0,0.0,0.0,0.0,130287.35,1059.44,316083.23,0.0,0.0,163920.57,668817.91
2050-01-01 20:00:00+00:00,0.0,0.0,0.0,0.0,123871.77,1059.44,316083.23,0.0,0.0,162411.9,668817.91
2050-01-01 21:00:00+00:00,0.0,0.0,0.0,0.0,104393.08,1059.44,316083.23,0.0,0.0,163825.58,668817.91
2050-01-01 22:00:00+00:00,0.0,0.0,0.0,0.0,82986.153,1059.44,307376.5,0.0,0.0,166417.58,668817.91
2050-01-01 23:00:00+00:00,0.0,0.0,0.0,0.0,61579.229,1059.44,306776.36,0.0,0.0,169009.58,668817.91
2050-01-02 00:00:00+00:00,681.07916,0.0,0.0,0.0,52974.221,1059.44,297276.64,0.0,0.0,171601.58,668817.91
2050-01-02 01:00:00+00:00,681.07916,0.0,0.0,0.0,37774.182,1059.44,297276.64,0.0,0.0,174193.58,668817.91
2050-01-02 02:00:00+00:00,1362.1583,0.0,0.0,3994.9604,32489.511,1059.44,287776.91,0.0,0.0,176785.58,668817.91
2050-01-02 03:00:00+00:00,2043.2375,0.0,0.0,8318.1147,25617.455,1059.44,278277.19,165.18186,0.0,179377.58,668817.91
2050-01-02 04:00:00+00:00,2724.3166,0.0,0.0,8318.1147,14052.278,1059.44,268777.47,404.74524,0.0,181969.58,668817.91
2050-01-02 05:00:00+00:00,3405.3958,0.0,0.0,12641.269,14052.278,1059.44,268777.47,644.30862,0.0,179848.45,662142.36
2050-01-02 06:00:00+00:00,4086.4749,0.0,0.0,16964.423,26054.084,1059.44,268777.47,883.872,0.0,176648.45,647564.59
2050-01-02 07:00:00+00:00,4178.1217,0.0,0.0,21287.578,28636.921,1059.44,268777.47,883.872,0.0,173448.45,632986.81
2050-01-02 08:00:00+00:00,4178.1217,0.0,0.0,22903.433,37289.44,1068.28,268991.37,883.872,0.0,170248.45,618409.03
2050-01-02 09:00:00+00:00,4774.6535,0.0,0.0,22903.433,48360.03,1093.8367,269609.77,883.872,0.0,167849.29,603831.25
2050-01-02 10:00:00+00:00,5455.7327,0.0,0.0,23493.327,61777.416,1133.05,270558.62,883.872,0.0,166898.5,589253.47
2050-01-02 11:00:00+00:00,5455.7327,0.0,0.0,26135.157,75062.129,1179.8,271689.83,883.872,0.0,166855.53,574675.7
2050-01-02 12:00:00+00:00,5455.7327,0.0,0.0,28616.263,81580.676,1221.3367,272694.9,883.872,0.0,167595.71,560097.92
2050-01-02 13:00:00+00:00,5580.0,0.0,0.0,29296.8,81580.676,1245.3067,273274.9,883.872,0.0,168670.6,552607.06
2050-01-02 14:00:00+00:00,5580.0,0.0,0.0,29296.8,81580.676,1249.9533,265142.53,883.872,0.0,165470.6,552607.06
2050-01-02 15:00:00+00:00,5580.0,0.0,0.0,29296.8,69648.67,1249.9533,265142.53,883.872,0.0,162270.6,552607.06
2050-01-02 16:00:00+00:00,5580.0,0.0,0.0,29296.8,69648.67,1249.9533,258246.0,883.872,0.0,159070.6,552607.06
2050-01-02 17:00:00+00:00,5580.0,0.0,0.0,29296.8,69648.67,1249.9533,251663.56,883.872,0.0,155870.6,552607.06
2050-01-02 18:00:00+00:00,5580.0,0.0,2.3191165e-25,29296.8,69648.67,1249.9533,243923.74,883.872,0.0,152670.6,552607.06
2050-01-02 19:00:00+00:00,5580.0,0.0,2.3191165e-25,29296.8,69648.67,1249.9533,234960.06,883.872,0.0,149470.6,552607.06
2050-01-02 20:00:00+00:00,5580.0,0.0,2.3191165e-25,29296.8,67684.03,1249.9533,225460.34,883.872,0.0,146270.6,552607.06
2050-01-02 21:00:00+00:00,5580.0,0.0,2.3191165e-25,29296.8,52954.504,1249.9533,215960.62,883.872,0.0,143260.57,552607.06
2050-01-02 22:00:00+00:00,5580.0,0.0,2.3191165e-25,29296.8,31547.58,1249.9533,206460.9,883.872,0.0,143443.62,552607.06
2050-01-02 23:00:00+00:00,5580.0,0.0,0.0,29296.8,14826.72,1249.9533,196961.17,883.872,0.0,146035.62,552607.06
2050-01-03 00:00:00+00:00,5580.0,0.0,0.0,29296.8,14826.72,1249.9533,187461.45,883.872,0.0,148627.62,552607.06
2050-01-03 01:00:00+00:00,5580.0,0.0,0.0,29296.8,14826.72,1249.9533,177961.73,883.872,0.0,151219.62,552607.06
2050-01-03 02:00:00+00:00,5580.0,0.0,0.0,29296.8,0.0,1249.9533,168462.01,883.872,0.0,153811.62,552607.06
2050-01-03 03:00:00+00:00,5580.0,0.0,0.0,29296.8,0.0,1249.9533,158962.29,883.872,0.0,156403.62,552607.06
2050-01-03 04:00:00+00:00,5580.0,0.0,0.0,29296.8,0.0,1249.9533,149462.57,883.872,0.0,158995.62,552607.06
2050-01-03 05:00:00+00:00,5580.0,0.0,0.0,29296.8,0.0,1249.9533,141833.8,883.872,0.0,157116.45,552607.06
2050-01-03 06:00:00+00:00,5580.0,0.0,0.0,28985.724,0.0,1249.9533,141833.8,883.872,0.0,153916.45,538029.28
2050-01-03 07:00:00+00:00,4647.0149,0.0,0.0,28320.722,0.0,1250.1233,141837.92,883.872,0.0,150716.45,538029.28
2050-01-03 08:00:00+00:00,4647.0149,0.0,0.0,26309.075,0.0,1265.82,142217.73,883.872,0.0,147516.45,530996.06
2050-01-03 09:00:00+00:00,4647.0149,0.0,0.0,25890.32,0.0,1305.7133,143183.03,883.872,0.0,144316.45,517908.33
2050-01-03 10:00:00+00:00,4647.0149,0.0,0.0,27265.94,0.0,1362.6067,144559.68,883.872,0.0,141116.45,504267.74
2050-01-03 11:00:00+00:00,4647.0149,0.0,0.0,29192.021,0.0,1422.8433,146017.23,883.872,0.0,137916.45,493025.07
2050-01-03 12:00:00+00:00,4647.0149,0.0,0.0,29192.021,0.0,1466.59,147075.77,883.872,0.0,134716.45,490509.57
2050-01-03 13:00:00+00:00,4647.0149,0.0,0.0,25383.799,0.0,1488.86,138114.92,883.872,0.0,131516.45,490509.57
2050-01-03 14:00:00+00:00,3714.0297,0.0,0.0,20684.718,0.0,1100.3418,128713.92,584.41778,0.0,128316.45,490509.57
2050-01-03 15:00:00+00:00,2781.0446,0.0,0.0,15985.637,0.0,707.74363,119214.2,284.96355,0.0,125116.45,490509.57
2050-01-03 16:00:00+00:00,1848.0594,0.0,0.0,11286.556,0.0,544.62275,109714.48,11.020576,0.0,121916.45,490509.57
2050-01-03 17:00:00+00:00,915.07428,0.0,0.0,6587.4754,0.0,152.02456,100780.96,0.0,0.0,118716.45,490509.57
2050-01-03 18:00:00+00:00,0.0,0.0,0.0,2905.2491,0.0,152.02456,91647.253,0.0,0.0,115516.45,490509.57
2050-01-03 19:00:00+00:00,0.0,0.0,0.0,366.9128,0.0,152.02456,82147.531,0.0,0.0,112316.45,490509.57
2050-01-03 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,152.02456,72647.81,0.0,0.0,109116.45,490509.57
2050-01-03 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,152.02456,63148.089,0.0,0.0,111708.45,490509.57
2050-01-03 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,152.02456,53648.367,0.0,0.0,114300.45,490509.57
2050-01-03 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,152.02456,44148.646,0.0,0.0,116892.45,490509.57
2050-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,152.02456,37998.885,0.0,0.0,119484.45,490509.57
2050-01-04 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,152.02456,28499.164,0.0,0.0,122076.45,490509.57
2050-01-04 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,152.02456,28499.164,0.0,0.0,124668.45,490509.57
2050-01-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,152.02456,18999.443,0.0,0.0,124248.83,490509.57
2050-01-04 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,152.02456,9499.7213,0.0,0.0,121048.83,490509.57
2050-01-04 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,152.02456,0.0,0.0,0.0,117848.83,490509.57
2050-01-04 06:00:00+00:00,0.0,0.0,0.0,0.0,2257.1136,152.02456,0.0,0.0,0.0,114648.83,475931.8
2050-01-04 07:00:00+00:00,0.0,0.0,0.0,0.0,1125.4714,152.02456,0.0,0.0,0.0,111448.83,468543.06
2050-01-04 08:00:00+00:00,0.0,0.0,0.0,0.0,2950.4394,161.26123,223.50017,0.0,0.0,108248.83,453965.28
2050-01-04 09:00:00+00:00,0.0,0.0,0.0,0.0,14356.452,186.9879,846.00983,0.0,0.0,105048.83,439387.5
2050-01-04 10:00:00+00:00,0.0,0.0,0.0,0.0,34050.822,226.82456,1809.94,0.0,0.0,101848.83,424809.73
2050-01-04 11:00:00+00:00,0.0,0.0,0.0,0.0,53745.192,272.38456,2912.358,0.0,0.0,98648.83,410231.95
2050-01-04 12:00:00+00:00,0.0,0.0,0.0,0.0,68955.185,313.69456,3911.9385,0.0,0.0,95448.83,395654.17
2050-01-04 13:00:00+00:00,0.0,0.0,0.0,0.0,68955.185,341.06456,4574.212,0.0,0.0,92729.335,384620.0
2050-01-04 14:00:00+00:00,0.0,0.0,0.0,0.0,56590.814,349.11123,4768.9177,0.0,0.0,89646.389,384620.0
2050-01-04 15:00:00+00:00,0.0,0.0,0.0,0.0,45984.079,349.11123,4768.9177,0.0,0.0,86446.389,384620.0
2050-01-04 16:00:00+00:00,0.0,0.0,0.0,0.0,32155.443,349.11123,4768.9177,0.0,0.0,83246.389,384620.0
2050-01-04 17:00:00+00:00,0.0,0.0,0.0,0.0,21419.673,349.11123,4768.9177,0.0,0.0,80046.389,384620.0
2050-01-04 18:00:00+00:00,0.0,0.0,0.0,0.0,11193.026,349.11123,4768.9177,0.0,0.0,76846.389,384620.0
2050-01-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,349.11123,4768.9177,0.0,0.0,73646.389,384620.0
2050-01-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,349.11123,4768.9177,0.0,0.0,70446.389,384620.0
2050-01-04 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,349.11123,0.0,0.0,0.0,70259.771,384620.0
2050-01-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,349.11123,0.0,0.0,0.0,72851.771,384620.0
2050-01-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,349.11123,0.0,0.0,0.0,75443.771,384620.0
2050-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,349.11123,0.0,0.0,0.0,78035.771,384620.0
2050-01-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,349.11123,0.0,0.0,0.0,80627.771,384620.0
2050-01-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,349.11123,0.0,0.0,0.0,83219.771,384620.0
2050-01-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,349.11123,0.0,0.0,0.0,85811.771,384620.0
2050-01-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,349.11123,0.0,0.0,0.0,88403.771,384620.0
