timeindex,acaes_NDE,hydrogen_NDE,hydrogen_SDE,li-ion_NDE,li-ion_SDE,phs_NDE,phs_SDE,redox_NDE,redox_SDE,tes_NDE,tes_SDE
2050-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,349014.28,0.0,0.0,118350.47,1180800.0
2050-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,339514.56,0.0,0.0,119907.71,1180800.0
2050-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,330014.84,0.0,0.0,121464.95,1180800.0
2050-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,320515.11,0.0,0.0,123022.2,1180800.0
2050-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,311015.39,0.0,0.0,124579.44,1180800.0
2050-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,6494.1763,850.0,311015.39,0.0,0.0,122656.92,1162577.8
2050-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,31112.139,850.0,311015.39,0.0,0.0,120734.39,1144355.6
2050-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,41464.291,850.0,311015.39,0.0,0.0,118811.87,1126133.3
2050-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,66082.253,856.29,311167.59,0.0,0.0,116889.35,1107911.1
2050-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,90700.215,882.69667,311806.56,0.0,0.0,114966.83,1089688.9
2050-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,115318.18,928.65333,312918.57,0.0,0.0,113044.31,1071466.7
2050-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,139936.14,981.92,314207.47,0.0,0.0,111121.78,1053244.4
2050-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,160145.55,1026.7433,315292.06,0.0,0.0,109199.26,1035022.2
2050-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,166829.0,1053.7733,315946.11,0.0,0.0,107276.74,1016800.0
2050-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,166829.0,1059.44,316083.23,0.0,0.0,105354.22,1004020.5
2050-01-01 15:00:00+00:00,0.0,0.0,0.0,0.0,166829.0,1059.44,316083.23,0.0,0.0,103431.69,995650.51
2050-01-01 16:00:00+00:00,0.0,0.0,0.0,0.0,166829.0,1059.44,316083.23,0.0,0.0,101509.17,981478.15
2050-01-01 17:00:00+00:00,0.0,0.0,0.0,0.0,166829.0,1059.44,316083.23,0.0,0.0,99586.65,968232.67
2050-01-01 18:00:00+00:00,0.0,0.0,0.0,0.0,166829.0,1059.44,316083.23,0.0,0.0,97664.127,957432.79
2050-01-01 19:00:00+00:00,0.0,0.0,0.0,0.0,166829.0,1059.44,316083.23,0.0,0.0,95741.605,949485.71
2050-01-01 20:00:00+00:00,0.0,0.0,0.0,0.0,166829.0,1059.44,316083.23,0.0,0.0,93819.083,946472.18
2050-01-01 21:00:00+00:00,131.36675,0.0,0.0,0.0,156593.53,1059.44,316083.23,0.0,0.0,93483.2,946472.18
2050-01-01 22:00:00+00:00,812.44591,0.0,0.0,1954.7012,129834.87,1059.44,313303.81,0.0,0.0,95040.443,946472.18
2050-01-01 23:00:00+00:00,812.44591,0.0,0.0,1954.7012,107886.08,1059.44,313303.81,0.0,0.0,96597.686,946472.18
2050-01-02 00:00:00+00:00,1493.5251,0.0,0.0,7358.6441,90703.836,1059.44,313303.81,7.7440808,0.0,98154.929,946472.18
2050-01-02 01:00:00+00:00,2174.6042,0.0,0.0,12762.587,75503.797,1059.44,313303.81,307.1983,0.0,99712.172,946472.18
2050-01-02 02:00:00+00:00,2855.6834,0.0,0.0,18166.53,66170.01,1059.44,308288.68,606.65253,0.0,101269.42,946472.18
2050-01-02 03:00:00+00:00,3536.7625,0.0,0.0,23570.473,50720.714,1059.44,308288.68,906.10675,0.0,102826.66,946472.18
2050-01-02 04:00:00+00:00,4217.8417,0.0,0.0,26963.402,39155.536,1059.44,298788.96,906.10675,0.0,104383.9,946472.18
2050-01-02 05:00:00+00:00,4898.9208,0.0,0.0,29730.136,39155.536,1059.44,298788.96,906.10675,0.0,102461.38,929945.76
2050-01-02 06:00:00+00:00,5580.0,0.0,0.0,35134.079,56515.04,1059.44,298788.96,1104.84,0.0,100538.86,911723.53
2050-01-02 07:00:00+00:00,5580.0,0.0,0.0,36621.0,64455.575,1059.44,298788.96,1104.84,0.0,98616.335,893501.31
