timeindex,ashp_NDE,gshp_NDE,chp_NDE,tes_NDE,dhw_NDE,space_NDE,excess_heat_NDE
2050-01-01 00:00:00+00:00,2884.4602,18654.409,0.0,-1730.27,861.2828433217179,18947.31593955827,0.0
2050-01-01 01:00:00+00:00,3230.6052,18654.409,0.0,-1730.27,900.0859019471593,19254.657922596303,0.0
2050-01-01 02:00:00+00:00,11037.699,11391.102,0.0,-1730.27,768.626941650688,19929.903671760483,0.0
2050-01-01 03:00:00+00:00,4958.2479,18654.409,0.0,-1730.27,946.8671595423198,20935.51938735256,0.0
2050-01-01 04:00:00+00:00,8004.832,18654.409,0.0,-1730.27,1580.2273641155316,23348.74325298803,0.0
2050-01-01 05:00:00+00:00,11037.699,18654.409,1913.9831,1730.27,3177.3177396897804,30159.042687160658,0.0
2050-01-01 06:00:00+00:00,11037.699,18654.409,8050.306,1730.27,4425.5432330427775,35047.14013774308,0.0
2050-01-01 07:00:00+00:00,11037.699,18654.409,6177.7865,1730.27,4216.840800903138,33383.32300714941,0.0
2050-01-01 08:00:00+00:00,11037.699,18654.409,5326.2951,1730.27,3292.4576566391106,33456.21473410002,0.0
2050-01-01 09:00:00+00:00,11037.699,18654.409,4199.3745,1730.27,3131.8057410216347,32489.94604524497,0.0
2050-01-01 10:00:00+00:00,11037.699,18654.409,2718.6933,1730.27,3008.8689478064416,31132.20163876223,0.0
2050-01-01 11:00:00+00:00,11037.699,18654.409,1763.6666,1730.27,2840.6014786269557,30345.442426725825,0.0
2050-01-01 12:00:00+00:00,11037.699,18654.409,888.24057,1730.27,2769.7043014187834,29540.91358971142,0.0
2050-01-01 13:00:00+00:00,11037.699,18654.409,290.60094,1730.27,2305.8808249520557,29407.097434264844,0.0
2050-01-01 14:00:00+00:00,11037.699,18654.409,326.14019,1730.27,2419.9328056782506,29328.584703494707,0.0
2050-01-01 15:00:00+00:00,11037.699,18654.409,551.52431,1730.27,2175.872446286452,29798.029183780945,0.0
2050-01-01 16:00:00+00:00,11037.699,18654.409,2033.1121,1730.27,2304.974211432773,31150.515231851827,0.0
2050-01-01 17:00:00+00:00,11037.699,18654.409,2930.1155,1730.27,2495.7256958905637,31856.767163375673,0.0
2050-01-01 18:00:00+00:00,11037.699,18654.409,2989.7707,1730.27,2499.352149967696,31912.79587886753,0.0
2050-01-01 19:00:00+00:00,11037.699,18654.409,2574.723,1730.27,2618.4811664018835,31378.61919330421,0.0
2050-01-01 20:00:00+00:00,11037.699,18654.409,1500.5673,1730.27,2724.3736254544897,30198.57103660152,0.0
2050-01-01 21:00:00+00:00,11037.699,18654.409,0.0,302.29432,2502.071990525565,27492.329681532752,0.0
2050-01-01 22:00:00+00:00,7816.9817,18654.409,0.0,-1730.27,1799.0838676711771,22942.03642823635,0.0
2050-01-01 23:00:00+00:00,3858.707,18654.409,0.0,-1730.27,1057.8366543029279,19725.009016401887,0.0
2050-01-02 00:00:00+00:00,2362.7947,18654.409,0.0,-1730.27,808.1552910915578,18478.77807279128,0.0
2050-01-02 01:00:00+00:00,2852.5474,18654.409,0.0,-1730.27,940.3395422034597,18836.346444797728,0.0
2050-01-02 02:00:00+00:00,3029.6996,18654.409,0.0,-1730.27,950.3122909156054,19003.525977754056,0.0
2050-01-02 03:00:00+00:00,4419.5382,18654.409,0.0,-1730.27,1235.8955494907011,20107.781244244357,0.0
2050-01-02 04:00:00+00:00,7876.4555,18654.409,0.0,-1730.27,1934.3506047486514,22866.243538023966,0.0
2050-01-02 05:00:00+00:00,11037.699,18654.409,2051.7884,1730.27,3497.1709892938925,29976.994692488,0.0
2050-01-02 06:00:00+00:00,11037.699,18654.409,6060.4707,1730.27,4234.247780473429,33248.600238183484,0.0
2050-01-02 07:00:00+00:00,11037.699,18654.409,3975.4409,1730.27,4107.140565069527,31290.677681933437,0.0
