timeindex,ashp_NDE,gshp_NDE,chp_NDE,tes_NDE,dhw_NDE,space_NDE,excess_heat_NDE
2050-01-01 00:00:00+00:00,3746.4238,18582.175,0.0,-2520.0,861.2828433217179,18947.31593955827,0.0
2050-01-01 01:00:00+00:00,4092.5689,18582.175,0.0,-2520.0,900.0859019471593,19254.657922596303,0.0
2050-01-01 02:00:00+00:00,14508.805,8709.7254,0.0,-2520.0,768.626941650688,19929.903671760483,0.0
2050-01-01 03:00:00+00:00,5820.2116,18582.175,0.0,-2520.0,946.8671595423198,20935.51938735256,0.0
2050-01-01 04:00:00+00:00,8866.7957,18582.175,0.0,-2520.0,1580.2273641155316,23348.74325298803,0.0
2050-01-01 05:00:00+00:00,14508.805,18582.175,0.0,245.3803,3177.3177396897804,30159.042687160658,0.0
2050-01-01 06:00:00+00:00,14508.805,18582.175,3861.7032,2520.0,4425.5432330427775,35047.14013774308,0.0
2050-01-01 07:00:00+00:00,14508.805,18582.175,1989.1837,2520.0,4216.840800903138,33383.32300714941,0.0
2050-01-01 08:00:00+00:00,14508.805,18582.175,1137.6923,2520.0,3292.4576566391106,33456.21473410002,0.0
2050-01-01 09:00:00+00:00,14508.805,18582.175,10.771658,2520.0,3131.8057410216347,32489.94604524497,0.0
2050-01-01 10:00:00+00:00,14508.805,18582.175,0.0,1050.0905,3008.8689478064416,31132.20163876223,0.0
2050-01-01 11:00:00+00:00,14508.805,18582.175,0.0,95.063777,2840.6014786269557,30345.442426725825,0.0
2050-01-01 12:00:00+00:00,14508.805,18582.175,0.0,-780.36224,2769.7043014187834,29540.91358971142,0.0
2050-01-01 13:00:00+00:00,14508.805,18582.175,0.0,-1378.0019,2305.8808249520557,29407.097434264844,0.0
2050-01-01 14:00:00+00:00,14508.805,18582.175,0.0,-1342.4626,2419.9328056782506,29328.584703494707,0.0
2050-01-01 15:00:00+00:00,14508.805,18582.175,0.0,-1117.0785,2175.872446286452,29798.029183780945,0.0
2050-01-01 16:00:00+00:00,14508.805,18582.175,0.0,364.50932,2304.974211432773,31150.515231851827,0.0
2050-01-01 17:00:00+00:00,14508.805,18582.175,0.0,1261.5127,2495.7256958905637,31856.767163375673,0.0
2050-01-01 18:00:00+00:00,14508.805,18582.175,0.0,1321.1679,2499.352149967696,31912.79587886753,0.0
2050-01-01 19:00:00+00:00,14508.805,18582.175,0.0,906.12023,2618.4811664018835,31378.61919330421,0.0
2050-01-01 20:00:00+00:00,14508.805,18582.175,0.0,-168.03547,2724.3736254544897,30198.57103660152,0.0
2050-01-01 21:00:00+00:00,13932.227,18582.175,0.0,-2520.0,2502.071990525565,27492.329681532752,0.0
2050-01-01 22:00:00+00:00,8678.9453,18582.175,0.0,-2520.0,1799.0838676711771,22942.03642823635,0.0
2050-01-01 23:00:00+00:00,4720.6707,18582.175,0.0,-2520.0,1057.8366543029279,19725.009016401887,0.0
2050-01-02 00:00:00+00:00,14508.805,7298.1282,0.0,-2520.0,808.1552910915578,18478.77807279128,0.0
2050-01-02 01:00:00+00:00,3714.511,18582.175,0.0,-2520.0,940.3395422034597,18836.346444797728,0.0
2050-01-02 02:00:00+00:00,3891.6633,18582.175,0.0,-2520.0,950.3122909156054,19003.525977754056,0.0
2050-01-02 03:00:00+00:00,5281.5018,18582.175,0.0,-2520.0,1235.8955494907011,20107.781244244357,0.0
2050-01-02 04:00:00+00:00,8738.4192,18582.175,0.0,-2520.0,1934.3506047486514,22866.243538023966,0.0
2050-01-02 05:00:00+00:00,14508.805,18582.175,0.0,383.18555,3497.1709892938925,29976.994692488,0.0
2050-01-02 06:00:00+00:00,14508.805,18582.175,1871.8679,2520.0,4234.247780473429,33248.600238183484,0.0
2050-01-02 07:00:00+00:00,14508.805,18582.175,0.0,2306.8381,4107.140565069527,31290.677681933437,0.0
