timeindex,acaes_NDE,hydrogen_NDE,hydrogen_SDE,li-ion_NDE,li-ion_SDE,phs_NDE,phs_SDE,redox_NDE,redox_SDE,tes_NDE,tes_SDE
2050-01-01 00:00:00+00:00,0.0,-2.7276761e-26,0.0,0.0,0.0,850.0,349014.28,0.0,0.0,110695.58,486221.07
2050-01-01 01:00:00+00:00,0.0,-2.7276761e-26,0.0,0.0,0.0,850.0,339514.56,0.0,0.0,112963.58,486221.07
2050-01-01 02:00:00+00:00,0.0,-2.7276761e-26,0.0,0.0,0.0,850.0,330014.84,0.0,0.0,115231.58,486221.07
2050-01-01 03:00:00+00:00,0.0,-2.7276761e-26,0.0,0.0,0.0,850.0,320515.11,0.0,0.0,117499.58,486221.07
2050-01-01 04:00:00+00:00,0.0,-2.7276761e-26,0.0,0.0,0.0,850.0,311015.39,0.0,0.0,119767.58,486221.07
2050-01-01 05:00:00+00:00,0.0,-2.7276761e-26,0.0,0.0,0.0,850.0,311015.39,0.0,0.0,119494.94,481076.3
2050-01-01 06:00:00+00:00,0.0,-2.7276761e-26,0.0,0.0,17232.574,850.0,311015.39,0.0,0.0,116694.94,468320.74
2050-01-01 07:00:00+00:00,0.0,-2.7276761e-26,0.0,0.0,34465.147,850.0,311015.39,0.0,0.0,113894.94,455565.19
2050-01-01 08:00:00+00:00,0.0,-2.7276761e-26,0.0,0.0,51697.721,856.29,311167.59,0.0,0.0,111094.94,442809.63
2050-01-01 09:00:00+00:00,0.0,-2.7276761e-26,0.0,0.0,68930.295,882.69667,311806.56,0.0,0.0,108294.94,430054.08
2050-01-01 10:00:00+00:00,0.0,-2.7276761e-26,0.0,0.0,86162.868,928.65333,312918.57,0.0,0.0,107128.17,417298.52
2050-01-01 11:00:00+00:00,0.0,-2.7276761e-26,0.0,0.0,103395.44,981.92,314207.47,0.0,0.0,107022.55,404542.97
2050-01-01 12:00:00+00:00,0.0,-2.7276761e-26,0.0,0.0,110540.67,1026.7433,315292.06,0.0,0.0,107724.87,391787.41
