timeindex,hydro_NDE,offshore_NDE,onshore_NDE,pv_NDE,chp_NDE,acaes_NDE,hydrogen_NDE,li-ion_NDE,redox_NDE,phs_NDE,import,electricity_NDE,excess_NDE
2050-01-01 00:00:00+00:00,56.466786,52604.196,42747.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9528.607724475554,58652.781
2050-01-01 01:00:00+00:00,56.60348,52240.572,46126.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9207.40750103513,61839.197
2050-01-01 02:00:00+00:00,56.740174,50925.467,47766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8814.275962609983,60559.159
2050-01-01 03:00:00+00:00,56.876868,50422.455,50805.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8468.766547686626,64687.645
2050-01-01 04:00:00+00:00,57.013562,49695.208,51986.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8264.927952020786,64020.571
2050-01-01 05:00:00+00:00,57.150256,49392.188,51211.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,7954.886055791627,60799.483
2050-01-01 06:00:00+00:00,57.28695,49040.686,50227.2,0.0,3861.7032,0.0,0.0,0.0,0.0,0.0,-20833.333,7383.2213907799005,63897.485
2050-01-01 07:00:00+00:00,57.423644,47871.03,47761.2,0.0,1989.1837,0.0,0.0,0.0,0.0,0.0,-20833.333,7387.405756684527,58385.262
2050-01-01 08:00:00+00:00,57.560338,46713.495,45159.6,1171.753,1137.6923,0.0,0.0,0.0,0.0,0.0,-20833.333,7510.745050037131,54823.186
2050-01-01 09:00:00+00:00,57.697032,45501.417,42526.8,4919.2513,10.771658,0.0,0.0,0.0,0.0,0.0,-20833.333,7975.409392408474,53134.358
2050-01-01 10:00:00+00:00,57.833726,44610.54,40276.8,8561.1863,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8519.576759496707,53080.613
2050-01-01 11:00:00+00:00,57.97042,44046.923,38167.2,9922.9533,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9117.94168222257,51170.936
2050-01-01 12:00:00+00:00,58.107114,43210.589,36760.8,8350.0597,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9344.495425217212,47128.891
2050-01-01 13:00:00+00:00,58.243808,42956.053,35634.0,5035.371,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9220.956894477607,42556.541
2050-01-01 14:00:00+00:00,58.380502,42131.84,34261.2,1055.6333,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9120.93051501159,36479.953
2050-01-01 15:00:00+00:00,58.517196,41101.573,32220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9102.39973358742,32371.521
2050-01-01 16:00:00+00:00,58.65389,39144.067,28465.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9418.817806433148,26342.933
2050-01-01 17:00:00+00:00,58.790584,37938.049,26827.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,10241.1461685354,22676.724
2050-01-01 18:00:00+00:00,58.927278,36762.333,26007.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,10394.174552391161,20528.516
2050-01-01 19:00:00+00:00,59.063972,35907.818,24370.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,10230.386352362713,18201.126
2050-01-01 20:00:00+00:00,59.200666,35174.511,23751.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9870.331266400533,17208.81
2050-01-01 21:00:00+00:00,59.33736,34919.974,24090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9738.224730200156,17675.603
2050-01-01 22:00:00+00:00,59.474054,34447.264,23971.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9856.184124532547,19250.305
2050-01-01 23:00:00+00:00,59.610748,33871.526,23624.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9359.041096256025,20546.037
2050-01-02 00:00:00+00:00,59.747442,33895.768,24591.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8757.089574183332,20777.201
2050-01-02 01:00:00+00:00,59.945832,33907.889,24525.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8310.557502197633,22969.879
2050-01-02 02:00:00+00:00,60.144223,34289.693,23588.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,8067.664788490774,22580.552
2050-01-02 03:00:00+00:00,60.342614,33998.795,22561.2,0.0,0.0,-797.14286,0.0,0.0,0.0,0.0,-20833.333,7912.64383131006,20016.252
2050-01-02 04:00:00+00:00,60.541005,33392.756,21466.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,7852.07009905586,17670.72
2050-01-02 05:00:00+00:00,60.739396,32465.516,20481.6,0.0,0.0,-153.75316,0.0,0.0,0.0,0.0,-20833.333,7650.224058582693,13297.708
2050-01-02 06:00:00+00:00,60.937787,31029.203,19904.4,0.0,1871.8679,0.0,0.0,0.0,0.0,0.0,-20833.333,7262.870948348577,13697.368
2050-01-02 07:00:00+00:00,61.136178,28677.771,18531.6,0.0,0.0,-797.14286,0.0,-1885.7197,0.0,0.0,-20833.333,7521.106355171328,5160.3687
2050-01-02 08:00:00+00:00,61.334569,26296.037,16936.8,1646.788,0.0,0.0,0.0,-3943.8,-79.587677,0.0,-20833.333,8014.66276596875,996.73983
2050-01-02 09:00:00+00:00,61.53296,24702.155,15392.4,4760.9063,0.0,-797.14286,0.0,-3203.3024,-234.36,0.0,-20833.333,8776.018866646044,0.0
2050-01-02 10:00:00+00:00,61.731351,23926.424,14800.8,7304.9827,0.0,-797.14286,0.0,-3943.8,-82.006394,0.0,-20833.333,9364.819506314787,0.0
2050-01-02 11:00:00+00:00,61.929742,24587.007,14805.6,8708.975,0.0,-797.14286,0.0,-3943.8,-234.36,0.0,-20833.333,9985.102572424652,1296.9367
2050-01-02 12:00:00+00:00,62.128133,25265.771,15079.2,7737.7923,0.0,-797.14286,0.0,-3943.8,-234.36,0.0,-20833.333,10023.95743494638,1239.4614
2050-01-02 13:00:00+00:00,62.326524,25968.776,15630.0,4465.329,0.0,-797.14286,0.0,-3886.8879,0.0,0.0,-20833.333,9623.254186789067,0.0
2050-01-02 14:00:00+00:00,62.524915,25362.737,16512.0,865.61933,0.0,-797.14286,0.0,-744.11435,0.0,0.0,-20833.333,9355.454496909206,0.0
2050-01-02 15:00:00+00:00,62.723306,24738.517,17632.8,0.0,0.0,3.0788236e-13,0.0,-1230.7979,0.0,0.0,-20833.333,9297.072575366949,0.0
2050-01-02 16:00:00+00:00,62.921697,23714.311,17743.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-20833.333,9679.444297619391,0.0
2050-01-02 17:00:00+00:00,63.120088,22174.971,16845.6,0.0,1832.6799,0.0,0.0,0.0,0.0,0.0,-20833.333,10646.432293635948,0.0
2050-01-02 18:00:00+00:00,63.318479,19684.151,15716.4,0.0,4516.294,0.0,0.0,0.0,0.0,0.0,-20833.333,10840.905879896218,0.0
2050-01-02 19:00:00+00:00,63.51687,18229.657,14710.8,0.0,5933.6425,0.0,0.0,0.0,1.2120429e-13,0.0,-20833.333,10594.028037671722,0.0
2050-01-02 20:00:00+00:00,63.715261,17259.994,13647.6,0.0,6723.3481,0.0,0.0,0.0,0.0,0.0,-20833.333,10107.047059010129,0.0
2050-01-02 21:00:00+00:00,63.913652,15981.252,12466.8,0.0,7533.7472,0.0,0.0,0.0,0.0,0.0,-20833.333,10017.9797512361,0.0
2050-01-02 22:00:00+00:00,64.112043,14211.617,11685.6,0.0,4230.7329,797.14286,0.0,3943.8,234.36,340.0,-20833.333,10201.892794975114,0.0
2050-01-02 23:00:00+00:00,64.310434,12569.251,10898.4,0.0,5338.4416,797.14286,0.0,3943.8,223.01926,0.0,-20833.333,9812.148600377555,0.0
