timeindex,hydro_NDE,offshore_NDE,onshore_NDE,pv_NDE,chp_NDE,acaes_NDE,li-ion_NDE,phs_NDE,import,electricity_NDE,excess_NDE
2050-01-01 00:00:00+00:00,56.466786,65659.95,42747.6,0.0,0.0,0.0,0.0,340.0,-33333.333,10481.46849692311,58974.918
2050-01-01 01:00:00+00:00,56.60348,65206.079,46126.8,0.0,0.0,0.0,0.0,340.0,-33333.333,10128.148251138644,62103.206
2050-01-01 02:00:00+00:00,56.740174,63564.581,47766.0,0.0,0.0,0.0,0.0,56.121593,-33333.333,9695.703558870982,62013.181
2050-01-01 03:00:00+00:00,56.876868,62936.726,50805.6,0.0,0.0,0.0,0.0,0.0,-33333.333,9315.643202455289,64234.283
2050-01-01 04:00:00+00:00,57.013562,62028.985,51986.4,0.0,0.0,0.0,0.0,0.0,-33333.333,9091.420747222865,62392.89
2050-01-01 05:00:00+00:00,57.150256,61650.759,51211.2,0.0,921.48198,0.0,0.0,0.0,-33333.333,8750.37466137079,61044.204
2050-01-01 06:00:00+00:00,57.28695,61212.018,50227.2,0.0,7057.8049,0.0,0.0,0.0,-27391.84,8121.5435298578905,72328.247
2050-01-01 07:00:00+00:00,57.423644,59752.067,47761.2,0.0,5185.2854,0.0,0.0,0.0,-33333.333,8126.146332352981,60583.817
2050-01-01 08:00:00+00:00,57.560338,58307.246,45159.6,1171.3752,4333.7939,0.0,0.0,0.0,-27614.431,8261.819555040844,62440.646
2050-01-01 09:00:00+00:00,57.697032,56794.344,42526.8,4917.6655,3206.8733,0.0,0.0,0.0,-25366.821,8772.950331649321,62650.928
2050-01-01 10:00:00+00:00,57.833726,55682.361,40276.8,8558.4264,1726.1921,0.0,0.0,0.0,-28995.904,9371.534435446378,57221.495
2050-01-01 11:00:00+00:00,57.97042,54978.861,38167.2,9919.7543,771.16546,0.0,0.0,0.0,-33333.333,10029.73585044483,49819.203
2050-01-01 12:00:00+00:00,58.107114,53934.959,36760.8,8347.3678,0.0,0.0,0.0,0.0,-33333.333,10278.944967738933,44776.276
2050-01-01 13:00:00+00:00,58.243808,53617.249,35634.0,5033.7477,0.0,0.0,0.0,0.0,-33333.333,10143.052583925368,40154.175
2050-01-01 14:00:00+00:00,58.380502,52588.476,34261.2,1055.293,0.0,0.0,0.0,0.0,-33333.333,10033.023566512751,33884.313
2050-01-01 15:00:00+00:00,58.517196,51302.509,32220.0,0.0,0.0,0.0,0.0,0.0,-33333.333,10012.639706946162,29522.374
2050-01-01 16:00:00+00:00,58.65389,48859.172,28465.2,0.0,1040.611,0.0,0.0,0.0,-33333.333,10360.699587076462,24016.925
2050-01-01 17:00:00+00:00,58.790584,47353.835,26827.2,0.0,1937.6144,0.0,0.0,0.0,-33333.333,11265.260785388942,20866.166
2050-01-01 18:00:00+00:00,58.927278,45886.32,26007.6,0.0,1997.2696,0.0,0.0,0.0,-33333.333,11433.59200763028,18470.512
2050-01-01 19:00:00+00:00,59.063972,44819.724,24370.8,0.0,1582.2219,0.0,0.0,0.0,-33333.333,11253.424987598984,15532.372
2050-01-01 20:00:00+00:00,59.200666,43904.418,23751.6,0.0,508.06622,0.0,0.0,0.0,-33333.333,10857.364393040589,13319.908
2050-01-01 21:00:00+00:00,59.33736,43586.709,24090.0,0.0,0.0,0.0,0.0,0.0,-33333.333,10712.047203220172,13247.759
2050-01-01 22:00:00+00:00,59.474054,42996.677,23971.2,0.0,0.0,0.0,0.0,0.0,-33333.333,10841.802536985802,13645.627
2050-01-01 23:00:00+00:00,59.610748,42278.048,23624.4,0.0,0.0,0.0,0.0,0.0,-33333.333,10294.945205881628,15895.898
2050-01-02 00:00:00+00:00,59.747442,42308.306,24591.6,0.0,0.0,0.0,0.0,0.0,-33333.333,9632.798531601666,16185.444
2050-01-02 01:00:00+00:00,59.945832,42323.435,24525.6,0.0,0.0,0.0,-2817.0,0.0,-33333.333,9141.613252417395,13683.379
2050-01-02 02:00:00+00:00,60.144223,42800.0,23588.4,0.0,0.0,0.0,-2817.0,0.0,-33333.333,8874.431267339853,15346.335
2050-01-02 03:00:00+00:00,60.342614,42436.903,22561.2,0.0,0.0,0.0,-1093.4323,0.0,-33333.333,8703.908214441066,13592.324
2050-01-02 04:00:00+00:00,60.541005,41680.452,21466.8,0.0,0.0,-290.0,-2817.0,0.0,-33333.333,8637.277108961447,9945.4528
2050-01-02 05:00:00+00:00,60.739396,40523.082,20481.6,0.0,1059.2872,0.0,-2817.0,0.0,-33333.333,8415.246464440963,6846.4493
2050-01-02 06:00:00+00:00,60.937787,38730.293,19904.4,0.0,5067.9696,-98.838654,-2817.0,0.0,-33333.333,7989.158043183435,8812.5908
2050-01-02 07:00:00+00:00,61.136178,35795.263,18531.6,0.0,2982.9398,-290.0,-2817.0,0.0,-33333.333,8273.216990688461,1944.7091
2050-01-02 08:00:00+00:00,61.334569,32822.41,16936.8,1646.2571,2489.9234,0.0,-1094.5836,0.0,-33333.333,8816.129042565626,0.0
2050-01-02 09:00:00+00:00,61.53296,30832.944,15392.4,4759.3715,1965.7527,0.0,62.310487,340.0,-33333.333,9653.620753310648,0.0
2050-01-02 10:00:00+00:00,61.731351,29864.687,14800.8,7302.6277,1380.0488,0.0,0.0,340.0,-33333.333,10301.301456946267,0.0
2050-01-02 11:00:00+00:00,61.929742,30689.219,14805.6,8706.1674,140.79608,0.0,0.0,212.06504,-33333.333,10983.612829667118,0.0
2050-01-02 12:00:00+00:00,62.128133,31536.444,15079.2,7735.2978,0.0,0.0,-67.72879,0.0,-33333.333,11026.35317844102,0.0
2050-01-02 13:00:00+00:00,62.326524,32413.927,15630.0,4463.8895,817.35856,0.0,0.0,0.0,-33333.333,10585.579605467974,0.0
2050-01-02 14:00:00+00:00,62.524915,31657.476,16512.0,865.34027,3159.409,0.0,0.0,0.0,-33333.333,10290.999946600126,0.0
2050-01-02 15:00:00+00:00,62.723306,30878.331,17632.8,0.0,3655.7164,0.0,0.0,0.0,-33333.333,10226.779832903645,0.0
2050-01-02 16:00:00+00:00,62.921697,29599.929,17743.2,0.0,5129.943,0.0,0.0,0.0,-33333.333,10647.38872738133,0.0
2050-01-02 17:00:00+00:00,63.120088,27678.543,16845.6,0.0,8168.4995,0.0,0.0,0.0,-33333.333,11711.075522999543,0.0
2050-01-02 18:00:00+00:00,63.318479,24569.53,15716.4,0.0,11296.53,0.0,0.0,0.0,-33333.333,11924.996467885841,0.0
2050-01-02 19:00:00+00:00,63.51687,22754.047,14710.8,0.0,12948.27,0.0,0.0,0.0,-33333.333,11653.430841438896,0.0
2050-01-02 20:00:00+00:00,63.715261,21543.726,13647.6,0.0,13871.766,0.0,0.0,0.0,-33333.333,11117.751764911143,0.0
2050-01-02 21:00:00+00:00,63.913652,19947.614,12466.8,0.0,15620.426,0.0,0.0,75.86952,-33333.333,11019.77772635971,0.0
2050-01-02 22:00:00+00:00,64.112043,17738.777,11685.6,0.0,16872.568,0.0,0.0,301.92457,-33333.333,11222.082074472626,0.0
2050-01-02 23:00:00+00:00,64.310434,15688.794,10898.4,0.0,18234.354,0.0,0.0,0.0,-33333.333,10793.363460415312,0.0
2050-01-03 00:00:00+00:00,64.508825,13835.489,10238.4,0.0,19649.829,0.0,0.0,0.0,-33333.333,10142.175839695088,0.0
2050-01-03 01:00:00+00:00,64.737288,11967.055,9582.0,0.0,21410.862,0.0,0.0,3.9442341,-33333.333,9695.26519672859,0.0
2050-01-03 02:00:00+00:00,64.965751,10242.347,9090.0,0.0,21903.878,0.0,1141.2671,340.0,-33333.333,9449.124614431212,0.0
2050-01-03 03:00:00+00:00,65.194214,9054.7189,8523.6,0.0,23092.091,205.55222,1428.5331,340.0,-33333.333,9376.356419012653,0.0
2050-01-03 04:00:00+00:00,65.422677,8283.1388,8048.4,0.0,23092.091,290.0,2817.0,340.0,-32940.825,9614.825663818227,0.0
2050-01-03 05:00:00+00:00,65.65114,7677.978,7602.0,0.0,23092.091,0.0,0.0,0.0,-25588.874,10149.628016061202,0.0
2050-01-03 06:00:00+00:00,65.879603,6989.6076,7108.8,0.0,23092.091,0.0,0.0,0.0,-21670.928,11299.891434528667,0.0
2050-01-03 07:00:00+00:00,66.108066,6550.866,6763.2,31.65879,23092.091,0.0,0.0,0.0,-19742.074,12831.311094822424,0.0
2050-01-03 08:00:00+00:00,66.336529,6414.7048,6278.4,2923.1617,23092.091,0.0,0.0,0.0,-21237.374,13719.433692849847,0.0
2050-01-03 09:00:00+00:00,66.564992,6142.3824,4932.0,7429.2628,23092.091,0.0,0.0,0.0,-24013.192,14131.05614346303,0.0
2050-01-03 10:00:00+00:00,66.793455,5718.7698,3824.4,10595.142,23092.091,0.0,0.0,0.0,-25675.08,14501.253351674974,0.0
2050-01-03 11:00:00+00:00,67.021918,5484.27,3717.6,11217.765,23092.091,0.0,0.0,0.0,-26154.957,14685.146449916625,0.0
2050-01-03 12:00:00+00:00,67.250381,5416.1894,4291.2,8146.8621,23092.091,0.0,0.0,0.0,-23728.896,14741.695226121294,0.0
2050-01-03 13:00:00+00:00,67.478844,5083.351,4978.8,4147.3015,23092.091,0.0,269.45373,340.0,-21217.441,14546.62387330315,0.0
2050-01-03 14:00:00+00:00,67.707307,4334.4644,6031.2,759.81097,23092.091,0.0,2817.0,340.0,-20861.28,14319.113702002875,0.0
2050-01-03 15:00:00+00:00,67.93577,3857.9003,7304.4,0.0,23092.091,0.0,2817.0,340.0,-20954.669,14188.48164395242,0.0
2050-01-03 16:00:00+00:00,68.164233,4001.626,8109.6,0.0,23092.091,0.0,0.0,100.13964,-18330.944,14381.142004987341,0.0
2050-01-03 17:00:00+00:00,68.392696,4652.1739,8643.6,0.0,23092.091,0.0,0.0,340.0,-18751.465,15147.399787812157,0.0
2050-01-03 18:00:00+00:00,68.621159,5854.931,9151.2,0.0,23092.091,0.0,2817.0,340.0,-23309.862,15087.344114468391,0.0
2050-01-03 19:00:00+00:00,68.849622,7337.5751,9564.0,0.0,23092.091,0.0,0.0,0.0,-22553.561,14711.0098562085,0.0
2050-01-03 20:00:00+00:00,69.078085,9032.0254,9542.4,0.0,23092.091,0.0,2817.0,163.72885,-28232.533,14068.808659407303,0.0
2050-01-03 21:00:00+00:00,69.306548,10249.912,9650.4,0.0,23092.091,0.0,0.0,82.271226,-27948.531,13542.116026743975,0.0
2050-01-03 22:00:00+00:00,69.535011,11354.33,10140.0,0.0,23092.091,0.0,0.0,82.542425,-31143.053,13350.989933207447,0.0
2050-01-03 23:00:00+00:00,69.763474,12594.91,10561.2,0.0,21786.925,0.0,638.56063,82.813625,-33333.333,12400.839052140982,0.0
2050-01-04 00:00:00+00:00,69.991937,14251.538,10946.4,0.0,20263.711,0.0,0.0,83.084825,-33333.333,11789.980788411565,0.0
2050-01-04 01:00:00+00:00,70.278687,16566.278,11774.4,0.0,17536.745,0.0,0.0,0.0,-33333.333,11290.904990664241,0.0
2050-01-04 02:00:00+00:00,70.565438,19092.824,12744.0,0.0,14470.122,0.0,0.0,167.19082,-33333.333,10975.503110087413,0.0
2050-01-04 03:00:00+00:00,70.852189,23502.934,13477.2,0.0,10632.746,0.0,0.0,84.105999,-33333.333,10845.3094341249,0.0
2050-01-04 04:00:00+00:00,71.13894,28775.397,14107.2,0.0,6586.7232,0.0,0.0,84.44639,-33333.333,10963.228970100572,0.0
2050-01-04 05:00:00+00:00,71.425691,32134.04,14587.2,0.0,6687.7372,0.0,0.0,84.786782,-33333.333,11292.439258162636,0.0
2050-01-04 06:00:00+00:00,71.712442,34857.264,15121.2,0.0,9521.0739,0.0,0.0,0.0,-33333.333,12237.110632394724,3288.1265
2050-01-04 07:00:00+00:00,71.999193,37429.197,15853.2,0.0,7910.3843,0.0,0.0,0.0,-33333.333,13562.938248452938,3655.8296
2050-01-04 08:00:00+00:00,72.285943,41491.339,16203.6,1720.1276,7645.8345,0.0,0.0,0.0,-33333.333,14244.81123908593,8842.3632
2050-01-04 09:00:00+00:00,72.572694,44502.014,15266.4,4791.0303,6035.8702,0.0,0.0,0.0,-33333.333,14676.598388140035,11945.276
2050-01-04 10:00:00+00:00,72.859445,46385.578,14959.2,7418.7099,4424.0927,0.0,0.0,0.0,-33333.333,14822.353940102863,14392.073
2050-01-04 11:00:00+00:00,73.146196,49123.93,15499.2,8484.5558,3001.0721,0.0,0.0,0.0,-33333.333,14956.931257434726,17178.96
2050-01-04 12:00:00+00:00,73.432947,51537.009,16461.6,7693.0861,2106.2445,0.0,0.0,0.0,-33333.333,14983.233005923592,18842.127
2050-01-04 13:00:00+00:00,73.719698,53458.395,18049.2,5097.0653,1597.8157,0.0,0.0,0.0,-33333.333,14763.613353186232,19466.569
2050-01-04 14:00:00+00:00,74.006448,55432.732,20728.8,1498.5161,1924.9218,0.0,0.0,0.0,-33333.333,14478.458500325207,21134.505
2050-01-04 15:00:00+00:00,74.293199,57482.714,24212.4,0.0,2453.1149,0.0,0.0,0.0,-33333.333,14370.840494641203,25805.669
2050-01-04 16:00:00+00:00,74.57995,58783.81,25986.0,0.0,3724.9123,0.0,0.0,0.0,-33333.333,14552.76096324215,29970.528
2050-01-04 17:00:00+00:00,74.866701,59842.841,26910.0,0.0,4457.456,0.0,0.0,0.0,-33333.333,15359.348103057751,31879.803
2050-01-04 18:00:00+00:00,75.153452,60069.777,27201.6,0.0,4275.952,0.0,0.0,0.0,-33333.333,15336.114889565673,32240.354
2050-01-04 19:00:00+00:00,75.440203,59411.664,26874.0,0.0,3855.102,0.0,0.0,0.0,-33333.333,14979.28774664208,31190.906
2050-01-04 20:00:00+00:00,75.726954,58413.149,26815.2,0.0,2571.5186,0.0,0.0,0.0,-33333.333,14237.797444807737,29591.784
2050-01-04 21:00:00+00:00,76.013704,57475.15,26864.4,0.0,0.0,0.0,0.0,0.0,-33333.333,13706.721170775063,26662.829
2050-01-04 22:00:00+00:00,76.300455,56242.135,26647.2,0.0,0.0,0.0,0.0,0.0,-33333.333,13535.540594608196,27299.16
2050-01-04 23:00:00+00:00,76.587206,55689.925,26583.6,0.0,0.0,0.0,0.0,0.0,-33333.333,12685.77472393075,29314.229
2050-01-05 00:00:00+00:00,76.873957,54275.362,25819.2,0.0,0.0,0.0,0.0,0.0,-33333.333,12004.34009544017,27239.829
2050-01-05 01:00:00+00:00,77.317147,53405.443,25575.6,0.0,0.0,0.0,0.0,0.0,-33333.333,11541.210033259811,26428.822
2050-01-05 02:00:00+00:00,77.760336,52770.024,25744.8,0.0,0.0,0.0,0.0,0.0,-33333.333,11236.109663029123,24926.231
2050-01-05 03:00:00+00:00,78.203526,53541.604,26136.0,0.0,0.0,0.0,0.0,0.0,-33333.333,11096.49118105977,26718.062
2050-01-05 04:00:00+00:00,78.646716,54456.91,26299.2,0.0,0.0,0.0,0.0,0.0,-33333.333,11164.437392912085,26176.037
2050-01-05 05:00:00+00:00,79.089905,55107.458,26071.2,0.0,4608.4978,0.0,0.0,0.0,-33333.333,11602.142430888403,30218.09
2050-01-05 06:00:00+00:00,79.533095,55818.522,26343.6,0.0,12655.962,0.0,0.0,0.0,-21832.846,12551.854949812458,49800.237
2050-01-05 07:00:00+00:00,79.976285,56461.505,26575.2,200.50567,10565.311,0.0,0.0,0.0,-33046.913,13888.203277233597,36234.703
2050-01-05 08:00:00+00:00,80.419474,57036.408,25134.0,5709.1352,10315.63,0.0,0.0,0.0,-11171.72,14419.93709447984,61971.256
2050-01-05 09:00:00+00:00,80.862664,56907.811,21193.2,11650.435,8494.4247,0.0,0.0,0.0,0.0,14626.405862999998,72987.648
2050-01-05 10:00:00+00:00,81.305853,56620.36,18758.4,15523.36,6850.7344,0.0,0.0,0.0,0.0,14810.737343329483,72310.744
2050-01-05 11:00:00+00:00,81.749043,55629.409,17406.0,15934.925,5367.5147,0.0,0.0,0.0,0.0,14975.780849502982,68731.137
2050-01-05 12:00:00+00:00,82.192233,54010.604,17697.6,13360.01,4394.7184,0.0,0.0,0.0,-7088.5471,14922.081427223844,56821.816
2050-01-05 13:00:00+00:00,82.635422,52452.315,18631.2,8178.5209,3779.6718,0.0,0.0,0.0,-19411.31,14768.435336752467,38231.918
2050-01-05 14:00:00+00:00,83.078612,51983.315,21595.2,2321.6446,4057.0955,0.0,0.0,0.0,-33333.333,14471.883068189425,21522.438
2050-01-05 15:00:00+00:00,83.521802,54108.943,26358.0,0.0,4733.9732,0.0,0.0,0.0,-33333.333,14322.620599141972,26915.804
2050-01-05 16:00:00+00:00,83.964991,56862.424,28897.2,0.0,6066.695,0.0,0.0,0.0,-33333.333,14563.93919787301,33300.332
2050-01-05 17:00:00+00:00,84.408181,57981.972,29857.2,0.0,6869.9546,0.0,0.0,0.0,-30288.531,15496.55559324399,38295.769
2050-01-05 18:00:00+00:00,84.851371,58367.762,30037.2,0.0,6513.6555,0.0,0.0,0.0,-33333.333,15476.61009581975,35480.846
2050-01-05 19:00:00+00:00,85.29456,58450.972,29872.8,0.0,6131.4272,0.0,0.0,0.0,-33333.333,15160.550672029354,35333.93
2050-01-05 20:00:00+00:00,85.73775,58549.31,30679.2,0.0,4769.5124,0.0,0.0,0.0,-31064.189,14217.632766312343,38089.259
2050-01-05 21:00:00+00:00,86.18094,58594.697,31760.4,0.0,1458.7412,0.0,0.0,0.0,-33333.333,13433.840477846405,34420.166
2050-01-05 22:00:00+00:00,86.624129,57951.714,32658.0,0.0,0.0,0.0,0.0,0.0,-33333.333,13267.92022744276,33913.585
2050-01-05 23:00:00+00:00,87.067319,56348.038,33652.8,0.0,0.0,0.0,0.0,0.0,-30325.904,12500.128177119552,39322.639
2050-01-06 00:00:00+00:00,87.510509,53465.959,35749.2,0.0,0.0,0.0,0.0,0.0,-33333.333,11846.529564616232,38014.616
2050-01-06 01:00:00+00:00,87.892659,50281.3,35786.4,0.0,0.0,0.0,0.0,0.0,-16798.617,11358.193639357462,49857.907
2050-01-06 02:00:00+00:00,88.27481,47611.028,36288.0,0.0,0.0,0.0,0.0,0.0,-11968.566,10974.626385802585,54484.741
2050-01-06 03:00:00+00:00,88.656961,45818.239,37236.0,0.0,0.0,0.0,-2817.0,0.0,-22410.471,10757.417724848452,39983.482
2050-01-06 04:00:00+00:00,89.039112,45893.884,37274.4,0.0,0.0,0.0,-563.97622,0.0,-22890.681,10789.637382205061,40574.131
2050-01-06 05:00:00+00:00,89.421263,47111.771,33481.2,0.0,1188.5703,0.0,-2817.0,0.0,-19833.237,10846.405339480882,37661.64
2050-01-06 06:00:00+00:00,89.803414,47800.141,31627.2,0.0,7562.426,0.0,-2817.0,0.0,-3051.3604,11430.085110491182,59068.445
2050-01-06 07:00:00+00:00,90.185564,45909.013,31029.6,0.0,6165.5159,-98.838654,-2817.0,0.0,-238.61966,12459.798820128764,56867.378
2050-01-06 08:00:00+00:00,90.567715,44267.515,30039.6,464.32893,5865.2455,0.0,0.0,0.0,-4330.206,13072.410512482309,52611.961
2050-01-06 09:00:00+00:00,90.949866,41234.146,28429.2,1793.9981,4361.1737,0.0,-2817.0,0.0,-9798.1354,13392.85355769663,39188.799
2050-01-06 10:00:00+00:00,91.332017,36256.698,24164.4,3493.0199,2792.9136,-290.0,-2817.0,0.0,-28037.819,13767.65356840355,11173.212
2050-01-06 11:00:00+00:00,91.714168,30810.251,21422.4,4284.4896,1416.493,-290.0,-522.67912,0.0,-32377.262,14122.727262757593,0.0
2050-01-06 12:00:00+00:00,92.096318,24289.643,18355.2,3609.1021,573.34239,0.0,0.0,109.32412,-22210.835,14105.192757116578,0.0
2050-01-06 13:00:00+00:00,92.478469,19387.84,15962.4,1667.363,1363.4631,290.0,2817.0,340.0,-17904.365,13843.490298818884,0.0
2050-01-06 14:00:00+00:00,92.86062,15393.779,13632.0,189.95274,10603.366,0.0,2817.0,340.0,-23203.018,13564.910878093746,0.0
2050-01-06 15:00:00+00:00,93.242771,11452.669,12810.0,0.0,12288.536,205.55222,2817.0,340.0,-20832.568,13400.086552991506,0.0
2050-01-06 16:00:00+00:00,93.624922,8396.6065,13203.6,0.0,5848.2806,0.0,2817.0,340.0,-7995.0924,13598.445621877489,0.0
2050-01-06 17:00:00+00:00,94.007073,6323.9307,14245.2,0.0,2860.9096,0.0,1192.0869,333.4127,0.0,14336.86738871515,0.0
2050-01-06 18:00:00+00:00,94.389223,4863.9802,15568.8,0.0,2750.6654,0.0,1719.547,0.0,0.0,14284.702233934304,0.0
2050-01-06 19:00:00+00:00,94.771374,3623.4005,15028.8,0.0,2328.3648,0.0,356.95445,0.0,3086.3987,13806.010295753631,0.0
2050-01-06 20:00:00+00:00,95.153525,2950.159,14708.4,0.0,1103.53,0.0,0.0,0.0,4940.1217,13084.684672414678,0.0
2050-01-06 21:00:00+00:00,95.535676,4463.0611,16478.4,0.0,0.0,0.0,0.0,0.0,2234.9464,12674.596469354361,0.0
2050-01-06 22:00:00+00:00,95.917827,9576.6701,21602.4,0.0,0.0,0.0,-2817.0,0.0,0.0,12369.27693799794,7889.8695
2050-01-06 23:00:00+00:00,96.299978,16437.681,25464.0,0.0,0.0,0.0,-2817.0,0.0,0.0,11447.838797203458,21256.157
2050-01-07 00:00:00+00:00,96.682128,20855.355,26842.8,0.0,0.0,0.0,-2817.0,0.0,0.0,10628.758316384334,30173.797
2050-01-07 01:00:00+00:00,96.939957,21097.419,25671.6,0.0,0.0,-290.0,-2817.0,0.0,0.0,10268.2050952504,26518.481
2050-01-07 02:00:00+00:00,97.197786,18964.227,22940.4,0.0,0.0,-98.838654,-2817.0,0.0,0.0,10120.257712630146,24411.001
2050-01-07 03:00:00+00:00,97.455615,17965.712,18632.4,0.0,0.0,-290.0,-2817.0,0.0,-11411.772,10111.271288711174,4685.8331
2050-01-07 04:00:00+00:00,97.713443,15575.327,14090.4,0.0,0.0,0.0,0.0,115.992,-13899.9,10430.837609640688,0.0
2050-01-07 05:00:00+00:00,97.971272,11150.088,10192.8,0.0,23092.091,0.0,0.0,232.90217,-32618.221,10880.816807549452,0.0
2050-01-07 06:00:00+00:00,98.229101,6838.3174,6687.6,0.0,23092.091,0.0,0.0,0.0,-22146.148,11826.14570504958,0.0
2050-01-07 07:00:00+00:00,98.48693,3971.3679,4011.6,0.0,23092.091,0.0,1148.9544,340.0,-17129.295,13053.341739342897,0.0
2050-01-07 08:00:00+00:00,98.744759,2435.7723,2431.2,1466.8573,23092.091,290.0,2817.0,340.0,-17279.657,13689.186665133939,0.0
2050-01-07 09:00:00+00:00,99.002587,2072.6758,1998.0,4189.5133,23092.091,0.0,2817.0,340.0,-18885.945,13990.341756137695,0.0
2050-01-07 10:00:00+00:00,99.260416,1777.6599,2509.2,6363.4169,23092.091,0.0,2817.0,340.0,-21223.101,14220.920482380287,0.0
2050-01-07 11:00:00+00:00,99.518245,2481.1594,4735.2,5920.1938,23092.091,0.0,2817.0,340.0,-24030.727,14441.636040473519,0.0
2050-01-07 12:00:00+00:00,99.776074,5393.4959,7282.8,3967.9017,23092.091,205.55222,2817.0,340.0,-27944.759,14451.718389694033,0.0
2050-01-07 13:00:00+00:00,100.0339,11142.524,9808.8,1804.5511,23092.091,0.0,2328.8602,257.04163,-33333.333,14238.23580695015,0.0
2050-01-07 14:00:00+00:00,100.29173,18389.325,13316.4,274.37618,17695.738,0.0,0.0,119.05258,-33333.333,13914.72422673904,0.0
2050-01-07 15:00:00+00:00,100.54956,26801.06,16206.0,0.0,8801.3265,0.0,0.0,0.0,-33333.333,13793.955336837944,0.0
2050-01-07 16:00:00+00:00,100.80739,33972.216,18411.6,0.0,2683.4995,0.0,0.0,239.02335,-33333.333,14138.72750090032,0.0
2050-01-07 17:00:00+00:00,101.06522,37845.245,20220.0,0.0,0.0,0.0,-335.9964,20.830461,-33333.333,14713.201666920464,0.0
2050-01-07 18:00:00+00:00,101.32305,37822.552,20916.0,0.0,0.0,0.0,-1074.3877,0.0,-33333.333,14566.131008584975,0.0
2050-01-07 19:00:00+00:00,101.58087,34509.296,20576.4,0.0,0.0,0.0,1297.5533,340.0,-33333.333,14054.56188977965,0.0
2050-01-07 20:00:00+00:00,101.8387,32610.604,19992.0,0.0,0.0,0.0,0.0,120.88894,-30268.275,13218.604446532972,0.0
2050-01-07 21:00:00+00:00,102.09653,31105.267,20247.6,0.0,0.0,0.0,0.0,0.0,-25618.709,12673.281382927227,4987.5079
2050-01-07 22:00:00+00:00,102.35436,29932.768,20835.6,0.0,0.0,0.0,0.0,0.0,-20711.991,12464.620803695105,11853.293
2050-01-07 23:00:00+00:00,102.61219,31014.492,21776.4,0.0,0.0,0.0,0.0,0.0,-13486.046,11615.950838373641,20929.354
2050-01-08 00:00:00+00:00,102.87002,32693.814,21010.8,0.0,0.0,0.0,0.0,0.0,-3755.8185,10891.77586110916,34227.124
2050-01-08 01:00:00+00:00,103.11254,35863.344,21036.0,0.0,0.0,0.0,0.0,0.0,-1910.9386,10407.604396148581,41673.77
2050-01-08 02:00:00+00:00,103.35506,37618.31,21735.6,0.0,0.0,0.0,0.0,0.0,-210.44404,10128.805794352222,46009.633
2050-01-08 03:00:00+00:00,103.59758,37943.584,23593.2,0.0,0.0,0.0,0.0,0.0,0.0,9951.488128246407,48283.607
2050-01-08 04:00:00+00:00,103.8401,37255.214,24823.2,0.0,0.0,0.0,0.0,0.0,-3154.4771,9961.789638592556,44939.594
2050-01-08 05:00:00+00:00,104.08262,37883.068,26569.2,0.0,0.0,0.0,0.0,0.0,-7579.7577,9793.677597422406,39996.564
2050-01-08 06:00:00+00:00,104.32514,40750.017,28876.8,0.0,0.0,0.0,0.0,0.0,-6868.3963,9659.538642232894,44153.332
2050-01-08 07:00:00+00:00,104.56767,42807.564,30943.2,21.10586,0.0,0.0,0.0,0.0,-2961.8946,10423.166272148881,52511.125
2050-01-08 08:00:00+00:00,104.81019,49434.075,33306.0,2300.5388,0.0,0.0,0.0,0.0,0.0,11360.166288943692,65684.488
2050-01-08 09:00:00+00:00,105.05271,55462.99,36525.6,6057.3819,0.0,0.0,0.0,0.0,0.0,11915.571661878894,77410.573
2050-01-08 10:00:00+00:00,105.29523,59313.326,39060.0,9402.6608,0.0,0.0,0.0,0.0,0.0,12229.87763709974,88752.883
2050-01-08 11:00:00+00:00,105.53775,62044.114,42670.8,12389.14,0.0,0.0,0.0,0.0,0.0,12424.510627775473,98150.582
2050-01-08 12:00:00+00:00,105.78027,65932.272,48534.0,11555.459,0.0,0.0,0.0,0.0,0.0,12479.963498624158,107319.56
2050-01-08 13:00:00+00:00,106.02279,69449.77,53541.6,6827.7458,0.0,0.0,0.0,0.0,0.0,12175.739852678298,111676.68
2050-01-08 14:00:00+00:00,106.26531,70448.285,56488.8,1688.4688,0.0,0.0,0.0,0.0,0.0,11881.598575898266,110825.12
2050-01-08 15:00:00+00:00,106.50783,69389.254,57414.0,0.0,0.0,0.0,0.0,0.0,0.0,11899.571443681696,108737.71
2050-01-08 16:00:00+00:00,106.75035,68428.561,56258.4,0.0,0.0,0.0,0.0,0.0,0.0,12328.728399936002,105711.99
2050-01-08 17:00:00+00:00,106.99288,66817.32,54711.6,0.0,0.0,0.0,0.0,0.0,-1498.6265,13348.14057928192,99545.56
2050-01-08 18:00:00+00:00,107.2354,64540.402,51927.6,0.0,0.0,0.0,0.0,0.0,-7083.0773,13345.072044285234,87371.956
2050-01-08 19:00:00+00:00,107.47792,62316.436,47589.6,0.0,0.0,0.0,0.0,0.0,-9168.4062,12870.106184314815,80604.648
2050-01-08 20:00:00+00:00,107.72044,59071.261,42462.0,0.0,0.0,0.0,0.0,0.0,-10466.825,11926.969097526544,72144.245
2050-01-08 21:00:00+00:00,107.96296,53095.298,37172.4,0.0,0.0,0.0,0.0,0.0,-14288.623,11433.372826559125,56600.708
2050-01-08 22:00:00+00:00,108.20548,46302.368,31545.6,0.0,0.0,0.0,0.0,0.0,-14300.947,11392.605107425925,47953.861
