timeindex,ashp_NDE,gshp_NDE,chp_NDE,tes_NDE,dhw_NDE,space_NDE,excess_heat_NDE,,,,,
2050-04-15 23:00:00+00:00,0,0,8467.9516,0,861.282843321718,7606.66874951347,0,,,,,
2050-04-16 00:00:00+00:00,0,0,8926.8794,0,900.085901947159,8026.79345435062,0,,,,,
2050-04-16 01:00:00+00:00,0,0,10045.192,-900,768.626941650688,8376.56495009115,0,,,,,
2050-04-16 02:00:00+00:00,0,0,10684.181,-422.22222,946.86715954232,9315.09126525603,0,,,,,
2050-04-16 03:00:00+00:00,0,0,13833.204,-900,1580.22736411553,11352.9771339071,0,,,,,
2050-04-16 04:00:00+00:00,0,0,17287.211,900,3177.31773968978,15009.8934252992,0,,,,,
2050-04-16 05:00:00+00:00,0,0,21639.777,0,4425.54323304278,17214.2335360912,0,,,,,
2050-04-16 06:00:00+00:00,0,13290.845,6560.0879,900,4216.84080090314,16534.0920739228,0,,,,,
2050-04-16 07:00:00+00:00,1140.1471,18646.874,0,0,3292.45765663911,16494.5637244819,0,,,,,
2050-04-16 08:00:00+00:00,0,18453.393,0,0,3131.80574102163,15321.5871532297,0,,,,,
2050-04-16 09:00:00+00:00,0,17104.533,0,0,3008.86894780644,14095.6643524512,0,,,,,
2050-04-16 10:00:00+00:00,0,16603.72,0,0,2840.60147862696,13763.118513577,0,,,,,
2050-04-16 11:00:00+00:00,0,16112.879,0,0,2769.70430141878,13343.1751314438,0,,,,,
2050-04-16 12:00:00+00:00,14334.729,1130.4662,0,0,2305.88082495206,13159.3139097325,0,,,,,
2050-04-16 13:00:00+00:00,0,16235.73,0,-900,2419.93280567825,12915.7975184523,0,,,,,
2050-04-16 14:00:00+00:00,0,16330.388,0,-422.22222,2175.87244628645,13732.2936539213,0,,,,,
2050-04-16 15:00:00+00:00,0,17746.33,0,-900,2304.97421143277,14541.3555585322,0,,,,,
2050-04-16 16:00:00+00:00,0,0,17014.139,900,2495.72569589056,15418.4134770894,0,,,,,
2050-04-16 17:00:00+00:00,0,0,17543.42,900,2499.3521499677,15944.0679955715,0,,,,,
2050-04-16 18:00:00+00:00,0,0,18428.37,0,2618.48116640188,15809.8891947171,0,,,,,
2050-04-16 19:00:00+00:00,0,0,18037.983,0,2724.37362545449,15313.60895426,0,,,,,
2050-04-16 20:00:00+00:00,0,0,16208.618,0,2502.07199052556,13706.5458299736,0,,,,,
2050-04-16 21:00:00+00:00,0,0,12601.021,0,1799.08386767118,10801.9374368851,0,,,,,
2050-04-16 22:00:00+00:00,0,0,10078.925,-422.22222,1057.83665430293,8598.86658502008,0,,,,,
2050-04-16 23:00:00+00:00,0,0,24797.873,-900,808.155291091558,6202.86837625101,16886.849,,,,,
2050-04-17 00:00:00+00:00,0,0,7673.7581,0,940.33954220346,6733.41860773719,0,,,,,
2050-04-17 01:00:00+00:00,0,0,8371.5833,-900,950.312290915606,6521.27104422426,0,,,,,
2050-04-17 02:00:00+00:00,0,0,8486.0839,0,1235.8955494907,7250.18831373021,0,,,,,
2050-04-17 03:00:00+00:00,0,0,11224.963,0,1934.35060474865,9290.6127002353,0,,,,,
2050-04-17 04:00:00+00:00,0,0,15539.079,900,3497.17098929389,12941.9079878078,0,,,,,
2050-04-17 05:00:00+00:00,0,0,18351.308,0,4234.24778047343,14117.0604315063,0,,,,,
2050-04-17 06:00:00+00:00,0,11965.314,4602.7718,900,4107.14056506953,13360.9447564218,0,,,,,
2050-04-17 07:00:00+00:00,0,16203.178,0,0,3162.63060067736,13040.5475387061,0,,,,,
2050-04-17 08:00:00+00:00,14334.729,815.32731,0,0,3019.74831003788,12130.3075653429,0,,,,,
2050-04-17 09:00:00+00:00,0,14108.72,0,0,2830.6287299148,11278.0908572141,0,,,,,
2050-04-17 10:00:00+00:00,13727.154,0,0,-198.66667,2772.2428192728,10756.244115513,0,,,,,
2050-04-17 11:00:00+00:00,0,13997.12,0,-900,2715.48881296549,10381.6314093441,0,,,,,
2050-04-17 12:00:00+00:00,0,13683.069,0,-900,2292.82559027435,10490.2437089546,0,,,,,
2050-04-17 13:00:00+00:00,0,13908.453,0,-900,2225.1922217356,10783.2611983878,0,,,,,
2050-04-17 14:00:00+00:00,14124.59,0,0,-900,2025.91857019654,11198.6715129247,0,,,,,
2050-04-17 15:00:00+00:00,0,14950.334,0,-900,2199.98836589945,11850.3453105874,0,,,,,
2050-04-17 16:00:00+00:00,0,0,14002.732,900,2489.92336936712,12412.8083379524,0,,,,,
2050-04-17 17:00:00+00:00,0,0,14486.138,900,2515.8525160187,12870.2855197842,0,,,,,
2050-04-17 18:00:00+00:00,0,0,24797.873,-900,2662.17993803146,13068.4712351001,8167.2217,,,,,
2050-04-17 19:00:00+00:00,0,0,15542.982,0,2774.96265983065,12768.0195148087,0,,,,,
2050-04-17 20:00:00+00:00,0,0,14003.734,0,2567.16684121029,11436.5669003852,0,,,,,
2050-04-17 21:00:00+00:00,0,0,10889.879,0,1842.78263930076,9047.09630895509,0,,,,,
2050-04-17 22:00:00+00:00,0,0,8051.816,0,1134.53615803453,6917.27982944839,0,,,,,
2050-04-17 23:00:00+00:00,0,0,24797.873,-900,779.868949289834,5004.50662645877,18113.497,,,,,
2050-04-18 00:00:00+00:00,0,0,24797.873,-900,897.728706797017,5240.40746417699,17759.737,,,,,
2050-04-18 01:00:00+00:00,0,0,6362.0697,0,867.629137956721,5494.44057228093,0,,,,,
2050-04-18 02:00:00+00:00,0,0,6676.8512,592.92,980.955827867473,6288.81533787933,0,,,,,
2050-04-18 03:00:00+00:00,0,0,8639.2061,900,1661.64125814742,7877.56486907613,0,,,,,
2050-04-18 04:00:00+00:00,0,0,13119.509,900,3495.90173036688,10523.6070864643,0,,,,,
2050-04-18 05:00:00+00:00,0,0,16365.911,900,4558.81542037783,12707.0950863127,0,,,,,
2050-04-18 06:00:00+00:00,0,0,15959.022,900,4299.52395386201,12559.4984053729,0,,,,,
2050-04-18 07:00:00+00:00,0,15489.673,0,0,3316.02960814055,12173.6436915648,0,,,,,
2050-04-18 08:00:00+00:00,0,14357.494,0,0,3190.73561977521,11166.7587170457,0,,,,,
2050-04-18 09:00:00+00:00,13233.475,0,0,0,2968.79663025399,10264.6782653562,0,,,,,
2050-04-18 10:00:00+00:00,12317.977,0,0,0,2935.07060733657,9382.90595649862,0,,,,,
2050-04-18 11:00:00+00:00,11857.598,0,0,0,2845.31586892724,9012.28234981451,0,,,,,
2050-04-18 12:00:00+00:00,0,12470.927,0,-900,2364.99202640951,9205.93499753399,0,,,,,
2050-04-18 13:00:00+00:00,12351.435,0,0,-900,2297.17733516691,9154.25802693469,0,,,,,
2050-04-18 14:00:00+00:00,12615.804,0,0,-900,2095.5464884777,9620.2573758477,0,,,,,
2050-04-18 15:00:00+00:00,13123.145,0,0,-900,2251.84665920262,9971.29813051523,0,,,,,
2050-04-18 16:00:00+00:00,0,0,12015.979,900,2545.40811674742,10370.5707244088,0,,,,,
2050-04-18 17:00:00+00:00,0,0,13552.422,0,2538.33653129701,11014.085000398,0,,,,,
2050-04-18 18:00:00+00:00,0,0,13219.055,900,2708.23590481121,11410.8190764375,0,,,,,
2050-04-18 19:00:00+00:00,0,0,14736.373,-900,2858.91507171653,10977.4578142189,0,,,,,
2050-04-18 20:00:00+00:00,0,0,12654.693,0,2551.75441138242,10102.9384135156,0,,,,,
2050-04-18 21:00:00+00:00,0,0,10403.667,-900,1873.42617625263,7630.24070101491,0,,,,,
2050-04-18 22:00:00+00:00,0,0,7623.9898,-900,1119.12372820666,5604.86609892996,0,,,,,
2050-04-18 23:00:00+00:00,0,0,4279.3971,0,765.725778388972,3513.67135534485,0,,,,,
2050-04-19 00:00:00+00:00,0,0,3579.2148,900,880.140404522868,3599.0743488616,0,,,,,
2050-04-19 01:00:00+00:00,0,0,4197.4075,483.43809,851.128771905716,3829.71682816796,0,,,,,
2050-04-19 02:00:00+00:00,0,0,4507.8921,848.56191,964.455461816467,4391.99853282915,0,,,,,
2050-04-19 03:00:00+00:00,0,0,7264.8755,0,1655.83893162399,5609.03652111868,0,,,,,
2050-04-19 04:00:00+00:00,0,0,10223.967,900,3483.02781839303,7640.93874054248,0,,,,,
2050-04-19 05:00:00+00:00,0,0,14833.925,-900,4568.24420097841,9365.68029963219,0,,,,,
2050-04-19 06:00:00+00:00,0,11819.793,901.89376,900,4302.96908523531,9318.71771933318,0,,,,,
2050-04-19 07:00:00+00:00,0,12395.22,0,0,3363.35483384728,9031.86520183108,0,,,,,
2050-04-19 08:00:00+00:00,0,11410.456,0,0,3236.79158655496,8173.66484447494,0,,,,,
2050-04-19 09:00:00+00:00,0,10398.494,0,0,3014.85259703374,7383.64182376911,0,,,,,
2050-04-19 10:00:00+00:00,0,9633.6753,0,0,2975.142924889,6658.53233104417,0,,,,,
2050-04-19 11:00:00+00:00,0,9172.3903,0,0,2881.94305510639,6290.44724221405,0,,,,,
2050-04-19 12:00:00+00:00,0,8948.6381,0,0,2390.92117306109,6557.71690769956,0,,,,,
2050-04-19 13:00:00+00:00,0,9663.6889,0,-900,2299.53453031705,6464.15439250924,0,,,,,
2050-04-19 14:00:00+00:00,0,9800.7689,0,-900,2089.74416195428,6811.02472498807,0,,,,,
2050-04-19 15:00:00+00:00,0,9740.396,0,-422.22222,2230.63190285132,7087.5418483703,0,,,,,
2050-04-19 16:00:00+00:00,0,0,8921.3443,900,2532.35288206971,7288.99137235565,0,,,,,
2050-04-19 17:00:00+00:00,0,0,10372.565,0,2530.17700962342,7842.38826452783,0,,,,,
2050-04-19 18:00:00+00:00,0,0,10093.777,900,2693.91141120647,8299.86544635955,0,,,,,
2050-04-19 19:00:00+00:00,0,0,10808.102,0,2825.73301691066,7982.36939190559,0,,,,,
2050-04-19 20:00:00+00:00,0,0,24797.873,-900,2523.46806958071,7460.88529561228,13913.519,,,,,
2050-04-19 21:00:00+00:00,0,0,24375.903,-900,1847.49702960105,5563.52452245053,16064.882,,,,,
2050-04-19 22:00:00+00:00,0,0,4997.6164,0,1098.99690807851,3898.6194556337,0,,,,,
2050-04-19 23:00:00+00:00,0,0,4150.2095,-900,763.368583238828,2486.84088340152,0,,,,,
2050-04-20 00:00:00+00:00,0,0,4749.4233,-900,876.513950445723,2503.8852175641,469.02417,,,,,
2050-04-20 01:00:00+00:00,0,0,3538.8752,0,847.683640532428,2691.19157064859,0,,,,,
2050-04-20 02:00:00+00:00,0,0,4080.3048,0,961.010330443182,3119.29447445545,0,,,,,
2050-04-20 03:00:00+00:00,0,0,4699.7891,900,1650.94321861984,3948.84584460215,0,,,,,
2050-04-20 04:00:00+00:00,0,0,7814.7318,900,3474.68697401561,5240.04481876928,0,,,,,
2050-04-20 05:00:00+00:00,0,0,10783.942,216,4559.90335660097,6440.03847289624,0,,,,,
2050-04-20 06:00:00+00:00,0,0,9833.0348,900,4294.62824085787,6438.40656856152,0,,,,,
2050-04-20 07:00:00+00:00,0,9732.8588,0,0,3356.10192569298,6376.75684925008,0,,,,,
2050-04-20 08:00:00+00:00,8953.7151,0,0,0,3230.80793732766,5722.90717914101,0,,,,,
2050-04-20 09:00:00+00:00,0,8127.7902,0,0,3008.86894780644,5118.92125259267,0,,,,,
2050-04-20 10:00:00+00:00,0,7509.4798,0,0,2969.15927566172,4540.32050458433,0,,,,,
2050-04-20 11:00:00+00:00,0,7766.5685,0,-633.33333,2875.95940587912,4257.27576386324,0,,,,,
2050-04-20 12:00:00+00:00,0,6958.8027,0,0,2386.02546005695,4572.77726857478,0,,,,,
2050-04-20 13:00:00+00:00,0,7694.343,0,-900,2295.90807623992,4498.43495999332,0,,,,,
2050-04-20 14:00:00+00:00,7788.2682,0,0,-900,2085.02977165399,4803.23842517728,0,,,,,
2050-04-20 15:00:00+00:00,0,8127.1603,0,-900,2228.27470770118,4998.8856226392,0,,,,,
2050-04-20 16:00:00+00:00,0,0,6725.5263,900,2528.72642799256,5096.79988272208,0,,,,,
2050-04-20 17:00:00+00:00,0,0,7192.7949,900,2526.55055554629,5566.24436300838,0,,,,,
2050-04-20 18:00:00+00:00,0,0,7729.6914,900,2689.19702090618,5940.49442376965,0,,,,,
2050-04-20 19:00:00+00:00,0,0,18312.307,0,2822.28788553738,5671.2302085417,9818.7888,,,,,
2050-04-20 20:00:00+00:00,0,0,7876.2956,0,2519.84161550356,5356.4539946456,0,,,,,
2050-04-20 21:00:00+00:00,0,0,5815.0191,0,1843.87057552391,3971.14853717658,0,,,,,
2050-04-20 22:00:00+00:00,0,0,4579.8194,0,1095.55177670523,2743.04986395174,741.21771,,,,,
2050-04-20 23:00:00+00:00,0,0,2497.5389,0,764.456519461972,1733.08240346713,0,,,,,
2050-04-21 00:00:00+00:00,0,0,24797.873,-422.22222,878.871145595867,1727.64272235142,21769.137,,,,,
2050-04-21 01:00:00+00:00,0,0,24797.873,0,850.040835682572,1853.1180334206,22094.714,,,,,
2050-04-21 02:00:00+00:00,0,0,16406.404,-900,963.004880185611,2200.16968860328,12343.229,,,,,
2050-04-21 03:00:00+00:00,0,0,24797.873,-900,1652.93776836227,2790.73773506619,19454.197,,,,,
2050-04-21 04:00:00+00:00,0,0,6193.5255,900,3476.68152375803,3616.84397383961,0,,,,,
2050-04-21 05:00:00+00:00,0,0,8963.3252,0,4559.72203389711,4403.603185876,0,,,,,
2050-04-21 06:00:00+00:00,0,0,7796.2369,900,4294.9908862656,4401.24599072586,0,,,,,
2050-04-21 07:00:00+00:00,0,7783.0957,0,0,3357.00853921228,4426.0872011543,0,,,,,
2050-04-21 08:00:00+00:00,7238.9463,0,0,0,3230.80793732766,4008.13836876345,0,,,,,
2050-04-21 09:00:00+00:00,6530.6998,0,0,0,3009.23159321417,3521.46823161072,0,,,,,
2050-04-21 10:00:00+00:00,6048.2001,0,0,0,2969.52192106942,3078.67818879143,0,,,,,
2050-04-21 11:00:00+00:00,6392.6864,0,0,-633.33333,2876.50337399069,2882.84966862565,0,,,,,
2050-04-21 12:00:00+00:00,0,5532.1557,0,0,2386.38810546466,3145.76758921859,0,,,,,
2050-04-21 13:00:00+00:00,0,6290.9053,0,-900,2295.00146272064,3095.90384565786,0,,,,,
2050-04-21 14:00:00+00:00,0,6279.1193,0,-900,2085.75506246942,3293.36427015836,0,,,,,
2050-04-21 15:00:00+00:00,0,6572.8621,0,-900,2226.28015795876,3446.58195491769,0,,,,,
2050-04-21 16:00:00+00:00,0,5087.0944,0,900,2527.27584636172,3459.81851229927,0,,,,,
2050-04-21 17:00:00+00:00,0,0,5445.2067,900,2525.09997391543,3820.10672486353,0,,,,,
2050-04-21 18:00:00+00:00,0,5887.8154,0,900,2688.83437549848,4098.98104339591,0,,,,,
2050-04-21 19:00:00+00:00,6744.298,0,0,0,2820.29333579494,3924.00463417371,0,,,,,
2050-04-21 20:00:00+00:00,0,6236.7757,0,0,2518.57235657657,3718.20336529578,0,,,,,
2050-04-21 21:00:00+00:00,0,4632.2511,0,0,1844.23322093162,2788.01789450833,0,,,,,
2050-04-21 22:00:00+00:00,0,3030.265,0,0,1097.18368103994,1933.08134582163,0,,,,,
2050-04-21 23:00:00+00:00,0,1832.4472,0,0,786.759212036407,1045.68803314448,0,,,,,
2050-04-22 00:00:00+00:00,0,1964.4502,0,0,874.700723407151,1089.74945018178,0,,,,,
2050-04-22 01:00:00+00:00,0,2171.5722,0,-211.11111,841.518668601283,1118.94240550279,0,,,,,
2050-04-22 02:00:00+00:00,0,3283.3056,0,-900,943.059382761317,1440.24623673776,0,,,,,
2050-04-22 03:00:00+00:00,0,3567.5242,0,0,1596.00243935111,1971.52175903936,0,,,,,
2050-04-22 04:00:00+00:00,0,5129.7052,0,900,3387.47075346028,2642.23444060714,0,,,,,
2050-04-22 05:00:00+00:00,0,7618.636,0,0,4432.79614119706,3185.83990677103,0,,,,,
2050-04-22 06:00:00+00:00,0,7377.6582,0,0,4232.97852154642,3144.67965299545,0,,,,,
2050-04-22 07:00:00+00:00,0,6399.6035,0,0,3341.05214127283,3058.55136866328,0,,,,,
2050-04-22 08:00:00+00:00,0,6061.9806,0,0,3213.21963505352,2848.76100030049,0,,,,,
2050-04-22 09:00:00+00:00,0,5429.3457,0,0,2960.63710858043,2468.7086130158,0,,,,,
2050-04-22 10:00:00+00:00,0,5015.7486,0,0,2916.39436883927,2099.35426525868,0,,,,,
2050-04-22 11:00:00+00:00,0,4818.6509,0,0,2829.72211639552,1988.92873860964,0,,,,,
2050-04-22 12:00:00+00:00,0,4447.4833,0,0,2379.8604881258,2067.62279208367,0,,,,,
2050-04-22 13:00:00+00:00,0,4302.4251,0,0,2258.37427654147,2044.05084058223,0,,,,,
2050-04-22 14:00:00+00:00,0,4168.065,0,0,2052.02903955198,2116.03595401354,0,,,,,
2050-04-22 15:00:00+00:00,0,4406.1417,0,0,2188.56503555645,2217.57666817358,0,,,,,
2050-04-22 16:00:00+00:00,0,4652.0153,0,0,2511.68209382999,2140.33319633041,0,,,,,
2050-04-22 17:00:00+00:00,4959.176,0,0,0,2516.75912953799,2442.41682095651,0,,,,,
2050-04-22 18:00:00+00:00,0,5349.7451,0,0,2702.79622369549,2646.94883090744,0,,,,,
2050-04-22 19:00:00+00:00,0,5401.0594,0,0,2813.40307304838,2587.65630674612,0,,,,,
2050-04-22 20:00:00+00:00,0,4960.0826,0,0,2531.80891395813,2428.27365005565,0,,,,,
2050-04-22 21:00:00+00:00,0,3751.3854,0,0,1829.36475921533,1922.02066088634,0,,,,,
2050-04-22 22:00:00+00:00,0,2385.6628,0,0,1087.39225503165,1298.27055961757,0,,,,,
2050-04-22 23:00:00+00:00,0,1564.4523,0,0,849.496867571,714.955421308947,0,,,,,
2050-04-23 00:00:00+00:00,0,1611.0522,0,0,887.574635381013,723.477588390235,0,,,,,
2050-04-23 01:00:00+00:00,0,1716.9447,0,0,757.38493401154,959.559748812312,0,,,,,
2050-04-23 02:00:00+00:00,0,2013.9513,0,0,932.723988641458,1081.22728310049,0,,,,,
2050-04-23 03:00:00+00:00,3135.2509,0,0,0,1554.1168947601,1581.1339776348,0,,,,,
2050-04-23 04:00:00+00:00,0,5523.0896,0,0,3117.84389282462,2405.24566666579,0,,,,,
2050-04-23 05:00:00+00:00,0,6788.3594,0,0,4342.49743467618,2445.8619523298,0,,,,,
2050-04-23 06:00:00+00:00,0,6440.7638,0,0,4139.77865176382,2300.98511194789,0,,,,,
2050-04-23 07:00:00+00:00,0,5657.9937,0,0,3232.07719625467,2425.9164549055,0,,,,,
2050-04-23 08:00:00+00:00,0,5433.8788,0,0,3073.60115308347,2360.2776361092,0,,,,,
2050-04-23 09:00:00+00:00,0,4786.9194,0,0,2954.834782057,1832.08459977317,0,,,,,
2050-04-23 10:00:00+00:00,0,4571.8707,0,0,2787.29260369295,1784.57805136258,0,,,,,
2050-04-23 11:00:00+00:00,0,4338.1457,0,0,2717.84600811564,1620.29968166796,0,,,,,
2050-04-23 12:00:00+00:00,0,3929.9883,0,0,2262.72602143405,1667.26226196697,0,,,,,
2050-04-23 13:00:00+00:00,0,3666.889,0,0,2376.77800216023,1290.11103794399,0,,,,,
2050-04-23 14:00:00+00:00,0,3537.7873,0,0,2137.06938766101,1400.71788729688,0,,,,,
2050-04-23 15:00:00+00:00,0,3811.5846,0,0,2262.36337602633,1549.22118175593,0,,,,,
2050-04-23 16:00:00+00:00,0,4127.4487,0,0,2447.49385666455,1679.95485123698,0,,,,,
2050-04-23 17:00:00+00:00,0,4315.6617,0,0,2451.66427885326,1863.99739565203,0,,,,,
2050-04-23 18:00:00+00:00,0,4702.0604,0,0,2568.25477743343,2133.80557899156,0,,,,,
2050-04-23 19:00:00+00:00,0,4753.012,0,0,2671.79004133589,2081.22199487296,0,,,,,
2050-04-23 20:00:00+00:00,4349.3877,0,0,0,2455.29073293039,1894.09696449233,0,,,,,
2050-04-23 21:00:00+00:00,0,3321.8319,0,0,1766.98974908845,1554.84218557551,0,,,,,
2050-04-23 22:00:00+00:00,0,2144.5036,0,0,1040.06702932492,1104.43658919421,0,,,,,
2050-04-23 23:00:00+00:00,0,1658.5588,0,0,797.457251563984,861.101520617851,0,,,,,
2050-04-24 00:00:00+00:00,0,1742.8738,0,0,928.372243748885,814.501585726551,0,,,,,
2050-04-24 01:00:00+00:00,0,1840.6068,0,0,938.888960572603,901.717806281864,0,,,,,
2050-04-24 02:00:00+00:00,0,3089.109,0,-900,1221.57105588598,967.537947782029,0,,,,,
2050-04-24 03:00:00+00:00,0,3657.1491,0,-211.11111,1908.42145809707,1537.61652870907,0,,,,,
2050-04-24 04:00:00+00:00,0,5199.5144,0,900,3440.59830569044,2658.91612936201,0,,,,,
2050-04-24 05:00:00+00:00,0,6935.0495,0,0,4158.81753566882,2776.23191875762,0,,,,,
2050-04-24 06:00:00+00:00,0,6538.1341,0,0,4036.60603326908,2501.52802241395,0,,,,,
2050-04-24 07:00:00+00:00,0,5522.3643,0,0,3107.68982140862,2414.67444726636,0,,,,,
2050-04-24 08:00:00+00:00,5343.2174,0,0,0,2966.62075780772,2376.59667945634,0,,,,,
2050-04-24 09:00:00+00:00,0,4784.1995,0,0,2781.67159987336,2002.52794139894,0,,,,,
2050-04-24 10:00:00+00:00,0,4518.9244,0,0,2723.28568923135,1795.63873629787,0,,,,,
2050-04-24 11:00:00+00:00,0,4281.2104,0,0,2667.80094185103,1613.40941892138,0,,,,,
2050-04-24 12:00:00+00:00,0,3955.9174,0,0,2253.11591812963,1702.80151192298,0,,,,,
2050-04-24 13:00:00+00:00,0,3858.7285,0,0,2186.38916311016,1672.33929767497,0,,,,,
2050-04-24 14:00:00+00:00,0,3702.7909,0,0,1991.10461105596,1711.68632441199,0,,,,,
2050-04-24 15:00:00+00:00,0,4858.2746,0,-900,2161.18530727401,1797.08931792873,0,,,,,
2050-04-24 16:00:00+00:00,0,4260.3582,0,0,2445.31798421826,1815.04026561059,0,,,,,
2050-04-24 17:00:00+00:00,0,4710.2504,0,-253.88229,2471.60977627755,1984.75831642093,0,,,,,
2050-04-24 18:00:00+00:00,0,4768.4245,0,0,2615.58000314016,2152.84446289656,0,,,,,
2050-04-24 19:00:00+00:00,5875.3137,0,0,-900,2726.36817519693,2248.94549594088,0,,,,,
2050-04-24 20:00:00+00:00,0,5464.6177,0,-900,2523.46806958071,2041.14967732052,0,,,,,
2050-04-24 21:00:00+00:00,0,4351.115,0,-900,1812.86439316433,1638.25062934982,0,,,,,
2050-04-24 22:00:00+00:00,0,3112.137,0,-900,1117.6731465758,1094.46384048207,0,,,,,
2050-04-24 23:00:00+00:00,0,3085.8452,0,-900,774.429268174118,1411.41592682446,0,,,,,
2050-04-25 00:00:00+00:00,0,3193.3696,0,-900,891.745057569729,1401.62450081617,0,,,,,
2050-04-25 01:00:00+00:00,0,3238.3376,0,-900,862.008134137149,1476.32945480533,0,,,,,
2050-04-25 02:00:00+00:00,0,1900.3478,0,900,974.246887824757,1826.10095054588,0,,,,,
2050-04-25 03:00:00+00:00,0,3126.2706,0,900,1648.94866887741,2377.32197027177,0,,,,,
2050-04-25 04:00:00+00:00,0,5704.8608,0,900,3466.52745234202,3138.33335836045,0,,,,,
2050-04-25 05:00:00+00:00,0,7401.4974,0,900,4518.74310282538,3782.75424786895,0,,,,,
2050-04-25 06:00:00+00:00,0,8911.381,0,-900,4262.17147686743,3749.20954765536,0,,,,,
2050-04-25 07:00:00+00:00,0,7909.7544,0,-900,3287.01797552339,3722.73643289221,0,,,,,
2050-04-25 08:00:00+00:00,0,7509.7565,0,-900,3162.63060067736,3447.12592302926,0,,,,,
2050-04-25 09:00:00+00:00,0,6839.4065,0,-900,2942.86748360243,2996.53900394412,0,,,,,
2050-04-25 10:00:00+00:00,0,6414.0234,0,-900,2909.14146068498,2604.88196361256,0,,,,,
2050-04-25 11:00:00+00:00,0,6159.0837,0,-900,2820.11201309109,2438.97168958322,0,,,,,
2050-04-25 12:00:00+00:00,0,5855.9121,0,-900,2343.95859276209,2611.95354906299,0,,,,,
2050-04-25 13:00:00+00:00,0,5736.7831,0,-900,2276.68786963104,2560.09525575983,0,,,,,
2050-04-25 14:00:00+00:00,0,5642.858,0,-900,2077.23289538813,2665.62506940473,0,,,,,
2050-04-25 15:00:00+00:00,0,5887.281,0,-900,2231.5385163706,2755.74245322175,0,,,,,
2050-04-25 16:00:00+00:00,0,6214.0245,0,-900,2522.01748794985,2792.0069939932,0,,,,,
2050-04-25 17:00:00+00:00,0,6543.3065,0,-900,2515.30854790713,3127.99796424059,0,,,,,
2050-04-25 18:00:00+00:00,0,183.76181,4982.9332,900,2683.75733979048,3382.93768586381,0,,,,,
2050-04-25 19:00:00+00:00,0,1303.0743,3887.918,900,2833.34857047267,3257.64369749849,0,,,,,
2050-04-25 20:00:00+00:00,0,0,4702.6902,900,2529.08907340028,3073.60115308343,0,,,,,
2050-04-25 21:00:00+00:00,0,0,3301.247,900,1857.83242372091,2343.41462465048,0,,,,,
2050-04-25 22:00:00+00:00,0,0,1835.0717,900,1110.42023842152,1624.65142656053,0,,,,,
2050-04-25 23:00:00+00:00,0,0,2099.6215,900,764.819164869687,2234.80232504001,0,,,,,
2050-04-26 00:00:00+00:00,0,0,2234.3443,900,879.233791003583,2255.11046787201,0,,,,,
2050-04-26 01:00:00+00:00,0,0,2365.0779,900,850.222158386429,2414.85576997022,0,,,,,
2050-04-26 02:00:00+00:00,0,0,2888.5566,900,963.367525593324,2825.18904879906,0,,,,,
2050-04-26 03:00:00+00:00,0,0,4368.1498,900,1653.6630591777,3614.48677868946,0,,,,,
2050-04-26 04:00:00+00:00,0,0,7931.6278,385.64465,3478.31342809274,4838.95899783715,0,,,,,
2050-04-26 05:00:00+00:00,0,0,9582.0842,900,4562.07922904726,5920.00495823379,0,,,,,
2050-04-26 06:00:00+00:00,0,5298.3765,4005.9213,900,4297.16675871187,5907.13104625992,0,,,,,
2050-04-26 07:00:00+00:00,0,9164.7747,0,0,3358.64044354699,5806.13430021146,0,,,,,
2050-04-26 08:00:00+00:00,0,8489.1663,0,0,3232.43984166238,5256.72650752414,0,,,,,
2050-04-26 09:00:00+00:00,0,7681.1924,0,0,3010.68217484501,4670.5102059538,0,,,,,
2050-04-26 10:00:00+00:00,0,7106.2181,0,0,2971.15382540414,4135.06426146349,0,,,,,
2050-04-26 11:00:00+00:00,0,6758.8038,0,0,2877.95395562153,3880.84983065569,0,,,,,
2050-04-26 12:00:00+00:00,0,6523.6282,0,0,2387.65736439167,4135.97087498277,0,,,,,
2050-04-26 13:00:00+00:00,0,7257.8993,0,-900,2296.27072164763,4061.62856640132,0,,,,,
2050-04-26 14:00:00+00:00,0,7284.5537,0,-900,2086.84299869256,4297.7107268234,0,,,,,
2050-04-26 15:00:00+00:00,0,7610.9346,0,-900,2227.54941688575,4483.38517557317,0,,,,,
2050-04-26 16:00:00+00:00,7979.745,0,0,-900,2528.72642799256,4551.01854411191,0,,,,,
2050-04-26 17:00:00+00:00,0,8406.9413,0,-900,2526.55055554629,4980.39070684576,0,,,,,
2050-04-26 18:00:00+00:00,0,8810.6053,0,-788.88889,2690.10363442549,5331.61278421717,0,,,,,
2050-04-26 19:00:00+00:00,0,8842.2971,0,-900,2821.7439174258,5120.55315692738,0,,,,,
2050-04-26 20:00:00+00:00,0,8250.6411,0,-900,2519.84161550356,4830.79947616357,0,,,,,
2050-04-26 21:00:00+00:00,0,6358.3574,0,-900,1845.13983445091,3613.21751976246,0,,,,,
2050-04-26 22:00:00+00:00,0,4491.6401,0,-900,1097.72764915151,2493.91246885195,0,,,,,
2050-04-26 23:00:00+00:00,0,2961.8109,0,900,763.368583238828,3098.44236351187,0,,,,,
2050-04-27 00:00:00+00:00,0,1090.8402,2044.1339,900,876.513950445723,3158.4601784886,0,,,,,
2050-04-27 01:00:00+00:00,0,0,3314.6649,900,847.683640532428,3366.98128792438,0,,,,,
