timeindex,acaes_NDE,li-ion_NDE,li-ion_SDE,phs_NDE,phs_SDE,tes_NDE,tes_SDE
2050-04-12 03:00:00+00:00,0.0,0.0,0.0,-0.0,11979.742,0.0,158670.0
2050-04-12 04:00:00+00:00,0.0,0.0,0.0,0.0,11979.742,0.0,162360.0
2050-04-12 05:00:00+00:00,0.0,0.0,0.0,0.0,12112.745,0.0,166050.0
2050-04-12 06:00:00+00:00,0.0,0.0,0.0,0.0,12809.298,0.0,169740.0
2050-04-12 07:00:00+00:00,0.0,0.0,0.0,0.0,14746.757,0.0,173430.0
2050-04-12 08:00:00+00:00,0.0,0.0,0.0,0.0,18029.33,0.0,177120.0
2050-04-12 09:00:00+00:00,0.0,0.0,0.0,0.0,22222.357,0.0,180810.0
2050-04-12 10:00:00+00:00,0.0,0.0,0.0,0.0,26802.054,0.0,184500.0
2050-04-12 11:00:00+00:00,0.0,0.0,0.0,0.0,31426.999,0.0,188190.0
2050-04-12 12:00:00+00:00,0.0,0.0,0.0,0.0,36023.15,0.0,191880.0
2050-04-12 13:00:00+00:00,0.0,0.0,0.0,19.096667,40235.374,0.0,195570.0
2050-04-12 14:00:00+00:00,0.0,0.0,0.0,161.33,43677.002,0.0,199260.0
2050-04-12 15:00:00+00:00,0.0,0.0,0.0,260.61,46079.286,0.0,202950.0
2050-04-12 16:00:00+00:00,0.0,0.0,0.0,314.33,47379.152,0.0,206640.0
2050-04-12 17:00:00+00:00,0.0,0.0,0.0,326.68333,47678.066,0.0,210330.0
2050-04-12 18:00:00+00:00,0.0,0.0,0.0,326.68333,47678.066,0.0,214020.0
2050-04-12 19:00:00+00:00,0.0,0.0,0.0,326.68333,47678.066,0.0,217710.0
2050-04-12 20:00:00+00:00,0.0,0.0,0.0,326.68333,47678.066,0.0,221400.0
2050-04-12 21:00:00+00:00,0.0,0.0,0.0,326.68333,47678.066,0.0,225090.0
2050-04-12 22:00:00+00:00,0.0,0.0,0.0,326.68333,47678.066,0.0,228780.0
2050-04-12 23:00:00+00:00,0.0,0.0,0.0,326.68333,47678.066,0.0,232470.0
2050-04-13 00:00:00+00:00,0.0,0.0,0.0,326.68333,47678.066,0.0,236160.0
2050-04-13 01:00:00+00:00,0.0,0.0,0.0,326.68333,47678.066,0.0,239850.0
2050-04-13 02:00:00+00:00,0.0,0.0,0.0,326.68333,47678.066,0.0,243540.0
2050-04-13 03:00:00+00:00,0.0,0.0,0.0,326.68333,47678.066,0.0,247230.0
2050-04-13 04:00:00+00:00,0.0,0.0,0.0,326.68333,47678.066,0.0,250920.0
2050-04-13 05:00:00+00:00,0.0,0.0,0.0,335.24,47885.113,0.0,254610.0
2050-04-13 06:00:00+00:00,0.0,0.0,0.0,370.82667,48746.205,0.0,258300.0
2050-04-13 07:00:00+00:00,0.0,0.0,0.0,446.36333,50573.97,0.0,261990.0
2050-04-13 08:00:00+00:00,0.0,0.0,12308.981,567.51667,53505.525,0.0,265680.0
2050-04-13 09:00:00+00:00,0.0,677.01647,21869.594,723.40667,57277.604,0.0,269370.0
2050-04-13 10:00:00+00:00,0.0,3378.988,21869.594,902.24667,61605.006,0.0,273060.0
2050-04-13 11:00:00+00:00,0.0,6080.9594,34178.575,1088.34,66107.918,0.0,276750.0
2050-04-13 12:00:00+00:00,0.0,8782.9309,46487.556,1268.71,70472.341,0.0,280440.0
2050-04-13 13:00:00+00:00,0.0,11484.902,58796.538,1432.25,74429.528,0.0,284130.0
2050-04-13 14:00:00+00:00,84.447783,14186.874,71105.519,1565.2467,77647.656,0.0,287820.0
2050-04-13 15:00:00+00:00,332.22389,16888.845,83414.5,1655.5733,79833.296,810.0,291510.0
2050-04-13 16:00:00+00:00,580.0,18310.5,83414.5,1700.0,80908.291,1620.0,295200.0
2050-04-13 17:00:00+00:00,580.0,16555.94,79130.911,1700.0,71649.895,620.0,290644.44
2050-04-13 18:00:00+00:00,339.41933,13619.015,65751.584,1307.4018,62150.173,1430.0,286088.89
2050-04-13 19:00:00+00:00,0.0,10682.089,52372.256,914.80363,52650.452,2240.0,281533.33
2050-04-13 20:00:00+00:00,0.0,7745.1639,38992.929,914.80363,43150.731,3050.0,276977.78
2050-04-13 21:00:00+00:00,0.0,4808.2384,26758.655,522.20545,33651.009,3860.0,272422.22
2050-04-13 22:00:00+00:00,0.0,2936.9255,26758.655,129.60727,24151.288,3928.1094,267866.67
2050-04-13 23:00:00+00:00,0.0,2936.9255,13379.327,1.1368684e-13,18999.443,3928.1094,263311.11
2050-04-14 00:00:00+00:00,0.0,0.0,13379.327,1.1368684e-13,18999.443,4738.1094,258755.56
2050-04-14 01:00:00+00:00,0.0,0.0,13379.327,-0.0,18999.443,4738.1094,254200.0
2050-04-14 02:00:00+00:00,0.0,0.0,13379.327,0.0,9499.7213,4738.1094,249644.44
2050-04-14 03:00:00+00:00,0.0,0.0,13379.327,0.0,0.0,4738.1094,245088.89
2050-04-14 04:00:00+00:00,0.0,0.0,0.0,0.056666667,1.3711667,3738.1094,240533.33
2050-04-14 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,2738.1094,235977.78
2050-04-14 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1738.1094,231422.22
2050-04-14 07:00:00+00:00,0.0,0.0,0.0,101.54667,2457.1307,738.10944,231422.22
2050-04-14 08:00:00+00:00,0.0,2701.9715,12308.981,262.59333,6353.9863,0.0,235112.22
2050-04-14 09:00:00+00:00,0.0,5403.943,24617.962,449.19667,10869.238,810.0,238802.22
2050-04-14 10:00:00+00:00,247.77611,8105.9144,36926.944,649.34333,15712.199,1620.0,242492.22
2050-04-14 11:00:00+00:00,495.55222,10807.886,49235.925,849.26333,20549.675,2430.0,246182.22
2050-04-14 12:00:00+00:00,495.55222,13509.857,61544.906,1035.47,25055.328,3240.0,249872.22
2050-04-14 13:00:00+00:00,580.0,16211.829,73853.887,1199.2933,29019.371,4050.0,253562.22
2050-04-14 14:00:00+00:00,580.0,18310.5,83414.5,1330.8733,32203.22,3050.0,257252.22
2050-04-14 15:00:00+00:00,580.0,18310.5,83414.5,1422.6733,34424.51,2050.0,255556.4
2050-04-14 16:00:00+00:00,580.0,18310.5,70035.173,1471.01,26094.394,1050.0,251000.85
2050-04-14 17:00:00+00:00,580.0,18310.5,56655.845,1091.3318,26407.02,570.0,246445.29
2050-04-14 18:00:00+00:00,339.41933,15373.574,43276.518,1091.3318,26407.02,570.0,241889.74
2050-04-14 19:00:00+00:00,339.41933,12436.649,29897.19,1091.3318,26407.02,570.0,237334.18
2050-04-14 20:00:00+00:00,339.41933,9499.7234,16517.863,1062.1945,26407.02,1380.0,232778.63
2050-04-14 21:00:00+00:00,339.41933,9499.7234,13379.327,1062.1945,26407.02,1380.0,228223.07
2050-04-14 22:00:00+00:00,0.0,6562.7979,0.0,669.59637,16907.299,2190.0,223667.51
2050-04-14 23:00:00+00:00,0.0,3625.8724,0.0,276.99818,16907.299,3000.0,219111.96
2050-04-15 00:00:00+00:00,0.0,688.94687,0.0,276.99818,16907.299,3000.0,214556.4
2050-04-15 01:00:00+00:00,0.0,0.0,0.0,276.99818,9499.7213,3000.0,210000.85
2050-04-15 02:00:00+00:00,0.0,0.0,0.0,276.99818,0.0,3000.0,205445.29
2050-04-15 03:00:00+00:00,0.0,0.0,0.0,276.99818,0.0,2000.0,200889.74
2050-04-15 04:00:00+00:00,0.0,0.0,0.0,278.24485,30.165667,1000.0,196334.18
2050-04-15 05:00:00+00:00,0.0,0.0,0.0,310.31818,0.0,0.0,191778.63
2050-04-15 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,747.78549,187223.07
2050-04-15 07:00:00+00:00,0.0,0.0,0.0,136.45333,3301.7693,0.0,190913.07
2050-04-15 08:00:00+00:00,247.77611,2701.9715,9560.6129,317.50333,7682.6468,810.0,194603.07
2050-04-15 09:00:00+00:00,247.77611,5403.943,21869.594,525.81,12723.056,1620.0,198293.07
2050-04-15 10:00:00+00:00,247.77611,8105.9144,34178.575,749.36,18132.308,2430.0,201983.07
2050-04-15 11:00:00+00:00,495.55222,10807.886,46487.556,976.36667,23625.202,3240.0,205673.07
2050-04-15 12:00:00+00:00,580.0,13509.857,58796.538,1192.8333,28863.058,4050.0,209363.07
2050-04-15 13:00:00+00:00,580.0,16211.829,71105.519,1386.2367,33542.85,4860.0,213053.07
2050-04-15 14:00:00+00:00,580.0,18310.5,83414.5,1543.5433,37349.209,5670.0,216743.07
2050-04-15 15:00:00+00:00,580.0,18310.5,83414.5,1653.25,40003.787,4670.0,217094.51
2050-04-15 16:00:00+00:00,580.0,18310.5,70035.173,1700.0,31910.883,3670.0,212538.95
2050-04-15 17:00:00+00:00,580.0,18310.5,56655.845,1700.0,32305.779,2670.0,207983.4
2050-04-15 18:00:00+00:00,580.0,18310.5,43276.518,1700.0,32305.779,1670.0,203427.84
2050-04-15 19:00:00+00:00,580.0,18310.5,29897.19,1700.0,32305.779,670.0,198872.29
2050-04-15 20:00:00+00:00,580.0,18310.5,16517.863,1700.0,32305.779,0.0,194316.73
2050-04-15 21:00:00+00:00,580.0,18310.5,3138.5357,1700.0,22806.058,0.0,189761.18
2050-04-15 22:00:00+00:00,580.0,17504.679,0.0,1700.0,18999.443,0.0,185205.62
2050-04-15 23:00:00+00:00,339.41933,14567.754,0.0,1700.0,9499.7213,0.0,180650.06
2050-04-16 00:00:00+00:00,339.41933,11630.828,0.0,1307.4018,9499.7213,0.0,176094.51
2050-04-16 01:00:00+00:00,0.0,8693.9026,0.0,914.80363,-0.0,810.0,171538.95
2050-04-16 02:00:00+00:00,0.0,5756.9771,0.0,522.20545,0.0,1190.0,166983.4
2050-04-16 03:00:00+00:00,0.0,2820.0515,0.0,129.60727,0.0,2000.0,162427.84
2050-04-16 04:00:00+00:00,0.0,2820.0515,0.0,131.02393,34.279167,1000.0,157872.29
2050-04-16 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1000.0,153316.73
2050-04-16 06:00:00+00:00,0.0,0.0,0.0,75.99,1838.7345,0.0,157006.73
2050-04-16 07:00:00+00:00,0.0,0.0,0.0,201.22333,4869.0128,0.0,160696.73
2050-04-16 08:00:00+00:00,0.0,0.0,7223.7929,366.01,8856.3655,0.0,164386.73
2050-04-16 09:00:00+00:00,0.0,2098.6711,19532.774,555.56,13442.918,0.0,168076.73
2050-04-16 10:00:00+00:00,0.0,4800.6426,31841.755,760.01333,18390.087,0.0,171766.73
2050-04-16 11:00:00+00:00,247.77611,7502.6141,44150.736,961.69,23270.07,0.0,175456.73
2050-04-16 12:00:00+00:00,247.77611,10204.586,56459.718,1145.97,27729.104,0.0,179146.73
2050-04-16 13:00:00+00:00,247.77611,12906.557,68768.699,1304.75,31571.113,810.0,182836.73
2050-04-16 14:00:00+00:00,332.22389,15608.529,81077.68,1425.8467,34501.296,1190.0,186526.73
2050-04-16 15:00:00+00:00,580.0,18310.5,83414.5,1506.2567,36446.981,2000.0,190216.73
2050-04-16 16:00:00+00:00,580.0,18310.5,75486.815,1154.0052,37423.252,1000.0,185661.18
2050-04-16 17:00:00+00:00,580.0,18310.5,62107.487,1164.9985,37689.258,0.0,181105.62
2050-04-16 18:00:00+00:00,240.58067,15373.574,48728.16,785.19637,37689.258,0.0,176550.06
2050-04-16 19:00:00+00:00,240.58067,12436.649,35348.833,785.19637,37689.258,0.0,171994.51
2050-04-16 20:00:00+00:00,240.58067,9499.7234,21969.505,785.19637,28189.537,0.0,167438.95
2050-04-16 21:00:00+00:00,240.58067,8810.7766,13379.327,785.19637,28189.537,0.0,162883.4
2050-04-16 22:00:00+00:00,240.58067,5873.851,0.0,785.19637,28189.537,380.0,158327.84
2050-04-16 23:00:00+00:00,0.0,2936.9255,0.0,392.59818,18689.816,1190.0,153772.29
2050-04-17 00:00:00+00:00,0.0,2936.9255,0.0,392.59818,18689.816,1190.0,149216.73
2050-04-17 01:00:00+00:00,0.0,0.0,0.0,-0.0,9190.0942,2000.0,144661.18
2050-04-17 02:00:00+00:00,0.0,0.0,0.0,0.0,9190.0942,2000.0,140105.62
2050-04-17 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,2000.0,135550.06
2050-04-17 04:00:00+00:00,0.0,0.0,0.0,0.85,20.5675,1000.0,130994.51
2050-04-17 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1000.0,126438.95
2050-04-17 06:00:00+00:00,0.0,0.0,0.0,59.103333,1430.1268,0.0,130128.95
2050-04-17 07:00:00+00:00,0.0,0.0,0.0,163.93667,3966.7852,0.0,133818.95
2050-04-17 08:00:00+00:00,0.0,0.0,0.0,312.40333,7559.2418,0.0,137508.95
2050-04-17 09:00:00+00:00,0.0,2098.6711,12308.981,491.41333,11890.757,0.0,141198.95
2050-04-17 10:00:00+00:00,0.0,4800.6426,21869.594,689.35,16680.243,178.8,144888.95
2050-04-17 11:00:00+00:00,0.0,7502.6141,34178.575,893.46333,21619.185,988.8,148578.95
2050-04-17 12:00:00+00:00,247.77611,10204.586,46487.556,1086.7533,26296.234,1798.8,152268.95
2050-04-17 13:00:00+00:00,247.77611,12906.557,58796.538,1253.6367,30334.32,2608.8,155958.95
2050-04-17 14:00:00+00:00,495.55222,15608.529,71105.519,1386.8033,33556.562,3418.8,159648.95
2050-04-17 15:00:00+00:00,580.0,18310.5,83414.5,1475.5433,35703.809,4228.8,163338.95
2050-04-17 16:00:00+00:00,580.0,17621.553,83143.054,1520.65,36795.257,3228.8,158783.4
2050-04-17 17:00:00+00:00,339.41933,14684.628,69763.727,1534.42,37128.451,2228.8,154227.84
2050-04-17 18:00:00+00:00,0.0,11747.702,56384.399,1141.8218,37128.451,3038.8,149672.29
2050-04-17 19:00:00+00:00,0.0,11747.702,43005.072,749.22363,37128.451,3038.8,145116.73
2050-04-17 20:00:00+00:00,0.0,8810.7766,29625.745,749.22363,27628.73,3038.8,140561.18
2050-04-17 21:00:00+00:00,0.0,5873.851,16246.417,749.22363,27628.73,3038.8,136005.62
2050-04-17 22:00:00+00:00,0.0,5873.851,16246.417,749.22363,27628.73,3038.8,131450.06
2050-04-17 23:00:00+00:00,0.0,2936.9255,15404.754,356.62545,23648.756,3848.8,126894.51
2050-04-18 00:00:00+00:00,0.0,0.0,15404.754,-2.2737368e-13,18999.443,4658.8,122338.95
2050-04-18 01:00:00+00:00,0.0,0.0,2025.4267,-0.0,9499.7213,4658.8,117783.4
2050-04-18 02:00:00+00:00,0.0,0.0,2025.4267,0.0,9499.7213,4000.0,113227.84
2050-04-18 03:00:00+00:00,0.0,0.0,2025.4267,0.0,0.0,3000.0,108672.29
2050-04-18 04:00:00+00:00,0.0,0.0,0.0,1.53,37.0215,2000.0,104116.73
2050-04-18 05:00:00+00:00,0.0,0.0,0.0,24.706667,597.82867,1000.0,99561.175
2050-04-18 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,95005.62
2050-04-18 07:00:00+00:00,0.0,0.0,0.0,123.47667,2987.7722,0.0,98695.62
2050-04-18 08:00:00+00:00,0.0,0.0,7421.7283,298.91667,7232.9042,0.0,102385.62
2050-04-18 09:00:00+00:00,0.0,2098.6711,19730.709,506.31667,12251.374,0.0,106075.62
2050-04-18 10:00:00+00:00,0.0,4800.6426,32039.691,732.7,17729.185,0.0,109765.62
2050-04-18 11:00:00+00:00,0.0,7502.6141,44348.672,963.44667,23312.576,0.0,113455.62
2050-04-18 12:00:00+00:00,84.447783,10204.586,56657.653,1182.8033,28620.362,810.0,117145.62
2050-04-18 13:00:00+00:00,332.22389,12906.557,68966.634,1378.1333,33346.773,1620.0,120835.62
2050-04-18 14:00:00+00:00,332.22389,15608.529,81275.615,1536.5167,37179.184,2430.0,124525.62
2050-04-18 15:00:00+00:00,580.0,18310.5,83414.5,1647.4133,39862.557,3240.0,128215.62
2050-04-18 16:00:00+00:00,580.0,18310.5,75905.737,1700.0,31842.325,2240.0,123660.06
2050-04-18 17:00:00+00:00,240.58067,15373.574,62526.409,1326.4985,22804.687,2240.0,119104.51
2050-04-18 18:00:00+00:00,240.58067,15373.574,62526.409,1326.5552,22806.058,1240.0,114548.95
2050-04-18 19:00:00+00:00,0.0,12436.649,49147.082,933.95697,13306.337,2050.0,109993.4
2050-04-18 20:00:00+00:00,0.0,9499.7234,35767.755,785.19637,9765.1366,2050.0,105437.84
2050-04-18 21:00:00+00:00,0.0,6562.7979,22388.427,392.59818,9765.1366,2860.0,100882.29
2050-04-18 22:00:00+00:00,0.0,3625.8724,22388.427,392.59818,3961.9457,3670.0,96326.731
2050-04-18 23:00:00+00:00,0.0,2985.7966,22388.427,392.59818,3961.9457,3670.0,91771.175
2050-04-19 00:00:00+00:00,0.0,2985.7966,22388.427,392.59818,3961.9457,2670.0,89334.444
2050-04-19 01:00:00+00:00,0.0,2985.7966,22388.427,392.59818,3961.9457,2132.8466,84778.889
2050-04-19 02:00:00+00:00,0.0,2985.7966,22388.427,-0.0,-0.0,1190.0,80223.333
2050-04-19 03:00:00+00:00,0.0,395.16465,15787.38,0.0,0.0,1190.0,75667.778
2050-04-19 04:00:00+00:00,0.0,395.16465,2408.0523,2.2666667,54.846667,190.0,71112.222
2050-04-19 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1000.0,66556.667
2050-04-19 06:00:00+00:00,0.0,0.0,0.0,72.816667,1907.2928,0.0,70246.667
2050-04-19 07:00:00+00:00,0.0,0.0,0.0,203.71667,5074.6878,0.0,73936.667
2050-04-19 08:00:00+00:00,0.0,2098.6711,12308.981,377.96667,9291.0253,0.0,77626.667
2050-04-19 09:00:00+00:00,0.0,2098.6711,24617.962,583.15667,14256.02,0.0,81316.667
2050-04-19 10:00:00+00:00,0.0,4800.6426,28321.672,805.46,19635.107,0.0,85006.667
2050-04-19 11:00:00+00:00,247.77611,7502.6141,40630.653,1030.7667,25086.865,0.0,88696.667
2050-04-19 12:00:00+00:00,247.77611,10204.586,52939.634,1247.0633,30320.609,0.0,92386.667
2050-04-19 13:00:00+00:00,332.22389,12906.557,65248.615,1438.5967,34955.152,810.0,96076.667
2050-04-19 14:00:00+00:00,580.0,15608.529,77557.597,1593.8067,38710.777,1620.0,99766.667
2050-04-19 15:00:00+00:00,580.0,18310.5,83414.5,1700.0,41280.344,2000.0,103456.67
2050-04-19 16:00:00+00:00,580.0,18310.5,83414.5,1431.9113,33186.068,1000.0,98901.111
2050-04-19 17:00:00+00:00,240.58067,15373.574,70035.173,1177.7379,24129.234,1000.0,94345.556
2050-04-19 18:00:00+00:00,240.58067,15373.574,56655.845,1177.7945,24130.605,0.0,89790.0
2050-04-19 19:00:00+00:00,240.58067,14684.628,43276.518,1177.7945,24130.605,0.0,85234.444
2050-04-19 20:00:00+00:00,0.0,11747.702,29897.19,785.19637,24130.605,810.0,80678.889
2050-04-19 21:00:00+00:00,0.0,8810.7766,21852.61,392.59818,24130.605,1620.0,76123.333
2050-04-19 22:00:00+00:00,0.0,5873.851,12648.825,392.59818,14630.884,1620.0,71567.778
2050-04-19 23:00:00+00:00,0.0,2936.9255,6671.7396,392.59818,14630.884,2430.0,67012.222
2050-04-20 00:00:00+00:00,0.0,0.0,6671.7396,5.6843419e-14,14630.884,3240.0,62456.667
2050-04-20 01:00:00+00:00,0.0,0.0,503.20356,5.6843419e-14,14630.884,3240.0,57901.111
2050-04-20 02:00:00+00:00,0.0,0.0,503.20356,-0.0,6493.4411,3240.0,53345.556
2050-04-20 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,2240.0,48790.0
2050-04-20 04:00:00+00:00,0.0,0.0,0.0,2.4933333,60.331333,1240.0,44234.444
2050-04-20 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1000.0,39678.889
2050-04-20 06:00:00+00:00,0.0,0.0,0.0,19.606667,8.1837352,0.0,35123.333
2050-04-20 07:00:00+00:00,0.0,0.0,12308.981,151.3,3194.7751,0.0,38813.333
2050-04-20 08:00:00+00:00,0.0,2701.9715,24617.962,326.34333,7430.3089,0.0,42503.333
2050-04-20 09:00:00+00:00,0.0,5403.943,36926.944,530.79667,12377.478,0.0,46193.333
2050-04-20 10:00:00+00:00,247.77611,7502.6141,49235.925,752.59,17744.225,0.0,49883.333
2050-04-20 11:00:00+00:00,495.55222,10204.586,61544.906,977.95333,23197.354,570.0,53573.333
2050-04-20 12:00:00+00:00,495.55222,10204.586,73853.887,1191.36,28361.168,570.0,57263.333
2050-04-20 13:00:00+00:00,495.55222,12906.557,73853.887,1381.1367,32953.205,1380.0,60953.333
2050-04-20 14:00:00+00:00,495.55222,15608.529,80233.123,1534.7033,36669.067,2190.0,64643.333
2050-04-20 15:00:00+00:00,580.0,18310.5,83414.5,1641.69,39257.83,3000.0,68333.333
2050-04-20 16:00:00+00:00,580.0,18310.5,83414.5,1700.0,40668.76,2000.0,63777.778
2050-04-20 17:00:00+00:00,580.0,18310.5,70299.428,1699.9433,41118.503,1000.0,59222.222
2050-04-20 18:00:00+00:00,580.0,18310.5,56920.101,1700.0,34162.351,0.0,54666.667
2050-04-20 19:00:00+00:00,240.58067,15373.574,56920.101,1700.0,34162.351,0.0,50111.111
2050-04-20 20:00:00+00:00,240.58067,15373.574,47902.467,1700.0,30834.773,0.0,45555.556
2050-04-20 21:00:00+00:00,240.58067,13503.968,34523.139,1700.0,28499.164,0.0,41000.0
2050-04-20 22:00:00+00:00,240.58067,10567.042,25529.793,1452.8594,18999.443,0.0,36444.444
2050-04-20 23:00:00+00:00,240.58067,7678.6579,12150.465,1060.2612,9499.7213,0.0,31888.889
2050-04-21 00:00:00+00:00,0.0,4741.7324,12150.465,785.19637,9499.7213,380.0,27333.333
2050-04-21 01:00:00+00:00,0.0,2936.9255,12150.465,392.59818,9499.7213,380.0,22777.778
2050-04-21 02:00:00+00:00,0.0,0.0,12150.465,392.59818,-0.0,1190.0,18222.222
2050-04-21 03:00:00+00:00,0.0,0.0,11385.818,0.0,0.0,2000.0,13666.667
2050-04-21 04:00:00+00:00,0.0,0.0,0.0,2.8333333,0.0,1000.0,9111.1111
2050-04-21 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1000.0,4555.5556
2050-04-21 06:00:00+00:00,0.0,0.0,0.0,0.0,1227.302,0.0,0.0
2050-04-21 07:00:00+00:00,0.0,0.0,0.0,6.2227322,4348.0774,0.0,0.0
2050-04-21 08:00:00+00:00,0.0,0.0,0.0,177.52607,8493.1142,0.0,0.0
2050-04-21 09:00:00+00:00,0.0,0.0,0.0,380.1094,13395.035,0.0,637.77778
2050-04-21 10:00:00+00:00,0.0,0.0,0.0,599.9194,18713.791,0.0,4327.7778
2050-04-21 11:00:00+00:00,0.0,0.0,10136.281,823.35607,24120.301,570.0,8017.7778
2050-04-21 12:00:00+00:00,0.0,0.0,22445.263,1036.9327,29288.228,570.0,11707.778
2050-04-21 13:00:00+00:00,91.643218,483.00697,34754.244,1227.1627,33891.234,1380.0,15397.778
2050-04-21 14:00:00+00:00,91.643218,483.00697,47063.225,1381.4094,37623.55,2190.0,19087.778
2050-04-21 15:00:00+00:00,339.41933,3184.9784,51482.007,1488.3394,40210.942,3000.0,22777.778
2050-04-21 16:00:00+00:00,339.41933,3184.9784,44146.703,1154.8445,41641.068,2000.0,18222.222
2050-04-21 17:00:00+00:00,0.0,248.05293,30767.376,781.62637,39157.347,1000.0,13666.667
2050-04-21 18:00:00+00:00,0.0,0.0,17388.048,389.14152,33588.348,0.0,9111.1111
2050-04-21 19:00:00+00:00,0.0,0.0,7439.891,389.14152,33588.348,0.0,4555.5556
2050-04-21 20:00:00+00:00,0.0,0.0,3985.4449,389.14152,33588.348,0.0,0.0
2050-04-21 21:00:00+00:00,0.0,0.0,3985.4449,389.14152,33588.348,0.0,0.0
2050-04-21 22:00:00+00:00,0.0,0.0,3985.4449,389.14152,33588.348,0.0,0.0
2050-04-21 23:00:00+00:00,0.0,0.0,3985.4449,389.14152,33588.348,0.0,0.0
2050-04-22 00:00:00+00:00,0.0,0.0,3985.4449,389.14152,33588.348,0.0,0.0
2050-04-22 01:00:00+00:00,0.0,0.0,3985.4449,389.14152,33588.348,190.0,3690.0
2050-04-22 02:00:00+00:00,0.0,0.0,3985.4449,389.14152,33588.348,1000.0,5155.1998
2050-04-22 03:00:00+00:00,0.0,0.0,3985.4449,389.14152,33588.348,1000.0,4555.5556
2050-04-22 04:00:00+00:00,0.0,0.0,0.0,0.0,33671.99,0.0,0.0
2050-04-22 05:00:00+00:00,0.0,0.0,0.0,0.0,34456.297,0.0,0.0
2050-04-22 06:00:00+00:00,0.0,0.0,0.0,0.0,36353.992,0.0,0.0
2050-04-22 07:00:00+00:00,0.0,0.0,0.0,0.0,39469.282,0.0,0.0
2050-04-22 08:00:00+00:00,0.0,0.0,0.0,0.0,43625.288,0.0,0.0
2050-04-22 09:00:00+00:00,0.0,0.0,0.0,0.0,48509.384,0.0,0.0
2050-04-22 10:00:00+00:00,0.0,0.0,0.0,0.0,53819.913,0.0,0.0
2050-04-22 11:00:00+00:00,0.0,0.0,0.0,0.0,59220.938,0.0,0.0
2050-04-22 12:00:00+00:00,0.0,0.0,0.0,0.0,64343.617,0.0,0.0
2050-04-22 13:00:00+00:00,0.0,0.0,0.0,0.0,68901.375,0.0,0.0
2050-04-22 14:00:00+00:00,0.0,0.0,0.0,0.0,72593.927,0.0,0.0
2050-04-22 15:00:00+00:00,0.0,0.0,0.0,0.0,75214.226,0.0,865.55556
2050-04-22 16:00:00+00:00,0.0,0.0,0.0,0.0,76685.488,0.0,4555.5556
2050-04-22 17:00:00+00:00,0.0,0.0,0.0,0.0,77185.964,0.0,4555.5556
2050-04-22 18:00:00+00:00,0.0,0.0,0.0,0.0,77191.448,0.0,0.0
2050-04-22 19:00:00+00:00,0.0,0.0,0.0,0.0,77191.448,0.0,0.0
2050-04-22 20:00:00+00:00,0.0,0.0,0.0,0.0,77191.448,0.0,0.0
2050-04-22 21:00:00+00:00,0.0,0.0,0.0,0.0,77191.448,0.0,0.0
2050-04-22 22:00:00+00:00,0.0,0.0,0.0,0.0,77191.448,0.0,0.0
2050-04-22 23:00:00+00:00,0.0,0.0,0.0,0.0,77191.448,0.0,0.0
2050-04-23 00:00:00+00:00,0.0,0.0,0.0,0.0,77191.448,0.0,0.0
2050-04-23 01:00:00+00:00,0.0,0.0,0.0,0.0,77191.448,0.0,0.0
2050-04-23 02:00:00+00:00,0.0,0.0,0.0,-0.0,77191.448,0.0,0.0
2050-04-23 03:00:00+00:00,0.0,0.0,0.0,0.0,77191.448,0.0,0.0
2050-04-23 04:00:00+00:00,0.0,0.0,0.0,0.0,77277.832,0.0,0.0
2050-04-23 05:00:00+00:00,0.0,0.0,0.0,0.0,78079.964,0.0,0.0
2050-04-23 06:00:00+00:00,0.0,0.0,0.0,0.0,80006.454,0.0,0.0
2050-04-23 07:00:00+00:00,0.0,0.0,0.0,0.0,83135.456,0.0,0.0
2050-04-23 08:00:00+00:00,0.0,0.0,0.0,0.0,87306.545,0.0,0.0
2050-04-23 09:00:00+00:00,0.0,0.0,0.0,0.0,92268.797,0.0,0.0
2050-04-23 10:00:00+00:00,0.0,0.0,0.0,0.0,97660.224,0.0,0.0
2050-04-23 11:00:00+00:00,0.0,0.0,0.0,0.0,103142.15,0.0,0.0
2050-04-23 12:00:00+00:00,0.0,0.0,0.0,0.0,108347.1,0.0,0.0
2050-04-23 13:00:00+00:00,0.0,0.0,0.0,0.0,112989.87,0.0,3690.0
2050-04-23 14:00:00+00:00,0.0,0.0,0.0,88.780383,116771.55,0.0,3690.0
2050-04-23 15:00:00+00:00,0.0,0.0,0.0,198.82705,119434.35,0.0,7380.0
2050-04-23 16:00:00+00:00,0.0,0.0,0.0,260.87705,120935.78,0.0,11070.0
2050-04-23 17:00:00+00:00,0.0,0.0,0.0,282.58038,121460.94,0.0,11070.0
