timeindex,ashp_SDE,gshp_SDE,chp_SDE,tes_SDE,dhw_SDE,space_SDE,excess_heat_SDE
2050-11-06 02:00:00+00:00,0.0,17534.167,15907.163,0.0,4290.687709084451,29150.64248375663,0.0
2050-11-06 03:00:00+00:00,0.0,15018.891,23003.757,0.0,5580.10445050937,32442.5438915468,0.0
2050-11-06 04:00:00+00:00,0.0,24559.389,25846.572,0.0,8733.649395251454,41672.311728260705,0.0
2050-11-06 05:00:00+00:00,0.0,48861.625,25060.023,0.0,15789.829010706311,58131.818767211815,0.0
2050-11-06 06:00:00+00:00,0.0,51583.777,26819.246,4100.0,19117.752219526814,63385.27097655988,0.0
2050-11-06 07:00:00+00:00,0.0,55943.1,22649.921,0.0,18543.8594349307,60049.16099477804,0.0
2050-11-06 08:00:00+00:00,0.0,65360.308,7449.5765,0.0,14279.369399322877,58530.51461043327,0.0
2050-11-06 09:00:00+00:00,0.0,68031.265,0.0,0.0,13634.251689962335,54397.01294220809,0.0
2050-11-06 10:00:00+00:00,0.0,67437.788,0.0,-4100.0,12780.37127008533,50557.416423298644,0.0
2050-11-06 11:00:00+00:00,0.0,64797.553,0.0,-4100.0,12516.757180727338,48180.796232596156,0.0
2050-11-06 12:00:00+00:00,0.0,62847.464,0.0,-4100.0,12260.511187034626,46486.95290687638,0.0
2050-11-06 13:00:00+00:00,0.0,61411.504,0.0,-4100.0,10352.174409725747,46959.32970675076,0.0
2050-11-06 14:00:00+00:00,0.0,58294.736,0.0,0.0,10046.807778264538,48247.92777087961,0.0
2050-11-06 15:00:00+00:00,0.0,55156.681,0.0,4100.0,9147.081429803578,50109.59994230843,0.0
2050-11-06 16:00:00+00:00,0.0,58853.009,0.0,4100.0,9933.01163410068,53019.99773009616,0.0
2050-11-06 17:00:00+00:00,0.0,65790.595,0.0,984.0,11242.076630633024,55532.51835195847,0.0
2050-11-06 18:00:00+00:00,0.0,67400.824,1593.205,0.0,11359.147483981462,57634.88164845283,0.0
2050-11-06 19:00:00+00:00,0.0,67077.263,3534.4726,0.0,12019.820061968685,58591.91540764412,0.0
2050-11-06 20:00:00+00:00,0.0,66152.768,3629.6472,0.0,12529.03734016953,57253.378028450476,0.0
2050-11-06 21:00:00+00:00,0.0,59386.896,3510.4433,0.0,11590.833158789881,51306.506149269226,0.0
2050-11-06 22:00:00+00:00,0.0,38012.998,10868.586,0.0,8320.217360699338,40561.36663739493,0.0
2050-11-06 23:00:00+00:00,0.0,34295.257,1761.7467,0.0,5122.463841965541,30934.54031205176,0.0
2050-11-07 00:00:00+00:00,0.0,31382.739,3827.753,0.0,3521.1310507102085,31689.360779095412,0.0
2050-11-07 01:00:00+00:00,0.0,34325.215,3280.727,0.0,4053.2712932030336,33552.670305116415,0.0
2050-11-07 02:00:00+00:00,0.0,37099.328,1266.3462,0.0,3917.3708620433276,34448.30326709667,0.0
2050-11-07 03:00:00+00:00,0.0,39150.537,4097.7284,0.0,4429.044172132585,38819.221351203065,0.0
2050-11-07 04:00:00+00:00,0.0,46371.853,7838.5019,0.0,7502.358741852674,46707.99577683519,0.0
2050-11-07 05:00:00+00:00,0.0,58221.649,15889.932,0.0,15784.098269633274,58327.48264099,0.0
2050-11-07 06:00:00+00:00,0.0,58023.475,26806.165,4100.0,20583.18457962245,68346.45539118556,0.0
2050-11-07 07:00:00+00:00,0.0,58352.546,28098.958,0.0,19412.476046138258,67039.02774924516,0.0
2050-11-07 08:00:00+00:00,0.0,67651.566,15095.423,0.0,14971.970391859675,67775.01863847763,0.0
2050-11-07 09:00:00+00:00,0.0,77087.473,0.0,0.0,14406.264380224959,62681.20850187708,0.0
2050-11-07 10:00:00+00:00,0.0,76283.596,0.0,-4100.0,13404.203369746157,58779.39250846077,0.0
2050-11-07 11:00:00+00:00,0.0,72237.693,0.0,-4100.0,13251.929392663566,54885.76328800554,0.0
2050-11-07 12:00:00+00:00,0.0,70913.073,0.0,-4100.0,12846.684131072936,53966.38868443698,0.0
2050-11-07 13:00:00+00:00,0.0,65742.243,0.0,0.0,10678.007973590646,55064.23493856463,0.0
2050-11-07 14:00:00+00:00,0.0,64585.883,0.0,1763.0,10371.82266483322,55977.060123763724,0.0
2050-11-07 15:00:00+00:00,0.0,54795.863,13189.556,0.0,9461.45351152244,58523.965192064206,0.0
2050-11-07 16:00:00+00:00,0.0,52464.675,15207.126,4100.0,10167.153340797553,61604.64785744949,0.0
2050-11-07 17:00:00+00:00,0.0,55934.709,19211.68,0.0,11492.5918832527,63653.79712969498,0.0
2050-11-07 18:00:00+00:00,0.0,46942.552,30452.743,0.0,11460.663468703127,65934.63207674888,0.0
2050-11-07 19:00:00+00:00,0.0,53090.434,24678.178,0.0,12227.76409518893,65540.848297304,0.0
2050-11-07 20:00:00+00:00,0.0,45917.851,29546.185,0.0,12908.084928283628,62555.95087556731,0.0
2050-11-07 21:00:00+00:00,0.0,40600.436,27181.951,0.0,11521.245588617696,56261.141145525435,0.0
2050-11-07 22:00:00+00:00,0.0,29046.069,22454.464,0.0,8458.573823747474,43041.95884470761,0.0
2050-11-07 23:00:00+00:00,0.0,23237.037,16418.054,0.0,5052.876271793403,34602.21459877151,0.0
2050-11-08 00:00:00+00:00,0.0,25226.566,13911.939,0.0,3457.2742216110705,35681.231275087695,0.0
2050-11-08 01:00:00+00:00,0.0,32442.427,9089.8905,0.0,3973.8595954771868,37558.458315143136,0.0
2050-11-08 02:00:00+00:00,0.0,30066.579,12299.971,0.0,3842.871228094331,38523.67884729551,0.0
2050-11-08 03:00:00+00:00,0.0,35355.545,12324.221,0.0,4354.544538183589,43325.221189173026,0.0
2050-11-08 04:00:00+00:00,0.0,43476.695,16262.187,0.0,7476.16106837611,52262.72123116405,0.0
2050-11-08 05:00:00+00:00,0.0,57897.577,23983.252,0.0,15725.972181607161,66154.85626941122,0.0
2050-11-08 06:00:00+00:00,0.0,60637.956,33658.868,4100.0,20625.75579902188,77771.06842438108,0.0
2050-11-08 07:00:00+00:00,0.0,62483.426,33260.065,0.0,19428.03091476494,76315.4601918392,0.0
2050-11-08 08:00:00+00:00,0.0,69422.263,22980.206,0.0,15185.645166152955,77216.82389489266,0.0
2050-11-08 09:00:00+00:00,0.0,83407.786,1999.0861,0.0,14614.208413445203,70792.66315206002,0.0
2050-11-08 10:00:00+00:00,0.0,83816.246,0.0,-4100.0,13612.147402966402,66104.09827705042,0.0
2050-11-08 11:00:00+00:00,0.0,79830.106,0.0,-4100.0,13432.857075111153,62297.24884998622,0.0
2050-11-08 12:00:00+00:00,0.0,77929.137,0.0,-4100.0,13012.056944893748,60817.080298560184,0.0
2050-11-08 13:00:00+00:00,0.0,77223.437,0.0,-4100.0,10795.078826939083,62328.35858723945,0.0
2050-11-08 14:00:00+00:00,0.0,69878.137,0.0,4100.0,10382.465469683078,63595.67104166865,0.0
2050-11-08 15:00:00+00:00,0.0,57782.867,16912.481,984.0,9435.25583804581,66244.09209469077,0.0
