timeindex,hydro_SDE,onshore_SDE,pv_SDE,chp_SDE,li-ion_SDE,phs_SDE,import,electricity_SDE,excess_SDE
2050-02-01 13:00:00+00:00,4370.3791,7359.6662,81363.989,20356.411,-12833.0,0.0,13984.627,73071.80672819396,0.0
2050-02-01 14:00:00+00:00,4363.2012,8333.3731,48633.139,21313.445,-937.67256,0.0,32000.0,72175.22013815229,0.0
2050-02-01 15:00:00+00:00,4356.0233,9724.6055,10710.499,46519.715,0.0,0.0,32000.0,71134.15055445027,0.0
2050-02-01 16:00:00+00:00,4348.8453,13965.813,0.0,52413.383,0.0,0.0,32000.0,70239.54318226632,0.0
2050-02-01 17:00:00+00:00,4341.6674,16897.32,0.0,53800.784,-748.66642,0.0,32000.0,72721.48489723384,0.0
2050-02-01 18:00:00+00:00,4334.4894,17905.821,0.0,55593.491,-4135.8419,0.0,32000.0,73863.49468172801,0.0
2050-02-01 19:00:00+00:00,4327.3115,17673.17,0.0,54128.878,-3783.2064,0.0,32000.0,72511.68753416355,0.0
2050-02-01 20:00:00+00:00,4320.1336,16639.223,0.0,48004.353,-362.24062,0.0,32000.0,68767.00365533306,0.0
2050-02-01 21:00:00+00:00,4312.9556,16276.225,0.0,36981.746,0.0,8199.2682,32000.0,65935.7296282794,0.0
2050-02-01 22:00:00+00:00,4305.7777,16269.993,0.0,21586.619,12833.0,8227.0,32000.0,64616.579665420126,0.0
2050-02-01 23:00:00+00:00,4298.5998,16328.675,0.0,14169.272,12833.0,8227.0,32000.0,60666.05685923477,0.0
2050-02-02 00:00:00+00:00,4291.4218,15867.008,0.0,9239.9113,12833.0,8227.0,32000.0,57437.949291512305,0.0
2050-02-02 01:00:00+00:00,4284.404,15087.004,0.0,8575.4318,12833.0,8227.0,32000.0,55333.048938636966,0.0
2050-02-02 02:00:00+00:00,4277.3862,14329.85,0.0,8599.9791,12833.0,8227.0,32000.0,54014.88858470678,0.0
2050-02-02 03:00:00+00:00,4270.3684,13820.926,0.0,10046.17,12833.0,8227.0,32000.0,53620.03417184105,0.0
2050-02-02 04:00:00+00:00,4263.3506,12965.102,0.0,21550.388,3010.3777,8227.0,32000.0,54186.09110949874,0.0
2050-02-02 05:00:00+00:00,4256.3328,12633.263,0.0,39366.489,0.0,0.0,32000.0,56421.619931030466,0.0
2050-02-02 06:00:00+00:00,4249.315,12416.191,31.135172,53365.317,0.0,0.0,32000.0,62821.427267478626,0.0
2050-02-02 07:00:00+00:00,4242.2972,11888.052,7846.0634,59298.113,-12833.0,0.0,32000.0,69507.23185451487,0.0
2050-02-02 08:00:00+00:00,4235.2793,10454.237,24783.597,40756.053,0.0,0.0,32000.0,71633.90351376895,0.0
2050-02-02 09:00:00+00:00,4228.2615,10783.999,42857.565,32472.565,-9814.4613,0.0,32000.0,71763.54246355136,0.0
2050-02-02 10:00:00+00:00,4221.2437,11909.863,59639.423,23369.143,-12833.0,0.0,27845.126,72621.53421531565,0.0
2050-02-02 11:00:00+00:00,4214.2259,12568.349,71642.032,16766.511,-12833.0,0.0,22490.368,73318.21962162975,0.0
2050-02-02 12:00:00+00:00,4207.2081,13570.618,68302.784,12565.878,-12833.0,0.0,28713.374,72996.59644960475,0.0
2050-02-02 13:00:00+00:00,4200.1903,13780.419,52820.82,19800.619,-12833.0,0.0,32000.0,72553.25119922821,0.0
2050-02-02 14:00:00+00:00,4193.1725,13758.608,28231.818,33567.797,-8666.0064,0.0,32000.0,71250.92449810365,0.0
2050-02-02 15:00:00+00:00,4186.1547,16924.843,5573.1959,40408.729,3206.7161,0.0,32000.0,70465.1741981427,0.0
2050-02-02 16:00:00+00:00,4179.1369,21619.409,0.0,43537.213,0.0,0.0,32000.0,69501.29420094221,0.0
2050-02-02 17:00:00+00:00,4172.1191,24252.312,0.0,45662.936,-1947.0536,0.0,32000.0,72305.84869686332,0.0
2050-02-02 18:00:00+00:00,4165.1012,25853.346,0.0,44370.244,-825.3191,0.0,32000.0,73728.9077773562,0.0
2050-02-02 19:00:00+00:00,4158.0834,27644.967,0.0,42524.127,-2715.3155,0.0,32000.0,71777.39698855486,0.0
2050-02-02 20:00:00+00:00,4151.0656,29824.512,0.0,36394.69,-2318.0331,0.0,32000.0,68217.77015951983,0.0
2050-02-02 21:00:00+00:00,4144.0478,31087.994,0.0,25525.994,4786.5268,0.0,32000.0,65710.09861240302,0.0
2050-02-02 22:00:00+00:00,4137.03,32322.395,0.0,6089.0136,12833.0,8227.0,32000.0,63979.270794834025,0.0
2050-02-02 23:00:00+00:00,4130.0122,33799.314,0.0,0.0,12833.0,4730.6627,32000.0,59181.64193510155,0.0
2050-02-03 00:00:00+00:00,4122.9944,34533.099,0.0,0.0,9369.2386,0.0,32000.0,56065.36035644306,0.0
2050-02-03 01:00:00+00:00,4116.2479,35176.006,0.0,0.0,6733.857,0.0,32000.0,53387.47589346291,0.0
2050-02-03 02:00:00+00:00,4109.5013,34531.022,0.0,0.0,6667.61,0.0,32000.0,52113.847941328604,0.0
2050-02-03 03:00:00+00:00,4102.7548,34325.894,0.0,0.0,8621.4974,0.0,32000.0,52208.85048854859,0.0
2050-02-03 04:00:00+00:00,4096.0083,34627.094,0.0,0.0,12475.219,0.0,32000.0,52929.28650915425,0.0
2050-02-03 05:00:00+00:00,4089.2618,34901.81,0.0,22901.251,-6755.4864,0.0,32000.0,55302.37106184412,0.0
2050-02-03 06:00:00+00:00,4082.5153,33743.748,77.837931,38709.29,-9719.3721,0.0,32000.0,61736.81480085518,0.0
2050-02-03 07:00:00+00:00,4075.7687,30894.292,6608.4403,41473.944,-12833.0,0.0,32000.0,68858.04776683763,0.0
2050-02-03 08:00:00+00:00,4069.0222,27362.462,17194.399,37592.704,-12833.0,0.0,32000.0,70933.25976179408,0.0
2050-02-03 09:00:00+00:00,4062.2757,25971.749,25585.328,30825.919,-12833.0,0.0,32000.0,71116.33759373183,0.0
2050-02-03 10:00:00+00:00,4055.5292,24673.473,31438.74,26074.1,-12833.0,0.0,32000.0,71925.83850798434,0.0
2050-02-03 11:00:00+00:00,4048.7827,24739.426,31213.01,23651.978,-11290.221,0.0,32000.0,72528.51088595338,0.0
2050-02-03 12:00:00+00:00,4042.0361,23825.439,25912.247,19906.529,-1685.4735,0.0,32000.0,72166.31365779282,0.0
2050-02-03 13:00:00+00:00,4035.2896,22851.732,18338.617,22017.144,4200.8461,0.0,32000.0,71609.16329054924,0.0
2050-02-03 14:00:00+00:00,4028.5431,21627.718,8966.9297,23585.729,6232.9875,6105.1342,32000.0,70712.5767005071,0.0
2050-02-03 15:00:00+00:00,4021.7966,24739.945,1416.6503,25622.598,12833.0,936.30649,32000.0,69735.83169717758,0.0
2050-02-03 16:00:00+00:00,4015.0501,29099.555,0.0,31104.461,3928.1708,0.0,32000.0,68312.77270673934,0.0
2050-02-03 17:00:00+00:00,4008.3036,29810.491,0.0,34276.836,2608.759,0.0,32000.0,70869.92470029603,0.0
2050-02-03 18:00:00+00:00,4001.557,29855.671,0.0,33919.893,4417.6214,0.0,32000.0,72360.27727800238,0.0
2050-02-03 19:00:00+00:00,3994.8105,30026.005,0.0,31964.073,5033.2079,0.0,32000.0,71183.63100089066,0.0
2050-02-03 20:00:00+00:00,3988.064,30873.519,0.0,26449.462,5622.9301,0.0,32000.0,67099.5108992621,0.0
2050-02-03 21:00:00+00:00,3981.3175,31308.182,0.0,12085.769,12833.0,4154.7005,32000.0,64528.50438070189,0.0
2050-02-03 22:00:00+00:00,3974.571,33068.125,0.0,800.1539,12833.0,8227.0,32000.0,62637.359826612264,0.0
2050-02-03 23:00:00+00:00,3967.8244,36192.296,0.0,0.0,9464.855,0.0,32000.0,57722.9569331713,0.0
2050-02-04 00:00:00+00:00,3961.0779,40295.367,0.0,0.0,0.0,0.0,28750.386,54201.92485235947,0.0
2050-02-04 01:00:00+00:00,3954.6358,45535.728,0.0,0.0,0.0,0.0,22160.514,52664.07104607092,0.0
2050-02-04 02:00:00+00:00,3948.1936,51051.842,0.0,0.0,0.0,0.0,16093.991,51596.28193123684,0.0
2050-02-04 03:00:00+00:00,3941.7515,55723.558,0.0,0.0,0.0,0.0,13818.221,51617.06371874161,0.0
2050-02-04 04:00:00+00:00,3935.3093,61260.445,0.0,0.0,0.0,0.0,11452.203,52622.50738100675,0.0
2050-02-04 05:00:00+00:00,3928.8672,68272.692,0.0,0.0,0.0,0.0,17678.368,54920.38165510791,0.0
2050-02-04 06:00:00+00:00,3922.425,74292.538,38.918966,2654.9705,0.0,0.0,21690.241,61068.82805347575,0.0
2050-02-04 07:00:00+00:00,3915.9829,80593.33,3066.8145,0.0,0.0,0.0,20408.509,67452.80164706317,0.0
2050-02-04 08:00:00+00:00,3909.5407,84613.831,9612.9845,0.0,0.0,0.0,12411.75,69786.30184260121,0.0
2050-02-04 09:00:00+00:00,3903.0986,91097.421,16649.533,0.0,0.0,0.0,0.0,69584.42144101593,3761.9942
2050-02-04 10:00:00+00:00,3896.6565,95567.125,21895.81,0.0,0.0,0.0,0.0,70303.86785269299,15309.919
2050-02-04 11:00:00+00:00,3890.2143,99904.924,27788.141,0.0,0.0,0.0,0.0,70924.3532814351,27261.658
2050-02-04 12:00:00+00:00,3883.7722,103361.97,30442.415,0.0,0.0,0.0,0.0,70434.49632134986,35428.529
2050-02-04 13:00:00+00:00,3877.33,105922.17,26503.816,0.0,0.0,0.0,0.0,69297.43458149923,35416.29
2050-02-04 14:00:00+00:00,3870.8879,108079.91,15458.613,0.0,0.0,0.0,0.0,68408.76486288794,25437.476
2050-02-04 15:00:00+00:00,3864.4457,110457.83,3144.6524,0.0,0.0,0.0,0.0,67742.75733336621,15320.613
2050-02-04 16:00:00+00:00,3858.0036,112891.32,0.0,0.0,0.0,0.0,0.0,66723.45914609854,11393.262
2050-02-04 17:00:00+00:00,3851.5614,113605.89,0.0,0.0,0.0,0.0,0.0,69420.14617872573,10148.317
2050-02-04 18:00:00+00:00,3845.1193,114813.29,0.0,0.0,0.0,0.0,0.0,70249.43927155441,8898.2809
2050-02-04 19:00:00+00:00,3838.6771,116079.36,0.0,0.0,0.0,0.0,0.0,67886.25080815212,14580.618
2050-02-04 20:00:00+00:00,3832.235,117304.94,0.0,0.0,0.0,0.0,0.0,64001.04228132204,19149.654
2050-02-04 21:00:00+00:00,3825.7929,117329.86,0.0,0.0,0.0,0.0,0.0,61428.05645484997,24851.049
2050-02-04 22:00:00+00:00,3819.3507,116699.42,0.0,0.0,0.0,0.0,0.0,60141.56358664125,35510.183
2050-02-04 23:00:00+00:00,3812.9086,116420.03,0.0,0.0,0.0,0.0,0.0,56125.72650110014,39564.679
2050-02-05 00:00:00+00:00,3806.4664,115857.1,0.0,0.0,0.0,0.0,0.0,52198.95439926051,53636.925
2050-02-05 01:00:00+00:00,3800.3564,115119.16,0.0,0.0,0.0,0.0,0.0,49847.64124300403,54745.215
2050-02-05 02:00:00+00:00,3794.2465,115463.98,0.0,0.0,0.0,0.0,0.0,48422.60294465344,52130.259
2050-02-05 03:00:00+00:00,3788.1365,117682.48,0.0,0.0,0.0,0.0,0.0,47802.1175159115,57547.672
2050-02-05 04:00:00+00:00,3782.0265,119848.0,0.0,0.0,0.0,0.0,0.0,47746.69932584392,56401.729
2050-02-05 05:00:00+00:00,3775.9165,120739.66,0.0,0.0,0.0,0.0,0.0,47339.96969588732,50331.367
2050-02-05 06:00:00+00:00,3769.8065,120906.35,116.7569,0.0,0.0,0.0,0.0,47393.40857804274,45633.973
2050-02-05 07:00:00+00:00,3763.6966,119344.79,7417.9548,0.0,0.0,0.0,0.0,50232.59947652705,49862.958
2050-02-05 08:00:00+00:00,3757.5866,117594.19,20938.403,0.0,0.0,0.0,0.0,54172.23658449572,58889.261
2050-02-05 09:00:00+00:00,3751.4766,118421.97,33548.148,0.0,0.0,0.0,0.0,57709.102408168284,70423.054
2050-02-05 10:00:00+00:00,3745.3666,120332.52,43316.809,0.0,0.0,0.0,0.0,59113.35882895946,82370.599
2050-02-05 11:00:00+00:00,3739.2566,120300.84,47130.867,0.0,0.0,0.0,0.0,60020.83111721781,81975.352
2050-02-05 12:00:00+00:00,3733.1466,118183.09,43129.998,0.0,0.0,0.0,0.0,59265.75878410437,81362.884
2050-02-05 13:00:00+00:00,3727.0367,114749.41,32870.958,0.0,0.0,0.0,0.0,57446.855771871764,70218.508
2050-02-05 14:00:00+00:00,3720.9267,111194.73,18525.428,0.0,0.0,0.0,0.0,55651.703373930264,54232.661
2050-02-05 15:00:00+00:00,3714.8167,108847.45,4483.4648,0.0,0.0,0.0,0.0,55599.2540106489,33224.511
2050-02-05 16:00:00+00:00,3708.7067,107085.43,0.0,0.0,0.0,0.0,0.0,55607.17088207927,29668.986
2050-02-05 17:00:00+00:00,3702.5967,105782.48,0.0,0.0,0.0,0.0,0.0,58748.1927740126,19904.597
2050-02-05 18:00:00+00:00,3696.4868,103919.19,0.0,0.0,0.0,0.0,0.0,60967.88785268359,15264.894
2050-02-05 19:00:00+00:00,3690.3768,102079.28,0.0,0.0,0.0,0.0,0.0,58539.38510992557,19943.528
2050-02-05 20:00:00+00:00,3684.2668,100518.75,0.0,0.0,0.0,0.0,0.0,54662.09345452632,18945.843
2050-02-05 21:00:00+00:00,3678.1568,101155.94,0.0,0.0,0.0,0.0,0.0,52325.624432201956,28311.717
2050-02-05 22:00:00+00:00,3672.0468,100213.91,0.0,0.0,0.0,0.0,0.0,52115.827159186316,32593.126
2050-02-05 23:00:00+00:00,3665.9369,98500.19,0.0,0.0,0.0,0.0,0.0,48769.956038881865,38127.822
2050-02-06 00:00:00+00:00,3659.8269,96983.803,0.0,0.0,0.0,0.0,0.0,45443.87709715342,42957.362
2050-02-06 01:00:00+00:00,3654.0729,95268.002,0.0,0.0,0.0,0.0,0.0,43147.98204091002,42536.065
2050-02-06 02:00:00+00:00,3648.3189,92972.65,0.0,0.0,0.0,0.0,0.0,41989.14881457141,37805.634
2050-02-06 03:00:00+00:00,3642.5649,91024.198,0.0,0.0,0.0,0.0,0.0,42142.53837864511,38298.535
2050-02-06 04:00:00+00:00,3636.8109,88512.813,0.0,0.0,0.0,0.0,0.0,42382.0240095793,31995.569
2050-02-06 05:00:00+00:00,3631.0569,85558.457,0.0,0.0,0.0,0.0,0.0,41559.65808919779,22853.935
2050-02-06 06:00:00+00:00,3625.3029,82725.619,124.54069,0.0,0.0,0.0,0.0,40068.31599261741,18901.042
2050-02-06 07:00:00+00:00,3619.5489,79952.501,5518.7093,0.0,0.0,0.0,0.0,41499.29194454071,21635.812
2050-02-06 08:00:00+00:00,3613.7949,76229.046,18852.347,0.0,0.0,0.0,0.0,44404.7866412547,25639.996
2050-02-06 09:00:00+00:00,3608.0409,76405.092,42203.726,0.0,0.0,0.0,0.0,47724.92792941025,47103.129
2050-02-06 10:00:00+00:00,3602.2869,77485.777,62044.615,0.0,0.0,0.0,0.0,50789.74984377065,70321.963
2050-02-06 11:00:00+00:00,3596.5329,74974.392,73175.439,0.0,0.0,0.0,0.0,53124.23964823731,73300.587
2050-02-06 12:00:00+00:00,3590.7789,70120.918,75214.793,0.0,-7107.291,0.0,0.0,52204.892052833166,64856.817
2050-02-06 13:00:00+00:00,3585.0249,63280.562,66442.458,0.0,-12833.0,0.0,0.0,50513.64868247063,49503.684
2050-02-06 14:00:00+00:00,3579.2709,56127.581,45177.135,0.0,-12833.0,0.0,0.0,49006.472752974936,18143.231
2050-02-06 15:00:00+00:00,3573.5169,55765.103,14438.936,0.0,-4395.7182,0.0,0.0,48093.06281114345,0.0
2050-02-06 16:00:00+00:00,3567.763,59097.517,0.0,0.0,0.0,0.0,8201.932,48377.08084387383,0.0
2050-02-06 17:00:00+00:00,3562.009,59479.21,0.0,0.0,0.0,0.0,13387.691,52686.832051433405,0.0
2050-02-06 18:00:00+00:00,3556.255,58376.195,0.0,0.0,0.0,0.0,19242.299,56991.63521434894,0.0
2050-02-06 19:00:00+00:00,3550.501,56346.73,0.0,0.0,0.0,0.0,20601.854,56207.86413224524,0.0
2050-02-06 20:00:00+00:00,3544.747,53634.892,0.0,0.0,0.0,0.0,20874.87,54120.77683014298,0.0
2050-02-06 21:00:00+00:00,3538.993,49125.72,0.0,0.0,0.0,0.0,21762.456,52821.41904585987,0.0
2050-02-06 22:00:00+00:00,3533.239,43361.375,0.0,0.0,0.0,0.0,23796.298,53457.73821746271,0.0
2050-02-06 23:00:00+00:00,3527.485,37796.446,0.0,0.0,0.0,0.0,22513.963,50237.54752117109,0.0
2050-02-07 00:00:00+00:00,3521.731,33243.132,0.0,0.0,0.0,0.0,23274.727,47557.68384033328,0.0
2050-02-07 01:00:00+00:00,3516.2787,30077.417,0.0,0.0,0.0,0.0,25444.35,45878.31577711658,0.0
2050-02-07 02:00:00+00:00,3510.8265,28820.166,0.0,0.0,0.0,0.0,26271.234,45182.62006978551,0.0
2050-02-07 03:00:00+00:00,3505.3742,27807.511,0.0,0.0,0.0,0.0,29004.276,45478.513409661544,0.0
2050-02-07 04:00:00+00:00,3499.9219,27753.503,0.0,0.0,0.0,0.0,32000.0,46915.42701515768,0.0
2050-02-07 05:00:00+00:00,3494.4697,27832.957,0.0,0.0,9146.5491,0.0,32000.0,50429.531833467816,0.0
2050-02-07 06:00:00+00:00,3489.0174,28028.737,505.94655,0.0,12833.0,8101.3239,32000.0,58408.756641269174,0.0
2050-02-07 07:00:00+00:00,3483.5651,26442.763,17482.399,0.0,12215.939,0.0,32000.0,65885.2595729104,0.0
2050-02-07 08:00:00+00:00,3478.1128,23856.598,48321.788,0.0,0.0,0.0,18674.695,67516.13670856121,0.0
2050-02-07 09:00:00+00:00,3472.6606,24260.621,86034.265,0.0,0.0,0.0,0.0,67551.7626299981,16984.748
2050-02-07 10:00:00+00:00,3467.2083,25418.164,110273.0,0.0,0.0,0.0,0.0,68110.89221509988,43218.688
2050-02-07 11:00:00+00:00,3461.756,27870.867,118469.33,0.0,0.0,0.0,0.0,68096.04808116778,55066.928
2050-02-07 12:00:00+00:00,3456.3038,31156.024,111837.54,0.0,0.0,0.0,0.0,67760.57029408515,52519.904
2050-02-07 13:00:00+00:00,3450.8515,33082.666,91187.136,0.0,-12833.0,0.0,0.0,66991.64343596771,25974.334
2050-02-07 14:00:00+00:00,3445.3992,35818.912,58144.934,0.0,-9090.6638,0.0,0.0,65739.78688026726,0.0
2050-02-07 15:00:00+00:00,3439.947,50917.341,17427.913,0.0,0.0,0.0,15581.448,64781.844446584786,0.0
2050-02-07 16:00:00+00:00,3434.4947,67153.059,0.0,0.0,-12833.0,0.0,29446.17,63519.10219266717,0.0
2050-02-07 17:00:00+00:00,3429.0424,74053.136,0.0,0.0,0.0,0.0,13771.508,66589.86176060069,0.0
2050-02-07 18:00:00+00:00,3423.5902,75544.076,0.0,0.0,0.0,0.0,16626.12,70378.08861240772,0.0
2050-02-07 19:00:00+00:00,3418.1379,75148.881,0.0,0.0,-12833.0,0.0,28780.073,69288.52801108561,0.0
2050-02-07 20:00:00+00:00,3412.6856,73756.09,0.0,0.0,0.0,0.0,12811.822,65535.92726082427,0.0
2050-02-07 21:00:00+00:00,3407.2334,72425.617,0.0,0.0,0.0,0.0,8549.5542,62261.307983394065,0.0
2050-02-07 22:00:00+00:00,3401.7811,69771.422,0.0,0.0,0.0,0.0,3468.143,59413.210694605215,0.0
2050-02-07 23:00:00+00:00,3396.3288,64910.677,0.0,0.0,0.0,0.0,133.62268,54714.542817807196,0.0
2050-02-08 00:00:00+00:00,3390.8766,60138.215,0.0,0.0,0.0,0.0,617.55956,50892.669262421,0.0
2050-02-08 01:00:00+00:00,3385.7234,55103.501,0.0,0.0,0.0,0.0,4560.309,49103.45451805263,0.0
2050-02-08 02:00:00+00:00,3380.5702,50539.283,0.0,0.0,0.0,0.0,8441.6621,48142.54334763847,0.0
2050-02-08 03:00:00+00:00,3375.417,46972.659,0.0,0.0,0.0,0.0,14279.525,48921.3662950435,0.0
2050-02-08 04:00:00+00:00,3370.2638,44578.119,0.0,0.0,0.0,0.0,21201.976,50080.19952138215,0.0
2050-02-08 05:00:00+00:00,3365.1106,41461.219,0.0,0.0,0.0,0.0,32000.0,53040.122799234494,0.0
2050-02-08 06:00:00+00:00,3359.9574,37507.19,373.62207,0.0,12833.0,2269.7114,32000.0,59854.57672712454,0.0
2050-02-08 07:00:00+00:00,3354.8043,29784.526,11216.446,0.0,12833.0,5136.0872,32000.0,66636.3734703089,0.0
2050-02-08 08:00:00+00:00,3349.6511,21790.781,30092.144,0.0,7790.9508,0.0,32000.0,68297.92848275258,0.0
2050-02-08 09:00:00+00:00,3344.4979,23090.096,54891.309,0.0,-12833.0,0.0,26426.659,67956.51313215193,0.0
2050-02-08 10:00:00+00:00,3339.3447,24254.909,78764.202,0.0,-12833.0,0.0,0.0,68083.18316509337,0.0
2050-02-08 11:00:00+00:00,3334.1915,24075.228,94113.842,0.0,-12833.0,0.0,0.0,68836.2762803496,15661.425
2050-02-08 12:00:00+00:00,3329.0383,23264.584,94059.356,0.0,-12833.0,0.0,0.0,68384.02454961311,15832.631
2050-02-08 13:00:00+00:00,3323.8851,20747.487,78125.931,0.0,-12833.0,0.0,1584.2532,67547.80419428316,0.0
2050-02-08 14:00:00+00:00,3318.7319,16334.388,50057.573,0.0,-11577.215,0.0,32000.0,66490.90077766577,0.0
2050-02-08 15:00:00+00:00,3313.5788,13955.427,15489.748,1701.8159,12833.0,8227.0,32000.0,65927.81275684905,0.0
2050-02-08 16:00:00+00:00,3308.4256,12355.951,7.7837931,21942.527,12833.0,0.0,32000.0,65004.50672572947,0.0
2050-02-08 17:00:00+00:00,3303.2724,10480.721,0.0,19790.248,12833.0,8227.0,32000.0,67592.33668613367,0.0
2050-02-08 18:00:00+00:00,3298.1192,8969.5283,0.0,24163.698,12833.0,8227.0,32000.0,71257.8517606054,0.0
2050-02-08 19:00:00+00:00,3292.966,7871.1869,0.0,23928.111,12833.0,8227.0,32000.0,69785.31223367261,0.0
2050-02-08 20:00:00+00:00,3287.8128,7024.711,0.0,21036.41,12833.0,8227.0,32000.0,66018.8568683536,0.0
2050-02-08 21:00:00+00:00,3282.6596,6684.5628,0.0,27183.337,0.0,8227.0,32000.0,63055.96476371446,0.0
2050-02-08 22:00:00+00:00,3277.5064,6267.0372,0.0,19090.04,3010.3777,8227.0,32000.0,60743.24644573583,0.0
2050-02-08 23:00:00+00:00,3272.3533,5547.2731,0.0,15511.774,0.0,8227.0,32000.0,56171.248601879735,0.0
2050-02-09 00:00:00+00:00,3267.2001,4639.5186,0.0,17026.506,0.0,8227.0,30574.744,52878.816363730606,0.0
2050-02-09 01:00:00+00:00,3262.3892,4127.4786,0.0,19199.018,0.0,8227.0,27290.671,51152.936680859806,0.0
2050-02-09 02:00:00+00:00,3257.5784,4044.9083,0.0,21633.449,0.0,8227.0,24131.142,50546.30577712119,0.0
2050-02-09 03:00:00+00:00,3252.7676,3995.0545,0.0,23978.313,0.0,8227.0,22675.59,50614.58888326327,0.0
2050-02-09 04:00:00+00:00,3247.9567,4085.4145,0.0,27503.419,0.0,8227.0,22288.304,51763.526020313846,0.0
2050-02-09 05:00:00+00:00,3243.1459,4378.8248,0.0,34889.684,0.0,8227.0,23023.914,54136.61057300419,0.0
2050-02-09 06:00:00+00:00,3238.3351,4562.6607,848.43345,48074.657,0.0,8227.0,18084.832,61239.04096933958,0.0
2050-02-09 07:00:00+00:00,3233.5242,3909.3683,24674.624,32671.386,0.0,8227.0,19599.102,67606.19121113668,0.0
2050-02-09 08:00:00+00:00,3228.7134,2357.1497,56409.149,3760.0567,0.0,8227.0,26221.68,68961.95679441659,0.0
2050-02-09 09:00:00+00:00,3223.9026,1488.3434,88369.403,0.0,-12833.0,0.0,19923.329,68337.51292995953,0.0
2050-02-09 10:00:00+00:00,3219.0917,1558.9697,110631.05,0.0,-12833.0,0.0,0.0,68448.34922004024,2596.0762
2050-02-09 11:00:00+00:00,3214.2809,1598.9566,116359.92,0.0,-12833.0,0.0,0.0,69058.9385594938,9037.1671
2050-02-09 12:00:00+00:00,3209.4701,1448.8759,107237.32,0.0,-12833.0,0.0,0.0,68418.66095217601,1157.7489
2050-02-09 13:00:00+00:00,3204.6592,1357.9966,85940.86,0.0,-12833.0,0.0,19792.013,68125.73634903201,0.0
2050-02-09 14:00:00+00:00,3199.8484,1482.1117,53210.01,0.0,0.0,6582.2958,30895.252,66853.09800582631,0.0
2050-02-09 15:00:00+00:00,3195.0376,3037.9655,14789.207,20643.596,12833.0,8227.0,27133.038,66128.70354950523,0.0
2050-02-09 16:00:00+00:00,3190.2268,6152.2697,0.0,26691.192,12833.0,8227.0,30697.599,65219.252043389155,0.0
2050-02-09 17:00:00+00:00,3185.4159,9875.7248,0.0,26363.442,12833.0,8227.0,32000.0,68244.48960059726,0.0
2050-02-09 18:00:00+00:00,3180.6051,13136.994,0.0,26384.914,12833.0,8227.0,32000.0,71477.54521296376,0.0
2050-02-09 19:00:00+00:00,3175.7943,15621.894,0.0,27025.127,7699.8,8227.0,32000.0,69946.61866917649,0.0
2050-02-09 20:00:00+00:00,3170.9834,17376.643,0.0,28102.962,0.0,8227.0,32000.0,66267.2489796471,0.0
2050-02-09 21:00:00+00:00,3166.1726,18557.036,0.0,22690.299,0.0,8227.0,32000.0,63489.41392480341,0.0
2050-02-09 22:00:00+00:00,3161.3618,19017.664,0.0,16173.559,0.0,8227.0,32000.0,61480.50581813133,0.0
2050-02-09 23:00:00+00:00,3156.5509,18777.223,0.0,9725.7297,0.0,8227.0,32000.0,57048.042923291076,0.0
2050-02-10 00:00:00+00:00,3151.7401,17808.19,0.0,6968.9416,0.0,8227.0,32000.0,53211.32532402692,0.0
2050-02-10 01:00:00+00:00,3147.1827,16434.095,0.0,7166.5269,0.0,8227.0,32000.0,51361.744344946834,0.0
2050-02-10 02:00:00+00:00,3142.6253,15014.301,0.0,7915.3925,0.0,8227.0,32000.0,50472.08501740645,0.0
2050-02-10 03:00:00+00:00,3138.0679,14483.566,0.0,9578.3366,0.0,8227.0,32000.0,50565.10834676872,0.0
2050-02-10 04:00:00+00:00,3133.5105,14995.086,0.0,12565.663,0.0,8227.0,32000.0,51618.0533276707,0.0
2050-02-10 05:00:00+00:00,3128.9531,15574.117,0.0,20819.824,0.0,8227.0,32000.0,54312.761142440184,0.0
2050-02-10 06:00:00+00:00,3124.3956,16016.57,1105.2986,29631.893,0.0,8227.0,32000.0,61143.04881319097,0.0
2050-02-10 07:00:00+00:00,3119.8382,14320.502,17840.454,21939.392,0.0,8227.0,32000.0,67555.72106571353,0.0
2050-02-10 08:00:00+00:00,3115.2808,13605.412,39751.831,6467.9415,0.0,5933.1458,32000.0,69039.14638091766,0.0
2050-02-10 09:00:00+00:00,3110.7234,15069.348,62036.831,876.37559,-12488.84,0.0,32000.0,68769.97248211938,0.0
2050-02-10 10:00:00+00:00,3106.166,17099.851,77285.282,0.0,-12833.0,0.0,17572.673,69161.85797814415,0.0
2050-02-10 11:00:00+00:00,3101.6086,18853.562,81200.53,0.0,-12833.0,0.0,10500.634,69611.14088209384,0.0
2050-02-10 12:00:00+00:00,3097.0512,19871.93,73712.521,0.0,-12833.0,0.0,15830.094,69265.76700572313,0.0
2050-02-10 13:00:00+00:00,3092.4938,19101.792,53622.551,0.0,-9910.5293,0.0,32000.0,68717.52311883851,0.0
2050-02-10 14:00:00+00:00,3087.9364,18584.559,27811.493,0.0,7449.873,8227.0,32000.0,67710.10023871613,0.0
2050-02-10 15:00:00+00:00,3083.379,24119.369,6865.3055,7989.4253,12833.0,8227.0,32000.0,67184.61735719352,0.0
2050-02-10 16:00:00+00:00,3078.8216,33910.966,0.0,5511.876,12833.0,8227.0,32000.0,65744.73492491129,0.0
