timeindex,hydro_NDE,offshore_NDE,onshore_NDE,pv_NDE,chp_NDE,acaes_NDE,hydrogen_NDE,li-ion_NDE,redox_NDE,phs_NDE,import,electricity_NDE,excess_NDE
2050-01-01 00:00:00+00:00,56.466786,53216.49,42747.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28645.833,9528.607724475554,51485.291
2050-01-01 01:00:00+00:00,56.60348,52848.634,46126.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28645.833,9207.40750103513,54667.475
2050-01-01 02:00:00+00:00,56.740174,51518.222,47766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28645.833,8814.275962609983,53604.156
2050-01-01 03:00:00+00:00,56.876868,51009.354,50805.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28645.833,8468.766547686626,57494.76
2050-01-01 04:00:00+00:00,57.013562,50273.643,51986.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28645.833,8264.927952020786,56819.222
2050-01-01 05:00:00+00:00,57.150256,49967.096,51211.2,0.0,466.18067,0.0,0.0,0.0,0.0,0.0,-28645.833,7954.886055791627,54626.352
2050-01-01 06:00:00+00:00,57.28695,49611.502,50227.2,0.0,6602.5036,0.0,0.0,0.0,0.0,0.0,-28645.833,7383.2213907799005,59994.883
2050-01-01 07:00:00+00:00,57.423644,48428.232,47761.2,0.0,4729.9841,0.0,0.0,0.0,0.0,0.0,-28645.833,7387.405756684527,54469.046
2050-01-01 08:00:00+00:00,57.560338,47257.224,45159.6,873.08045,3878.4926,0.0,0.0,0.0,0.0,0.0,-28645.833,7510.745050037131,50594.824
2050-01-01 09:00:00+00:00,57.697032,46031.038,42526.8,3665.3648,2751.572,0.0,0.0,0.0,0.0,0.0,-28464.041,7975.409392408474,48118.466
2050-01-01 10:00:00+00:00,57.833726,45129.791,40276.8,6378.9932,1270.8908,0.0,0.0,0.0,0.0,0.0,-28645.833,8519.576759496707,45474.343
2050-01-01 11:00:00+00:00,57.97042,44559.614,38167.2,7393.6543,315.86415,0.0,0.0,0.0,0.0,0.0,-28645.833,9117.94168222257,42255.973
2050-01-01 12:00:00+00:00,58.107114,43713.545,36760.8,6221.6814,0.0,0.0,0.0,0.0,0.0,0.0,-28645.833,9344.495425217212,38289.25
2050-01-01 13:00:00+00:00,58.243808,43456.046,35634.0,3751.8863,0.0,0.0,0.0,0.0,0.0,0.0,-28645.833,9220.956894477607,34558.831
2050-01-01 14:00:00+00:00,58.380502,42622.239,34261.2,786.55897,0.0,0.0,0.0,0.0,0.0,0.0,-28645.833,9120.93051501159,29487.06
2050-01-01 15:00:00+00:00,58.517196,41579.981,32220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28645.833,9102.39973358742,25635.71
2050-01-01 16:00:00+00:00,58.65389,39599.69,28465.2,0.0,585.30969,0.0,0.0,0.0,0.0,0.0,-28645.833,9418.817806433148,20169.647
2050-01-01 17:00:00+00:00,58.790584,38379.634,26827.2,0.0,1482.3131,0.0,0.0,0.0,0.0,0.0,-28645.833,10241.1461685354,17386.404
2050-01-01 18:00:00+00:00,58.927278,37190.234,26007.6,0.0,1541.9683,0.0,0.0,0.0,0.0,0.0,-28645.833,10394.174552391161,15284.166
2050-01-01 19:00:00+00:00,59.063972,36325.772,24370.8,0.0,1126.9206,0.0,0.0,0.0,0.0,0.0,-28645.833,10230.386352362713,12531.782
2050-01-01 20:00:00+00:00,59.200666,35583.929,23751.6,0.0,52.764907,0.0,0.0,0.0,0.0,0.0,-28645.833,9870.331266400533,10456.775
2050-01-01 21:00:00+00:00,59.33736,35326.43,24090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28645.833,9738.224730200156,10617.155
2050-01-01 22:00:00+00:00,59.474054,34848.218,23971.2,0.0,0.0,-153.75316,0.0,0.0,0.0,0.0,-28645.833,9856.184124532547,11717.722
2050-01-01 23:00:00+00:00,59.610748,34265.779,23624.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28645.833,9359.041096256025,13160.506
2050-01-02 00:00:00+00:00,59.747442,34290.303,24591.6,0.0,0.0,-797.14286,0.0,0.0,0.0,0.0,-28645.833,8757.089574183332,12826.836
2050-01-02 01:00:00+00:00,59.945832,34302.565,24525.6,0.0,0.0,-797.14286,0.0,-2311.7085,0.0,0.0,-28645.833,8310.557502197633,12475.919
2050-01-02 02:00:00+00:00,60.144223,34688.813,23588.4,0.0,0.0,-797.14286,0.0,-2817.0,0.0,0.0,-28645.833,8067.664788490774,11585.745
2050-01-02 03:00:00+00:00,60.342614,34394.529,22561.2,0.0,0.0,-797.14286,0.0,-2817.0,-167.4,0.0,-28645.833,7912.64383131006,9647.8018
2050-01-02 04:00:00+00:00,60.541005,33781.435,21466.8,0.0,0.0,-797.14286,0.0,-2817.0,-115.42434,0.0,-28645.833,7852.07009905586,6550.0489
2050-01-02 05:00:00+00:00,60.739396,32843.403,20481.6,0.0,603.98593,-797.14286,0.0,-2817.0,-167.4,0.0,-28645.833,7650.224058582693,3437.5729
2050-01-02 06:00:00+00:00,60.937787,31390.372,19904.4,0.0,4612.6683,-797.14286,0.0,-2817.0,-167.4,0.0,-28645.833,7262.870948348577,5803.5758
2050-01-02 07:00:00+00:00,61.136178,29011.57,18531.6,0.0,2527.6385,-797.14286,0.0,-2693.3074,0.0,0.0,-28645.833,7521.106355171328,0.0
2050-01-02 08:00:00+00:00,61.334569,26602.114,16936.8,1227.032,2224.9983,0.0,0.0,0.0,0.0,0.0,-28645.833,8014.66276596875,0.0
2050-01-02 09:00:00+00:00,61.53296,24989.679,15392.4,3547.3809,2980.8074,0.0,0.0,0.0,0.0,0.0,-28645.833,8776.018866646044,0.0
2050-01-02 10:00:00+00:00,61.731351,24204.92,14800.8,5442.9881,2634.1366,0.0,0.0,0.0,0.0,0.0,-28645.833,9364.819506314787,0.0
2050-01-02 11:00:00+00:00,61.929742,24873.191,14805.6,6489.1115,1620.502,0.0,0.0,0.0,0.0,0.0,-28645.833,9985.102572424652,0.0
2050-01-02 12:00:00+00:00,62.128133,25559.856,15079.2,5765.4772,1221.5805,0.0,0.0,0.0,0.0,0.0,-28645.833,10023.95743494638,0.0
2050-01-02 13:00:00+00:00,62.326524,26271.044,15630.0,3327.1444,1649.346,0.0,0.0,0.0,0.0,0.0,-28645.833,9623.254186789067,0.0
2050-01-02 14:00:00+00:00,62.524915,25657.951,16512.0,644.97835,3271.454,0.0,0.0,0.0,0.0,0.0,-28645.833,9355.454496909206,0.0
2050-01-02 15:00:00+00:00,62.723306,25026.465,17632.8,0.0,3515.3313,0.0,0.0,0.0,0.0,0.0,-28645.833,9297.072575366949,0.0
2050-01-02 16:00:00+00:00,62.921697,23990.337,17743.2,0.0,4794.0496,0.0,0.0,0.0,0.0,0.0,-28645.833,9679.444297619391,0.0
2050-01-02 17:00:00+00:00,63.120088,22433.08,16845.6,0.0,7511.4232,0.0,0.0,0.0,0.0,0.0,-28645.833,10646.432293635948,0.0
2050-01-02 18:00:00+00:00,63.318479,19913.267,15716.4,0.0,10215.244,0.0,0.0,0.0,0.0,0.0,-28645.833,10840.905879896218,0.0
2050-01-02 19:00:00+00:00,63.51687,18441.844,14710.8,0.0,11644.392,0.0,0.0,0.0,0.0,0.0,-28645.833,10594.028037671722,0.0
2050-01-02 20:00:00+00:00,63.715261,17460.894,13647.6,0.0,12441.964,0.0,0.0,0.0,0.0,0.0,-28645.833,10107.047059010129,0.0
2050-01-02 21:00:00+00:00,63.913652,16167.268,12466.8,0.0,14327.521,0.0,0.0,0.0,0.0,0.0,-28645.833,10017.9797512361,0.0
2050-01-02 22:00:00+00:00,64.112043,14377.036,11685.6,0.0,15429.366,0.0,0.0,0.0,0.0,0.0,-28645.833,10201.892794975114,0.0
2050-01-02 23:00:00+00:00,64.310434,12715.553,10898.4,0.0,16272.651,0.0,0.0,0.0,0.0,0.0,-28645.833,9812.148600377555,0.0
2050-01-03 00:00:00+00:00,64.508825,11213.475,10238.4,0.0,17455.696,0.0,0.0,0.0,0.0,0.0,-28645.833,9220.15985426826,0.0
2050-01-03 01:00:00+00:00,64.737288,9699.1345,9582.0,0.0,18970.374,0.0,0.0,0.0,0.0,0.0,-28645.833,8813.877451571443,0.0
2050-01-03 02:00:00+00:00,64.965751,8301.282,9090.0,0.0,20396.878,0.0,0.0,0.0,0.0,0.0,-28645.833,8590.113285846555,0.0
2050-01-03 03:00:00+00:00,65.194214,7338.7256,8523.6,0.0,21371.61,0.0,0.0,0.0,0.0,0.0,-28645.833,8523.960380920593,0.0
2050-01-03 04:00:00+00:00,65.422677,6713.3706,8048.4,0.0,21371.61,797.14286,0.0,981.41952,0.0,0.0,-28645.833,8740.750603471113,0.0
2050-01-03 05:00:00+00:00,65.65114,6222.896,7602.0,0.0,21371.61,0.0,0.0,0.0,0.0,0.0,-23356.394,9226.934560055639,0.0
2050-01-03 06:00:00+00:00,65.879603,5664.9812,7108.8,0.0,21371.61,0.0,0.0,0.0,0.0,0.0,-19576.953,10272.628576844243,0.0
2050-01-03 07:00:00+00:00,66.108066,5309.3871,6763.2,23.596769,21371.61,0.0,0.0,0.0,0.0,0.0,-17563.48,11664.828268020385,0.0
2050-01-03 08:00:00+00:00,66.336529,5199.0304,6278.4,2178.7683,21371.61,0.0,0.0,0.0,0.0,0.0,-18362.897,12472.212448045315,0.0
2050-01-03 09:00:00+00:00,66.564992,4978.3168,4932.0,5537.3751,21371.61,0.0,0.0,0.0,0.0,0.0,-20080.25,12846.414675875481,0.0
2050-01-03 10:00:00+00:00,66.793455,4634.9846,3824.4,7897.052,21371.61,0.0,0.0,0.0,0.0,0.0,-21049.87,13182.957592431794,0.0
2050-01-03 11:00:00+00:00,67.021918,4444.9257,3717.6,8361.1218,21371.61,0.0,0.0,0.0,0.0,0.0,-21432.353,13350.13313628784,0.0
2050-01-03 12:00:00+00:00,67.250381,4389.7473,4291.2,6072.2352,21371.61,0.0,0.0,0.0,0.0,0.0,-19806.351,13401.54111465572,0.0
2050-01-03 13:00:00+00:00,67.478844,4119.9863,4978.8,3091.1767,21371.61,797.14286,0.0,2817.0,159.29947,0.0,-21753.5,13224.20352118468,0.0
2050-01-03 14:00:00+00:00,67.707307,3513.024,6031.2,566.32246,21371.61,0.0,0.0,0.0,0.0,0.0,-16060.227,13017.376092729884,0.0
2050-01-03 15:00:00+00:00,67.93577,3126.7753,7304.4,0.0,21371.61,797.14286,0.0,2817.0,167.4,340.0,-20547.088,12898.61967632038,0.0
2050-01-03 16:00:00+00:00,68.164233,3243.263,8109.6,0.0,21371.61,797.14286,0.0,2817.0,167.4,340.0,-20970.5,13073.765459079399,0.0
2050-01-03 17:00:00+00:00,68.392696,3770.5232,8643.6,0.0,21371.61,781.8398,0.0,2817.0,0.0,0.0,-20574.829,13770.363443465596,0.0
2050-01-03 18:00:00+00:00,68.621159,4745.3414,9151.2,0.0,21371.61,797.14286,0.0,2817.0,0.0,272.92397,-22371.055,13715.767376789447,0.0
2050-01-03 19:00:00+00:00,68.849622,5947.0041,9564.0,0.0,21371.61,0.0,0.0,0.0,0.0,0.0,-20569.494,13373.645323825907,0.0
2050-01-03 20:00:00+00:00,69.078085,7320.3328,9542.4,0.0,21371.61,0.0,0.0,2496.3951,0.0,340.0,-25550.936,12789.826054006639,0.0
2050-01-03 21:00:00+00:00,69.306548,8307.4129,9650.4,0.0,21371.61,0.0,0.0,0.0,0.0,0.0,-24762.463,12311.014569767249,0.0
2050-01-03 22:00:00+00:00,69.535011,9202.529,10140.0,0.0,21371.61,0.0,0.0,0.0,0.0,0.0,-27730.036,12137.263575643134,0.0
2050-01-03 23:00:00+00:00,69.763474,10208.002,10561.2,0.0,19816.392,0.0,0.0,0.0,0.0,0.0,-28645.833,11273.490047400892,0.0
2050-01-04 00:00:00+00:00,69.991937,11550.676,10946.4,0.0,18079.233,0.0,0.0,0.0,0.0,0.0,-28645.833,10718.164353101422,0.0
2050-01-04 01:00:00+00:00,70.278687,13426.741,11774.4,0.0,15671.399,0.0,0.0,0.0,0.0,0.0,-28645.833,10264.459082422036,0.0
