timeindex,acaes_NDE,hydrogen_NDE,hydrogen_SDE,li-ion_NDE,li-ion_SDE,phs_NDE,phs_SDE,redox_NDE,redox_SDE,tes_NDE,tes_SDE
2050-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,1478.3334,850.0,358514.0,0.0,0.0,123120.0,568260.0
2050-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,850.0,358514.0,0.0,0.0,124740.0,568260.0
2050-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,834.77755,850.0,358514.0,0.0,0.0,126360.0,575640.0
2050-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,3805.0325,850.0,358514.0,0.0,0.0,127980.0,583020.0
2050-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,6694.3786,850.0,358514.0,0.0,0.0,129600.0,590400.0
2050-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,4065.7834,850.0,358514.0,0.0,0.0,127600.0,581357.02
2050-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,16374.765,850.0,358514.0,0.0,0.0,125600.0,572245.91
2050-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,17068.308,850.0,358514.0,0.0,0.0,123600.0,563134.79
2050-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,29377.29,856.29,358666.2,0.0,0.0,121600.0,554023.68
2050-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,41686.271,882.69667,359305.16,0.0,682.09018,119600.0,544912.57
2050-01-01 10:00:00+00:00,681.07916,0.0,0.0,2687.93,53995.252,928.65333,360417.18,0.0,1364.1804,117600.0,535801.46
2050-01-01 11:00:00+00:00,1362.1583,0.0,0.0,2687.93,66304.233,981.92,361706.08,0.0,1834.4898,115600.0,527512.57
2050-01-01 12:00:00+00:00,2043.2375,0.0,0.0,5389.9015,78613.214,1026.7433,362790.67,103.23866,2516.58,113600.0,523615.43
2050-01-01 13:00:00+00:00,2724.3166,0.0,0.0,8091.873,83414.5,1053.7733,363444.72,103.23866,2516.58,111600.0,522716.47
2050-01-01 14:00:00+00:00,2724.3166,0.0,0.0,8091.873,79371.871,1059.44,363581.83,103.23866,2516.58,109600.0,513605.35
2050-01-01 15:00:00+00:00,3405.3958,0.0,0.0,10793.844,79371.871,1059.44,363581.83,252.96578,2516.58,107600.0,504494.24
2050-01-01 16:00:00+00:00,4086.4749,0.0,0.0,13495.816,79371.871,1059.44,363581.83,402.69289,2516.58,105600.0,495383.13
2050-01-01 17:00:00+00:00,4767.5541,0.0,0.0,16197.787,78630.608,1059.44,363581.83,552.42,2516.58,103600.0,486272.02
2050-01-01 18:00:00+00:00,5384.6918,0.0,0.0,18310.5,78630.608,1059.44,363581.83,552.42,2516.58,101600.0,477160.91
2050-01-01 19:00:00+00:00,5580.0,0.0,0.0,18310.5,78630.608,1059.44,363581.83,552.42,2516.58,99600.0,468049.8
2050-01-01 20:00:00+00:00,5580.0,0.0,0.0,16435.594,78630.608,1059.44,363581.83,552.42,2516.58,97600.0,458938.69
2050-01-01 21:00:00+00:00,5580.0,0.0,0.0,16435.594,78630.608,1059.44,363581.83,552.42,2516.58,95600.0,449827.58
2050-01-01 22:00:00+00:00,5580.0,0.0,0.0,16039.237,69043.697,1059.44,363581.83,552.42,2516.58,93600.0,453767.18
2050-01-01 23:00:00+00:00,5580.0,0.0,0.0,16039.237,65754.277,1059.44,363581.83,552.42,2516.58,91600.0,461147.18
2050-01-02 00:00:00+00:00,5580.0,0.0,0.0,16812.754,67113.225,1059.44,363581.83,552.42,2516.58,91600.0,468527.18
2050-01-02 01:00:00+00:00,5580.0,0.0,0.0,17758.213,70295.807,1059.44,363581.83,552.42,2516.58,91600.0,475907.18
2050-01-02 02:00:00+00:00,5580.0,0.0,0.0,18310.5,74709.466,1059.44,363581.83,552.42,2516.58,91600.0,483287.18
2050-01-02 03:00:00+00:00,5580.0,0.0,0.0,18310.5,76580.169,1059.44,363581.83,552.42,2516.58,91600.0,490667.18
2050-01-02 04:00:00+00:00,5580.0,0.0,0.0,18310.5,76190.799,1059.44,363581.83,552.42,2516.58,89600.0,494365.11
2050-01-02 05:00:00+00:00,5580.0,0.0,0.0,18310.5,76190.799,1059.44,363581.83,552.42,2516.58,87600.0,485254.0
