timeindex,elec_Bus_NDE,elec_Bus_SDE,heat_Bus_NDE,heat_Bus_SDE,fuel_Bus_NDE,fuel_Bus_SDE
2050-01-01 00:00:00+00:00,0.0,291.76075,0.0,74.810448,283.51537,127.63282
2050-01-01 01:00:00+00:00,0.0,291.76075,0.0,74.810448,283.51537,127.63282
2050-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,283.51537,-37.32422
2050-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,283.51537,-37.32422
2050-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,-0.0,-37.32422
2050-01-01 05:00:00+00:00,0.0,1.0,366.45808,104.54156,283.51537,149.39223
2050-01-01 06:00:00+00:00,0.0,0.0,366.45808,414.92544,283.51537,149.39223
2050-01-01 07:00:00+00:00,0.0,0.0,366.45808,414.92544,283.51537,149.39223
2050-01-01 08:00:00+00:00,0.0,0.0,366.45808,414.92544,283.51537,149.39223
2050-01-01 09:00:00+00:00,0.0,0.0,366.45808,414.92544,283.51537,149.39223
2050-01-01 10:00:00+00:00,0.0,0.0,366.45808,414.92544,283.51537,149.39223
2050-01-01 11:00:00+00:00,0.0,0.0,366.45808,104.54156,283.51537,9.7194805
2050-01-01 12:00:00+00:00,0.0,0.0,366.45808,104.54156,283.51537,9.7194805
2050-01-01 13:00:00+00:00,0.0,0.0,366.45808,104.54156,283.51537,9.7194805
2050-01-01 14:00:00+00:00,0.0,289.19046,366.45808,125.73498,283.51537,149.39223
2050-01-01 15:00:00+00:00,0.0,289.19046,366.45808,125.73498,283.51537,149.39223
2050-01-01 16:00:00+00:00,0.0,289.19046,366.45808,125.73498,283.51537,149.39223
2050-01-01 17:00:00+00:00,0.0,289.19046,366.45808,125.73498,283.51537,149.39223
2050-01-01 18:00:00+00:00,0.0,289.19046,366.45808,125.73498,283.51537,149.39223
2050-01-01 19:00:00+00:00,0.0,289.19046,366.45808,125.73498,283.51537,149.39223
2050-01-01 20:00:00+00:00,255.41017,289.19046,111.0479,125.73498,283.51537,149.39223
2050-01-01 21:00:00+00:00,255.41017,289.19046,111.0479,125.73498,283.51537,149.39223
2050-01-01 22:00:00+00:00,255.41017,289.19046,111.0479,84.67866,283.51537,130.91688
2050-01-01 23:00:00+00:00,255.41017,289.19046,111.0479,74.151399,283.51537,126.17961
2050-01-02 00:00:00+00:00,234.05736,265.13522,101.76407,67.983389,283.51537,112.57915
2050-01-02 01:00:00+00:00,234.05736,265.13522,101.76407,67.983389,283.51537,112.57915
2050-01-02 02:00:00+00:00,234.05736,265.13522,101.76407,67.983389,252.87872,112.57915
2050-01-02 03:00:00+00:00,254.52981,265.13522,110.66513,67.983389,283.51537,112.57915
2050-01-02 04:00:00+00:00,255.41017,289.19046,111.0479,84.67866,283.51537,130.91688
2050-01-02 05:00:00+00:00,255.41017,289.19046,111.0479,125.73498,283.51537,149.39223
2050-01-02 06:00:00+00:00,254.52981,265.13522,111.92827,149.79022,283.51537,149.39223
2050-01-02 07:00:00+00:00,255.41017,289.19046,111.0479,125.73498,283.51537,149.39223
2050-01-02 08:00:00+00:00,255.41017,266.05227,111.0479,148.87317,283.51537,149.39223
2050-01-02 09:00:00+00:00,255.41017,266.05227,111.0479,148.87317,283.51537,149.39223
2050-01-02 10:00:00+00:00,255.41017,266.05227,111.0479,115.6749,283.51537,134.453
2050-01-02 11:00:00+00:00,254.52981,265.13522,111.92827,115.27618,283.51537,133.86091
2050-01-02 12:00:00+00:00,255.41017,266.05227,111.0479,115.6749,283.51537,134.453
2050-01-02 13:00:00+00:00,255.41017,266.05227,111.0479,115.6749,283.51537,134.453
2050-01-02 14:00:00+00:00,255.41017,289.19046,111.0479,125.73498,283.51537,149.39223
2050-01-02 15:00:00+00:00,255.41017,289.19046,111.0479,125.73498,283.51537,149.39223
2050-01-02 16:00:00+00:00,255.41017,289.19046,111.0479,125.73498,283.51537,149.39223
2050-01-02 17:00:00+00:00,277.62284,289.19046,111.0479,125.73498,283.51537,149.39223
2050-01-02 18:00:00+00:00,277.62284,289.19046,111.0479,125.73498,283.51537,149.39223
2050-01-02 19:00:00+00:00,277.62284,289.19046,111.0479,125.73498,283.51537,149.39223
2050-01-02 20:00:00+00:00,277.62284,289.19046,89.948801,125.73498,283.51537,149.39223
2050-01-02 21:00:00+00:00,317.0369,330.24678,81.291514,84.67866,283.51537,149.39223
2050-01-02 22:00:00+00:00,317.0369,330.24678,81.291514,84.67866,283.51537,149.39223
2050-01-02 23:00:00+00:00,317.0369,330.24678,81.291514,84.67866,283.51537,149.39223
2050-01-03 00:00:00+00:00,317.0369,330.24678,81.291514,84.67866,283.51537,149.39223
2050-01-03 01:00:00+00:00,317.0369,330.24678,81.291514,84.67866,283.51537,149.39223
2050-01-03 02:00:00+00:00,317.0369,330.24678,81.291514,84.67866,283.51537,149.39223
2050-01-03 03:00:00+00:00,317.0369,330.24678,81.291514,84.67866,283.51537,149.39223
2050-01-03 04:00:00+00:00,317.0369,330.24678,81.291514,84.67866,283.51537,149.39223
2050-01-03 05:00:00+00:00,317.0369,330.24678,111.0479,84.67866,283.51537,149.39223
2050-01-03 06:00:00+00:00,290.79075,302.90703,126.43076,112.0184,283.51537,149.39223
2050-01-03 07:00:00+00:00,297.96852,310.38388,129.55153,104.54156,283.51537,149.39223
2050-01-03 08:00:00+00:00,297.96852,310.38388,129.55153,104.54156,283.51537,149.39223
2050-01-03 09:00:00+00:00,290.79075,302.90703,126.43076,112.0184,283.51537,149.39223
2050-01-03 10:00:00+00:00,290.79075,302.90703,126.43076,112.0184,283.51537,149.39223
