timeindex,hydro_SDE,onshore_SDE,pv_SDE,chp_SDE,li-ion_SDE,redox_SDE,phs_SDE,import,electricity_SDE,excess_SDE
2050-04-23 20:00:00+00:00,1193.9482,33633.134,0.0,0.0,0.0,0.0,0.0,14431.016,42645.889973194215,0.0
2050-04-23 21:00:00+00:00,1193.4313,31293.641,0.0,0.0,0.0,0.0,0.0,14018.74,41083.20595467707,0.0
2050-04-23 22:00:00+00:00,1192.9144,27777.391,0.0,0.0,0.0,0.0,0.0,12816.838,37727.52868497228,0.0
2050-04-23 23:00:00+00:00,1192.3975,24709.825,0.0,0.0,0.0,0.0,0.0,11916.285,34321.47124247883,0.0
2050-04-24 00:00:00+00:00,1191.8806,22026.029,0.0,0.0,0.0,0.0,0.0,12620.029,32243.290445296218,0.0
2050-04-24 01:00:00+00:00,1191.4915,20029.8,0.0,0.0,0.0,0.0,0.0,13695.2,31208.698228174722,0.0
2050-04-24 02:00:00+00:00,1191.1024,18684.267,0.0,0.0,0.0,-248.66907,0.0,15198.447,30713.893272566107,0.0
2050-04-24 03:00:00+00:00,1190.7134,17737.564,0.0,0.0,0.0,0.0,0.0,17539.142,30901.019488293674,0.0
2050-04-24 04:00:00+00:00,1190.3243,16433.576,1852.5428,0.0,0.0,198.93526,0.0,16943.133,31134.02765440628,0.0
2050-04-24 05:00:00+00:00,1189.9352,10573.678,20035.483,0.0,0.0,0.0,0.0,8632.8807,30826.348996392993,0.0
2050-04-24 06:00:00+00:00,1189.5462,6061.9097,50143.195,0.0,0.0,0.0,0.0,0.0,33070.06454176563,15178.467
2050-04-24 07:00:00+00:00,1189.1571,7095.3372,82119.017,0.0,0.0,0.0,0.0,0.0,36559.789002834834,45873.56
2050-04-24 08:00:00+00:00,1188.768,11425.866,109580.24,0.0,0.0,0.0,0.0,0.0,39237.13359725856,75194.975
2050-04-24 09:00:00+00:00,1188.379,12066.176,127646.42,0.0,0.0,0.0,0.0,0.0,40637.88144550866,93147.507
2050-04-24 10:00:00+00:00,1187.9899,10051.771,136823.52,0.0,0.0,0.0,0.0,0.0,42438.97149702282,98815.824
2050-04-24 11:00:00+00:00,1187.6008,8695.3324,136239.73,0.0,0.0,0.0,0.0,0.0,41399.881139365374,98189.503
2050-04-24 12:00:00+00:00,1187.2117,8680.7917,127973.34,0.0,0.0,0.0,0.0,0.0,39114.78186601137,92569.876
2050-04-24 13:00:00+00:00,1186.8227,9861.7034,112732.68,0.0,0.0,0.0,0.0,0.0,37643.86166639654,80093.168
2050-04-24 14:00:00+00:00,1186.4336,11862.087,90868.001,0.0,0.0,0.0,0.0,0.0,36760.40988577336,61292.468
2050-04-24 15:00:00+00:00,1186.0445,14188.078,63103.211,0.0,0.0,0.0,0.0,0.0,36194.532934319235,36123.383
2050-04-24 16:00:00+00:00,1185.6555,15814.039,35494.097,0.0,0.0,0.0,0.0,0.0,37065.38969221217,8919.262
2050-04-24 17:00:00+00:00,1185.2664,23174.743,12204.988,0.0,0.0,0.0,0.0,8408.6896,38237.627596753344,0.0
2050-04-24 18:00:00+00:00,1184.8773,34216.32,210.16241,0.0,0.0,0.0,0.0,9979.0942,38493.12687488421,0.0
2050-04-24 19:00:00+00:00,1184.4883,39040.713,0.0,0.0,0.0,-749.01893,0.0,6893.5744,39032.914136397136,0.0
2050-04-24 20:00:00+00:00,1184.0992,37813.063,0.0,0.0,0.0,0.0,0.0,7636.6401,39772.42263636781,0.0
2050-04-24 21:00:00+00:00,1183.7101,34711.223,0.0,0.0,0.0,0.0,0.0,8043.6222,38366.27692123335,0.0
2050-04-24 22:00:00+00:00,1183.3211,30700.589,0.0,0.0,-9837.0893,0.0,0.0,17327.503,35236.410579927615,0.0
2050-04-24 23:00:00+00:00,1182.932,27072.687,0.0,0.0,-11215.171,0.0,0.0,19864.499,32797.47201850085,0.0
2050-04-25 00:00:00+00:00,1182.5429,23507.102,0.0,0.0,-5781.212,0.0,0.0,16484.541,31161.01707069594,0.0
2050-04-25 01:00:00+00:00,1182.2094,20226.099,0.0,0.0,0.0,-54.007093,0.0,13408.8,30479.08581749204,0.0
2050-04-25 02:00:00+00:00,1181.8759,18291.668,0.0,0.0,940.63868,0.0,0.0,11379.98,30129.123787016648,0.0
2050-04-25 03:00:00+00:00,1181.5424,17247.854,0.0,0.0,8013.0304,0.0,0.0,7298.1782,30656.315943931568,0.0
2050-04-25 04:00:00+00:00,1181.209,16314.134,2428.5434,0.0,12833.0,642.42082,0.0,3941.8886,31271.673423693628,0.0
2050-04-25 05:00:00+00:00,1180.8755,10383.091,23413.65,0.0,2900.1251,0.0,0.0,1267.5139,31111.536542388007,0.0
2050-04-25 06:00:00+00:00,1180.542,4048.0241,55872.067,0.0,0.0,0.0,0.0,-1089.5156,32932.418772478275,16227.002
2050-04-25 07:00:00+00:00,1180.2085,6418.1566,90042.919,0.0,0.0,0.0,0.0,-726.86132,36415.845722182334,50806.462
2050-04-25 08:00:00+00:00,1179.875,13207.101,118469.33,0.0,0.0,0.0,0.0,0.0,39378.37794446886,84248.892
2050-04-25 09:00:00+00:00,1179.5415,14948.868,138325.79,0.0,-9967.628,0.0,0.0,0.0,41453.859808209265,94579.736
2050-04-25 10:00:00+00:00,1179.208,14220.275,149394.34,0.0,0.0,0.0,0.0,0.0,43564.42788856594,113268.89
2050-04-25 11:00:00+00:00,1178.8745,14366.721,149791.31,0.0,-12833.0,0.0,0.0,0.0,42743.05165898094,97573.064
2050-04-25 12:00:00+00:00,1178.5411,15998.394,141166.87,0.0,-12833.0,0.0,0.0,0.0,40765.631125507985,97430.794
2050-04-25 13:00:00+00:00,1178.2076,18686.344,123793.45,0.0,-12833.0,-762.6,0.0,0.0,39322.59990479578,83563.331
2050-04-25 14:00:00+00:00,1177.8741,21680.688,100177.42,0.0,-12833.0,-762.6,0.0,0.0,38284.409191619074,64088.241
2050-04-25 15:00:00+00:00,1177.5406,24304.243,70941.49,0.0,-12833.0,-762.6,0.0,0.0,37948.84147283539,37528.136
2050-04-25 16:00:00+00:00,1177.2071,23447.901,40039.832,0.0,-12833.0,-525.82198,0.0,0.0,38935.752450610424,4641.397
2050-04-25 17:00:00+00:00,1176.8736,25018.295,14150.936,0.0,0.0,0.0,0.0,6850.3257,40439.95949601233,0.0
2050-04-25 18:00:00+00:00,1176.5401,30603.478,350.27069,0.0,0.0,0.0,0.0,14270.756,40954.55663019702,0.0
2050-04-25 19:00:00+00:00,1176.2066,30944.665,0.0,0.0,0.0,0.0,0.0,14881.377,41527.63073749698,0.0
2050-04-25 20:00:00+00:00,1175.8731,27511.504,0.0,0.0,3108.3073,0.0,0.0,15853.978,42740.35272553874,0.0
2050-04-25 21:00:00+00:00,1175.5397,23014.796,0.0,0.0,7772.036,0.0,0.0,12755.857,41431.368696190984,0.0
2050-04-25 22:00:00+00:00,1175.2062,18481.217,0.0,0.0,9652.7229,0.0,0.0,10282.244,38001.92049719853,0.0
2050-04-25 23:00:00+00:00,1174.8727,14715.697,0.0,0.0,9849.8309,0.0,0.0,11653.545,35498.207451291346,0.0
2050-04-26 00:00:00+00:00,1174.5392,11939.464,0.0,0.0,12054.36,0.0,0.0,11022.187,34138.84324915494,0.0
2050-04-26 01:00:00+00:00,1173.8607,10190.427,0.0,0.0,12242.445,762.6,0.0,11342.816,33509.09145770118,0.0
2050-04-26 02:00:00+00:00,1173.1822,9129.9952,0.0,0.0,12485.353,762.6,0.0,12887.601,33629.64398185462,0.0
2050-04-26 03:00:00+00:00,1172.5037,7875.8607,0.0,12338.344,0.0,725.69758,0.0,14517.426,35271.496796543885,0.0
2050-04-26 04:00:00+00:00,1171.8252,6502.8041,1580.11,6882.5428,12833.0,0.0,0.0,16745.703,39428.758117257516,0.0
2050-04-26 05:00:00+00:00,1171.1467,3428.4869,17848.238,17315.824,0.0,0.0,0.0,13046.129,46691.595214561574,0.0
2050-04-26 06:00:00+00:00,1170.4683,1890.2897,45675.298,2731.0718,10.322438,0.0,0.0,10911.232,52852.36684055744,0.0
2050-04-26 07:00:00+00:00,1169.7898,4916.311,78989.932,0.0,0.0,0.0,0.0,0.0,56629.977781063775,11736.643
2050-04-26 08:00:00+00:00,1169.1113,7111.4359,104723.15,0.0,0.0,0.0,0.0,0.0,58207.95575575324,43390.915
2050-04-26 09:00:00+00:00,1168.4328,8155.2497,119263.28,0.0,-12833.0,0.0,0.0,0.0,59921.780210768666,45362.742
2050-04-26 10:00:00+00:00,1167.7543,9374.071,122166.63,0.0,-9967.628,0.0,0.0,0.0,61635.604665784536,51301.435
2050-04-26 11:00:00+00:00,1167.0758,10897.728,117511.92,0.0,-12833.0,-525.82198,0.0,0.0,60932.98158952361,45883.336
2050-04-26 12:00:00+00:00,1166.3973,12628.07,105626.07,0.0,-12833.0,-762.6,0.0,0.0,60060.32562453675,36635.288
2050-04-26 13:00:00+00:00,1165.7188,14162.112,90805.73,0.0,-12833.0,-762.6,0.0,0.0,58865.59652610959,24734.903
2050-04-26 14:00:00+00:00,1165.0403,15012.743,70194.246,0.0,-12833.0,-762.6,0.0,0.0,57781.52386254793,6026.5859
2050-04-26 15:00:00+00:00,1164.3618,14722.448,47348.813,0.0,-12833.0,0.0,0.0,15399.893,56456.34623254732,0.0
2050-04-26 16:00:00+00:00,1163.6834,12993.145,26075.707,0.0,0.0,0.0,0.0,25002.125,56254.825623259974,0.0
2050-04-26 17:00:00+00:00,1163.0049,13192.56,8772.3348,0.0,5040.1663,0.0,0.0,35000.0,56054.20474032149,0.0
2050-04-26 18:00:00+00:00,1162.3264,15066.232,155.67586,0.0,11092.694,762.6,0.0,35000.0,55529.71143498113,0.0
2050-04-26 19:00:00+00:00,1161.6479,14943.674,0.0,0.0,10989.677,0.0,0.0,35000.0,54477.12632824517,0.0
2050-04-26 20:00:00+00:00,1160.9694,13350.95,0.0,0.0,10935.499,0.0,0.0,35000.0,53514.505833317475,0.0
2050-04-26 21:00:00+00:00,1160.2909,11107.529,0.0,0.0,9401.2314,725.69758,0.0,32047.477,49700.00938723335,0.0
2050-04-26 22:00:00+00:00,1159.6124,9102.991,0.0,0.0,7799.1856,0.0,0.0,29788.585,45269.25589877433,0.0
2050-04-26 23:00:00+00:00,1158.9339,8384.7848,0.0,0.0,7371.789,762.6,0.0,27177.946,41962.15951289657,0.0
2050-04-27 00:00:00+00:00,1158.2554,8308.9655,0.0,507.11608,7728.9167,0.0,0.0,25457.238,40196.15559613092,0.0
2050-04-27 01:00:00+00:00,1157.1924,8482.9345,0.0,0.0,9649.2191,0.0,0.0,23465.197,39452.148873756574,0.0
2050-04-27 02:00:00+00:00,1156.1293,7602.1841,0.0,11545.885,0.0,0.0,0.0,20429.091,39667.16415025453,0.0
2050-04-27 03:00:00+00:00,1155.0663,5979.3393,0.0,12105.056,0.0,0.0,0.0,24688.345,40983.345335448146,0.0
2050-04-27 04:00:00+00:00,1154.0032,4689.8917,1159.7852,18754.051,0.0,0.0,0.0,23625.452,44034.04279871413,0.0
2050-04-27 05:00:00+00:00,1152.9401,3418.1007,11901.42,17598.502,0.0,0.0,0.0,24279.267,49703.60796515603,0.0
2050-04-27 06:00:00+00:00,1151.8771,3756.1717,31002.848,8232.799,0.0,0.0,0.0,21997.292,55438.84726055973,0.0
2050-04-27 07:00:00+00:00,1150.814,4851.3972,55490.661,0.0,0.0,0.0,0.0,8788.8396,58771.13377376508,0.0
2050-04-27 08:00:00+00:00,1149.751,5698.3924,74467.549,0.0,-12833.0,0.0,0.0,5312.0345,60175.480199938065,0.0
2050-04-27 09:00:00+00:00,1148.6879,6060.3517,85754.049,0.0,-12833.0,-762.6,0.0,0.0,61876.70963222348,4949.6674
2050-04-27 10:00:00+00:00,1147.6248,6054.12,89684.864,0.0,-12833.0,-762.6,0.0,0.0,63182.09508364829,8382.2816
2050-04-27 11:00:00+00:00,1146.5618,5978.3007,82103.45,0.0,-12833.0,-762.6,0.0,0.0,62105.21957593241,2288.0782
2050-04-27 12:00:00+00:00,1145.4987,5943.5069,68458.46,0.0,-12833.0,-525.82198,0.0,9680.9613,60865.50817160112,0.0
2050-04-27 13:00:00+00:00,1144.4357,5953.8931,56502.554,0.0,-12833.0,0.0,0.0,16637.273,59752.64688465588,0.0
2050-04-27 14:00:00+00:00,1143.3726,5954.4124,44647.837,0.0,-5077.885,0.0,0.0,20003.368,58880.890482282164,0.0
2050-04-27 15:00:00+00:00,1142.3095,5890.5372,31041.767,0.0,0.0,0.0,0.0,27798.836,57637.58058189561,0.0
2050-04-27 16:00:00+00:00,1141.2465,5798.6193,15987.911,0.0,7990.595,0.0,0.0,35000.0,57146.37420420994,0.0
2050-04-27 17:00:00+00:00,1140.1834,7219.9717,4787.0328,3457.3004,12833.0,762.6,0.0,35000.0,56719.04266652406,0.0
2050-04-27 18:00:00+00:00,1139.1204,9780.691,15.567586,5549.3198,12833.0,762.6,0.0,35000.0,56459.94481047,0.0
2050-04-27 19:00:00+00:00,1138.0573,10587.18,0.0,4447.2806,12833.0,0.0,0.0,35000.0,55297.60291334909,0.0
2050-04-27 20:00:00+00:00,1136.9942,9713.1807,0.0,2881.3822,12833.0,725.69758,0.0,35000.0,54041.69799023252,0.0
2050-04-27 21:00:00+00:00,1135.9312,8373.8793,0.0,0.0,12466.326,0.0,0.0,35000.0,50726.50480402828,0.0
2050-04-27 22:00:00+00:00,1134.8681,7092.2214,0.0,2339.2586,3720.8931,0.0,0.0,35000.0,46221.08074180055,0.0
2050-04-27 23:00:00+00:00,1133.8051,6221.3379,0.0,2743.561,0.0,0.0,0.0,35000.0,42828.51796651816,0.0
2050-04-28 00:00:00+00:00,1132.742,5848.9924,0.0,2096.0432,0.0,0.0,0.0,34612.247,41050.818671502995,0.0
2050-04-28 01:00:00+00:00,1131.3469,5608.0324,0.0,1238.5282,0.0,0.0,0.0,34973.541,39876.78147800041,0.0
2050-04-28 02:00:00+00:00,1129.9518,5445.4883,0.0,3818.371,0.0,0.0,0.0,32632.829,39887.577211769174,0.0
2050-04-28 03:00:00+00:00,1128.5567,5371.7462,0.0,4664.777,0.0,0.0,0.0,35000.0,41196.56124111692,0.0
2050-04-28 04:00:00+00:00,1127.1616,5139.0952,1229.8393,9724.5393,0.0,0.0,0.0,34917.884,44321.92927815135,0.0
2050-04-28 05:00:00+00:00,1125.7665,3114.3041,12913.313,8649.6433,0.0,0.0,0.0,35000.0,49677.518275215,0.0
2050-04-28 06:00:00+00:00,1124.3714,1969.2248,32925.445,0.0,0.0,0.0,0.0,31847.093,54865.77315325955,0.0
2050-04-28 07:00:00+00:00,1122.9764,3361.4959,63539.103,0.0,0.0,0.0,0.0,3202.6089,57962.35256691062,0.0
2050-04-28 08:00:00+00:00,1121.5813,4916.311,92852.868,0.0,0.0,0.0,0.0,0.0,59350.50539243048,27330.418
2050-04-28 09:00:00+00:00,1120.1862,6422.8303,112577.0,0.0,0.0,0.0,0.0,0.0,60456.1695235295,48547.049
2050-04-28 10:00:00+00:00,1118.7911,7358.1083,118290.3,0.0,0.0,0.0,0.0,0.0,61949.58091703064,54521.811
2050-04-28 11:00:00+00:00,1117.396,8134.4772,114748.68,0.0,0.0,-762.6,0.0,0.0,61348.617748960016,52090.816
2050-04-28 12:00:00+00:00,1116.0009,8702.0834,105493.75,0.0,0.0,0.0,0.0,0.0,60612.70782691227,43655.082
2050-04-28 13:00:00+00:00,1114.6058,8921.2324,90175.243,0.0,-2880.0833,-762.6,0.0,0.0,59633.89364946404,25994.222
2050-04-28 14:00:00+00:00,1113.2107,9218.2779,70910.355,0.0,-11129.186,0.0,0.0,0.0,59027.532696377035,0.0
2050-04-28 15:00:00+00:00,1111.8156,9466.5083,49504.924,0.0,0.0,0.0,0.0,8602.6622,57145.47455972937,0.0
2050-04-28 16:00:00+00:00,1110.4205,10391.919,27328.898,0.0,0.0,0.0,0.0,30317.42,57068.10505251855,0.0
2050-04-28 17:00:00+00:00,1109.0254,15575.675,9324.9841,0.0,5155.8497,0.0,0.0,35000.0,56640.773514832676,0.0
2050-04-28 18:00:00+00:00,1107.6303,23137.353,303.56793,0.0,5879.783,762.6,0.0,35000.0,55992.12918928322,0.0
2050-04-28 19:00:00+00:00,1106.2352,27026.468,0.0,0.0,1345.0958,457.56,0.0,35000.0,54933.24657118204,0.0
2050-04-28 20:00:00+00:00,1104.8402,26391.871,0.0,0.0,507.7992,0.0,0.0,35000.0,53877.96253100397,0.0
2050-04-28 21:00:00+00:00,1103.4451,24569.611,0.0,0.0,0.0,0.0,0.0,32460.949,50202.91114316849,0.0
2050-04-28 22:00:00+00:00,1102.05,23389.219,0.0,0.0,0.0,0.0,0.0,26094.472,45258.46016500544,0.0
2050-04-28 23:00:00+00:00,1100.6549,22070.69,0.0,0.0,0.0,0.0,0.0,22731.861,42252.744925775994,0.0
2050-04-29 00:00:00+00:00,1099.2598,21739.889,0.0,0.0,0.0,0.0,0.0,21599.854,40574.00668737675,0.0
2050-04-29 01:00:00+00:00,1097.8444,21956.961,0.0,0.0,0.0,0.0,0.0,20838.533,39952.35169624955,0.0
2050-04-29 02:00:00+00:00,1096.4291,22475.232,0.0,0.0,0.0,0.0,0.0,20717.491,39733.737841828646,0.0
2050-04-29 03:00:00+00:00,1095.0138,22690.746,0.0,0.0,0.0,0.0,0.0,23502.45,40977.047824083005,0.0
2050-04-29 04:00:00+00:00,1093.5984,21243.948,1930.3807,0.0,0.0,0.0,0.0,29359.814,43757.85161565851,0.0
2050-04-29 05:00:00+00:00,1092.1831,14911.997,15824.451,0.0,0.0,0.0,0.0,30206.536,49385.133491506254,0.0
2050-04-29 06:00:00+00:00,1090.7677,10158.749,39868.588,0.0,0.0,0.0,0.0,15779.945,54579.685962783886,0.0
2050-04-29 07:00:00+00:00,1089.3524,16083.041,68147.109,0.0,0.0,0.0,0.0,0.0,57830.10466450776,16362.524
2050-04-29 08:00:00+00:00,1087.9371,25848.153,92292.435,0.0,0.0,0.0,0.0,0.0,59268.637662815985,49707.948
2050-04-29 09:00:00+00:00,1086.5217,33654.426,108039.05,0.0,0.0,0.0,0.0,0.0,60534.43867522089,72900.671
2050-04-29 10:00:00+00:00,1085.1064,40729.51,117581.98,0.0,0.0,0.0,0.0,0.0,61175.88584492411,89617.461
2050-04-29 11:00:00+00:00,1083.691,47134.165,116632.36,0.0,0.0,0.0,0.0,0.0,60738.658217950346,95802.819
2050-04-29 12:00:00+00:00,1082.2757,52351.676,106233.21,0.0,0.0,0.0,0.0,0.0,59570.91853581263,92154.232
2050-04-29 13:00:00+00:00,1080.8604,55446.766,88455.025,0.0,0.0,0.0,0.0,0.0,58740.545861420374,78465.51
2050-04-29 14:00:00+00:00,1079.445,54483.964,66442.458,0.0,0.0,0.0,0.0,0.0,57011.42736836495,57155.919
2050-04-29 15:00:00+00:00,1078.0297,51423.668,43667.079,0.0,0.0,0.0,0.0,0.0,55775.31462382375,32154.42
2050-04-29 16:00:00+00:00,1076.6143,50864.89,23452.569,0.0,0.0,0.0,0.0,0.0,55911.16110414973,10439.236
2050-04-29 17:00:00+00:00,1075.199,54750.89,7511.3603,0.0,0.0,0.0,0.0,2614.4689,55177.05047106354,0.0
2050-04-29 18:00:00+00:00,1073.7837,57869.348,124.54069,0.0,0.0,0.0,0.0,3125.8674,53952.633104772234,0.0
2050-04-29 19:00:00+00:00,1072.3683,55737.06,0.0,0.0,0.0,0.0,0.0,5463.3351,52599.56641400075,0.0
2050-04-29 20:00:00+00:00,1070.953,49858.467,0.0,0.0,0.0,0.0,0.0,10280.802,52254.10260592937,0.0
2050-04-29 21:00:00+00:00,1069.5376,44994.606,0.0,0.0,0.0,0.0,0.0,9932.6335,49339.25162298898,0.0
2050-04-29 22:00:00+00:00,1068.1223,41252.975,0.0,0.0,0.0,0.0,0.0,6640.393,44576.52891180132,0.0
2050-04-29 23:00:00+00:00,1066.707,38034.29,0.0,0.0,0.0,0.0,0.0,5419.8443,40841.20134375712,0.0
2050-04-30 00:00:00+00:00,1065.2916,34878.441,0.0,0.0,0.0,0.0,0.0,6445.7288,38701.84464001708,0.0
2050-04-30 01:00:00+00:00,1063.7836,31853.977,0.0,0.0,0.0,0.0,0.0,8198.732,37142.75919942282,0.0
2050-04-30 02:00:00+00:00,1062.2757,29007.118,0.0,0.0,0.0,0.0,0.0,11105.516,36753.21272992749,0.0
2050-04-30 03:00:00+00:00,1060.7677,27361.423,0.0,0.0,0.0,0.0,0.0,14644.763,36854.87263811788,0.0
2050-04-30 04:00:00+00:00,1059.2597,24031.086,2669.841,0.0,0.0,0.0,0.0,19368.396,37275.90666443878,0.0
2050-04-30 05:00:00+00:00,1057.7517,22396.297,20307.916,0.0,0.0,0.0,0.0,6111.2859,37855.27828310388,0.0
2050-04-30 06:00:00+00:00,1056.2438,26491.059,52400.495,0.0,0.0,0.0,0.0,0.0,41450.26123028636,26743.85
2050-04-30 07:00:00+00:00,1054.7358,35119.401,87536.537,0.0,0.0,0.0,0.0,0.0,45492.3679755986,67468.653
2050-04-30 08:00:00+00:00,1053.2278,42489.453,116609.0,0.0,0.0,0.0,0.0,0.0,48531.37006061508,101737.62
2050-04-30 09:00:00+00:00,1051.7198,48441.269,135663.73,0.0,0.0,0.0,0.0,0.0,50162.427141535445,126023.48
2050-04-30 10:00:00+00:00,1050.2119,52827.883,140404.06,0.0,0.0,0.0,0.0,0.0,51176.32745373251,134621.29
2050-04-30 11:00:00+00:00,1048.7039,56101.616,137547.41,0.0,0.0,0.0,0.0,0.0,50333.359756609796,134685.06
2050-04-30 12:00:00+00:00,1047.1959,57840.267,124322.74,0.0,0.0,0.0,0.0,0.0,48351.441000733386,125650.93
2050-04-30 13:00:00+00:00,1045.6879,57726.019,106318.83,0.0,0.0,0.0,0.0,0.0,46320.94136102974,111483.58
2050-04-30 14:00:00+00:00,1044.18,55714.21,83014.153,0.0,0.0,0.0,0.0,0.0,45029.05057681551,85740.537
2050-04-30 15:00:00+00:00,1042.672,53276.048,59273.584,0.0,0.0,0.0,0.0,0.0,44317.43105574768,59898.895
2050-04-30 16:00:00+00:00,1041.164,49224.908,35338.421,0.0,0.0,0.0,0.0,0.0,44330.0260784777,31249.214
2050-04-30 17:00:00+00:00,1039.656,48284.957,13606.07,0.0,0.0,0.0,0.0,0.0,44926.49102414465,7356.5343
2050-04-30 18:00:00+00:00,1038.1481,51569.075,669.40621,0.0,0.0,0.0,0.0,567.62638,44209.473636192146,0.0
2050-04-30 19:00:00+00:00,1036.6401,51463.136,0.0,0.0,0.0,0.0,0.0,1845.0972,43282.83892049382,0.0
2050-04-30 20:00:00+00:00,1035.1321,47898.59,0.0,0.0,0.0,0.0,0.0,4634.6975,43210.86728016761,0.0
2050-04-30 21:00:00+00:00,1033.6241,44150.208,0.0,0.0,0.0,0.0,0.0,4108.0032,41165.07368429135,0.0
2050-04-30 22:00:00+00:00,1032.1162,39168.463,0.0,0.0,0.0,0.0,0.0,3817.744,37982.128318622425,0.0
2050-04-30 23:00:00+00:00,1030.6082,35445.008,0.0,0.0,0.0,0.0,0.0,3707.9688,34207.21631155821,0.0
2050-05-01 00:00:00+00:00,1029.1002,32288.121,0.0,0.0,0.0,0.0,0.0,5055.888,32136.232670221474,0.0
2050-05-01 01:00:00+00:00,1027.7639,29028.41,0.0,0.0,0.0,0.0,0.0,7258.7424,30977.48935102359,0.0
2050-05-01 02:00:00+00:00,1026.4275,25251.985,0.0,0.0,-3388.8354,0.0,0.0,14502.888,30238.880495533605,0.0
2050-05-01 03:00:00+00:00,1025.0912,22303.341,0.0,0.0,0.0,0.0,0.0,16480.321,30685.1046491827,0.0
2050-05-01 04:00:00+00:00,1023.7549,19227.466,3736.2207,0.0,3117.7286,0.0,0.0,14663.211,30651.81772152794,0.0
2050-05-01 05:00:00+00:00,1022.4185,14935.366,24526.732,0.0,0.0,0.0,0.0,5062.0951,29705.390827253545,0.0
2050-05-01 06:00:00+00:00,1021.0822,19339.117,55864.283,0.0,0.0,0.0,0.0,0.0,31625.234032091957,29078.152
2050-05-01 07:00:00+00:00,1019.7459,26979.73,89529.188,0.0,0.0,0.0,0.0,0.0,34998.00454693065,63973.556
2050-05-01 08:00:00+00:00,1018.4095,33924.468,119068.68,0.0,0.0,0.0,0.0,0.0,37642.9620219158,103394.43
2050-05-01 09:00:00+00:00,1017.0732,35943.546,137936.6,0.0,0.0,0.0,0.0,0.0,39827.30094969243,122965.01
2050-05-01 10:00:00+00:00,1015.7369,35114.208,145595.85,0.0,0.0,0.0,0.0,0.0,42125.89497212513,128124.54
2050-05-01 11:00:00+00:00,1014.4005,32775.234,143727.74,0.0,0.0,0.0,0.0,0.0,41873.094545568696,124607.02
2050-05-01 12:00:00+00:00,1013.0642,29364.403,137742.0,0.0,0.0,0.0,0.0,0.0,39870.483966635264,117591.25
2050-05-01 13:00:00+00:00,1011.7279,25544.357,124167.07,0.0,0.0,0.0,0.0,0.0,37757.216952836425,102340.11
2050-05-01 14:00:00+00:00,1010.3915,22247.774,102247.91,0.0,0.0,0.0,0.0,0.0,37093.27867111485,77669.414
2050-05-01 15:00:00+00:00,1009.0552,21238.754,73938.251,0.0,0.0,0.0,0.0,0.0,36672.244644793944,48278.18
2050-05-01 16:00:00+00:00,1007.7189,20739.178,43604.809,0.0,0.0,0.0,0.0,0.0,37906.55810037328,15631.61
2050-05-01 17:00:00+00:00,1006.3825,21765.335,17560.237,0.0,0.0,0.0,0.0,11638.094,39500.729675716044,0.0
2050-05-01 18:00:00+00:00,1005.0462,32023.792,1159.7852,0.0,0.0,0.0,0.0,19036.641,40063.00804924724,0.0
2050-05-01 19:00:00+00:00,1003.7098,39374.63,0.0,0.0,0.0,0.0,0.0,12931.252,40244.73647995816,0.0
2050-05-01 20:00:00+00:00,1002.3735,38221.761,0.0,0.0,0.0,0.0,0.0,14193.205,41328.809143519866,0.0
2050-05-01 21:00:00+00:00,1001.0372,34278.118,0.0,0.0,0.0,0.0,0.0,14758.126,40532.62295939538,0.0
2050-05-01 22:00:00+00:00,999.70084,30222.304,0.0,0.0,0.0,0.0,0.0,12418.887,36722.624817582655,0.0
2050-05-01 23:00:00+00:00,998.36451,26234.001,0.0,0.0,-2197.7597,0.0,0.0,16798.959,33807.77375277488,0.0
2050-05-02 00:00:00+00:00,997.02817,22996.62,0.0,0.0,-6907.3539,0.0,0.0,23715.707,32380.936214583577,0.0
2050-05-02 01:00:00+00:00,995.90649,19799.746,0.0,0.0,-4835.9239,0.0,0.0,24734.196,32044.46876945139,0.0
2050-05-02 02:00:00+00:00,994.7848,16796.574,0.0,0.0,-721.358,-762.6,0.0,25926.207,32585.155675445047,0.0
2050-05-02 03:00:00+00:00,993.66312,14325.176,0.0,0.0,216.8619,0.0,0.0,27471.012,34068.67089779016,0.0
2050-05-02 04:00:00+00:00,992.54143,12156.536,3923.0317,0.0,8677.0877,610.08,0.0,26410.538,39076.09707147221,0.0
2050-05-02 05:00:00+00:00,991.41975,8288.1931,23452.569,0.0,4595.4543,0.0,0.0,27788.582,47938.503774739096,0.0
2050-05-02 06:00:00+00:00,990.29806,9573.4862,55062.552,0.0,0.0,0.0,0.0,8435.5845,54195.53736017275,0.0
2050-05-02 07:00:00+00:00,989.17638,13931.019,88369.403,0.0,0.0,0.0,0.0,0.0,57704.15435533753,27074.706
2050-05-02 08:00:00+00:00,988.05469,16492.258,115472.57,0.0,0.0,0.0,0.0,0.0,58592.104358364384,57076.377
2050-05-02 09:00:00+00:00,986.93301,16383.203,132246.64,0.0,-3371.4722,0.0,0.0,0.0,60424.68196670424,69735.272
2050-05-02 10:00:00+00:00,985.81132,14975.872,138901.79,0.0,-12833.0,-525.82198,0.0,0.0,61978.369540413776,64412.422
2050-05-02 11:00:00+00:00,984.68964,13793.921,138831.73,0.0,-12833.0,0.0,0.0,0.0,61747.16066326274,64381.084
