timeindex,acaes_NDE,li-ion_NDE,li-ion_SDE,phs_NDE,phs_SDE,redox_NDE,redox_SDE,tes_NDE,tes_SDE
2050-01-01 00:00:00+00:00,0.0,0.0,0.0,457.40182,356141.95,0.0,0.0,92340.0,436942.21
2050-01-01 01:00:00+00:00,0.0,0.0,0.0,64.803634,350608.48,0.0,0.0,93555.0,436942.21
2050-01-01 02:00:00+00:00,0.0,0.0,0.0,64.803634,350149.67,0.0,0.0,94770.0,436942.21
2050-01-01 03:00:00+00:00,0.0,0.0,0.0,64.803634,351882.33,0.0,0.0,95985.0,438109.08
2050-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,353324.82,0.0,0.0,97200.0,442800.0
2050-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,355220.32,0.0,0.0,95700.0,435966.67
2050-01-01 06:00:00+00:00,0.0,0.0,12308.981,0.0,357120.36,0.0,0.0,94200.0,429133.33
2050-01-01 07:00:00+00:00,0.0,0.0,23258.123,2.9477473,359024.92,0.0,0.0,92700.0,422300.0
2050-01-01 08:00:00+00:00,0.0,0.0,35567.104,81.845821,360934.03,0.0,682.09018,91200.0,415466.67
2050-01-01 09:00:00+00:00,0.0,0.0,47876.086,160.93126,362847.66,0.0,1152.3996,89700.0,408633.33
2050-01-01 10:00:00+00:00,0.0,0.0,60185.067,240.20407,364765.83,0.0,1834.4898,88200.0,401800.0
2050-01-01 11:00:00+00:00,0.0,0.0,72494.048,319.66424,366688.53,0.0,2516.58,86700.0,394966.67
2050-01-01 12:00:00+00:00,0.0,0.0,83414.5,399.31179,368615.77,0.0,2516.58,85200.0,391897.4
2050-01-01 13:00:00+00:00,0.0,0.0,83414.5,479.14669,370547.54,0.0,2516.58,83700.0,391780.13
2050-01-01 14:00:00+00:00,0.0,0.0,83414.5,559.16897,372483.84,0.0,2516.58,82200.0,384946.8
2050-01-01 15:00:00+00:00,0.0,0.0,83414.5,639.37861,374424.68,0.0,2516.58,80700.0,378113.46
2050-01-01 16:00:00+00:00,0.0,0.0,83414.5,719.77562,376370.05,0.0,2516.58,79200.0,371280.13
2050-01-01 17:00:00+00:00,375.93616,0.0,83414.5,800.35999,378319.96,0.0,2516.58,77700.0,364446.8
2050-01-01 18:00:00+00:00,375.93616,0.0,83414.5,881.13173,380274.39,0.0,2516.58,76200.0,357613.46
2050-01-01 19:00:00+00:00,375.93616,1979.5081,83414.5,962.09084,382233.37,0.0,2516.58,74700.0,350780.13
2050-01-01 20:00:00+00:00,751.87233,3435.2099,83414.5,1043.2373,384196.87,0.0,2516.58,73200.0,343946.8
2050-01-01 21:00:00+00:00,751.87233,3965.7987,80378.228,1124.5712,386164.91,0.0,2516.58,73134.068,337113.46
2050-01-01 22:00:00+00:00,1127.8085,5027.7974,66998.901,1206.0924,386065.99,0.0,2516.58,74349.068,342567.72
2050-01-01 23:00:00+00:00,1503.7447,7259.3915,59044.639,1287.8009,388043.1,103.23866,2516.58,75564.068,348102.72
2050-01-02 00:00:00+00:00,1879.6808,9961.363,55856.916,1369.6969,390024.74,252.96578,2516.58,76779.068,353637.72
2050-01-02 01:00:00+00:00,2255.617,12663.334,54651.401,1451.8648,392012.96,402.69289,2516.58,77994.068,359172.72
2050-01-02 02:00:00+00:00,2631.5532,15365.306,54773.406,1534.3046,394007.76,552.42,2516.58,79209.068,364707.72
2050-01-02 03:00:00+00:00,2908.1575,18067.277,53318.635,1617.0163,396009.14,552.42,2516.58,80424.068,370242.72
2050-01-02 04:00:00+00:00,2941.6529,18067.277,47266.509,1700.0,398017.1,552.42,2516.58,81639.068,375455.3
2050-01-02 05:00:00+00:00,2941.6529,17107.973,47266.509,1616.4724,400031.64,552.42,2516.58,80139.068,368621.97
2050-01-02 06:00:00+00:00,3080.0,18310.5,52087.719,1700.0,402052.77,552.42,2516.58,78639.068,361788.64
2050-01-02 07:00:00+00:00,3080.0,18310.5,52087.719,1391.2013,404080.47,552.42,2516.58,77139.068,354955.3
2050-01-02 08:00:00+00:00,3080.0,18310.5,52087.719,1082.6745,406114.75,552.42,2516.58,75639.068,348121.97
2050-01-02 09:00:00+00:00,3080.0,18310.5,55379.821,1167.0179,408155.61,552.42,2516.58,74139.068,341288.64
2050-01-02 10:00:00+00:00,3080.0,18310.5,55379.821,1100.0788,410203.05,552.42,2516.58,72639.068,334455.3
2050-01-02 11:00:00+00:00,3080.0,18310.5,67688.802,1184.966,412257.07,552.42,2516.58,71139.068,327621.97
2050-01-02 12:00:00+00:00,3080.0,18310.5,79997.783,1270.1252,414317.67,552.42,2516.58,69639.068,320788.64
2050-01-02 13:00:00+00:00,3080.0,18310.5,83414.5,1355.5563,416384.85,552.42,2516.58,68139.068,313955.3
2050-01-02 14:00:00+00:00,3080.0,18310.5,83414.5,1441.2593,418458.61,552.42,2516.58,66639.068,307121.97
2050-01-02 15:00:00+00:00,3080.0,18310.5,83414.5,1527.2343,420538.96,552.42,2516.58,65139.068,300288.64
2050-01-02 16:00:00+00:00,3080.0,18310.5,83414.5,1613.4812,422625.88,552.42,2516.58,63639.068,293455.3
2050-01-02 17:00:00+00:00,3080.0,18310.5,83414.5,1700.0,424719.38,552.42,2516.58,62139.068,286621.97
2050-01-02 18:00:00+00:00,3080.0,18310.5,83414.5,1700.0,426819.46,552.42,2516.58,61970.64,279788.64
2050-01-02 19:00:00+00:00,3080.0,18310.5,83414.5,1687.2821,428926.12,552.42,2516.58,61970.64,272955.3
2050-01-02 20:00:00+00:00,3080.0,18310.5,83414.5,1700.0,431039.36,552.42,2516.58,61970.64,266121.97
2050-01-02 21:00:00+00:00,3080.0,18310.5,83414.5,1700.0,423659.46,552.42,2516.58,63185.64,264163.11
2050-01-02 22:00:00+00:00,2574.9052,15373.574,72234.781,1395.2803,416286.14,552.42,2516.58,63185.64,264163.11
2050-01-02 23:00:00+00:00,2059.9242,12436.649,66584.135,1090.8326,408919.4,552.42,2516.58,63185.64,264163.11
2050-01-03 00:00:00+00:00,2059.9242,11747.702,57292.587,820.97348,401559.24,552.42,2516.58,63185.64,269698.11
2050-01-03 01:00:00+00:00,1544.9431,8810.7766,50306.477,517.11083,394206.66,374.31778,2516.58,63185.64,270515.22
2050-01-03 02:00:00+00:00,1544.9431,8810.7766,37704.993,606.15952,386861.66,374.31778,2516.58,63185.64,270515.22
2050-01-03 03:00:00+00:00,1029.9621,5873.851,24325.666,302.92318,379524.23,187.15889,1663.9673,63185.64,276050.22
2050-01-03 04:00:00+00:00,514.98105,2936.9255,10946.338,0.0,372194.38,0.0,811.35456,63185.64,281585.22
2050-01-03 05:00:00+00:00,514.98105,2936.9255,10946.338,89.988153,364872.11,0.0,811.35456,63177.581,277047.51
2050-01-03 06:00:00+00:00,514.98105,2936.9255,18912.895,180.28946,367057.13,0.0,811.35456,61677.581,270214.17
2050-01-03 07:00:00+00:00,514.98105,2936.9255,18912.895,270.90392,362637.43,0.0,811.35456,60177.581,263380.84
2050-01-03 08:00:00+00:00,514.98105,2936.9255,18912.895,361.83154,362293.4,0.0,811.35456,58677.581,256547.51
2050-01-03 09:00:00+00:00,514.98105,2936.9255,20022.433,453.07231,364501.16,0.0,811.35456,57177.581,249714.17
2050-01-03 10:00:00+00:00,514.98105,2936.9255,21006.869,544.62624,366716.5,0.0,811.35456,55677.581,242880.84
2050-01-03 11:00:00+00:00,514.98105,2936.9255,21006.869,636.49332,367374.66,0.0,811.35456,55498.676,236047.51
2050-01-03 12:00:00+00:00,514.98105,2936.9255,21006.869,728.67356,360105.43,0.0,811.35456,56040.468,229832.94
2050-01-03 13:00:00+00:00,514.98105,2936.9255,19362.467,821.16695,352843.78,0.0,811.35456,56040.468,235367.94
2050-01-03 14:00:00+00:00,514.98105,2936.9255,5983.1394,913.9735,345589.7,0.0,0.0,56040.468,240902.94
2050-01-03 15:00:00+00:00,0.0,0.0,0.0,614.49501,338343.2,0.0,0.0,56040.468,246437.94
2050-01-03 16:00:00+00:00,0.0,0.0,0.0,315.32968,331104.28,0.0,0.0,55204.369,251972.94
2050-01-03 17:00:00+00:00,0.0,0.0,0.0,16.477511,323872.94,0.0,0.0,53704.369,257507.94
2050-01-03 18:00:00+00:00,0.0,0.0,0.0,0.0,316649.17,0.0,0.0,52204.369,263042.94
2050-01-03 19:00:00+00:00,0.0,0.0,0.0,0.0,309432.98,0.0,0.0,50768.495,268577.94
2050-01-03 20:00:00+00:00,0.0,0.0,0.0,94.685474,302224.37,0.0,0.0,50768.495,274112.94
2050-01-03 21:00:00+00:00,0.0,0.0,0.0,189.6841,295023.34,0.0,0.0,50768.495,279647.94
2050-01-03 22:00:00+00:00,0.0,0.0,0.0,284.99589,287829.88,0.0,0.0,51160.611,285182.94
2050-01-03 23:00:00+00:00,0.0,0.0,0.0,0.0,280644.0,0.0,0.0,52375.611,290717.94
2050-01-04 00:00:00+00:00,0.0,0.0,0.0,95.938092,273465.7,0.0,0.0,53590.611,296252.94
2050-01-04 01:00:00+00:00,0.0,0.0,0.0,0.0,266296.91,0.0,0.0,54805.611,301787.94
2050-01-04 02:00:00+00:00,0.0,0.0,0.0,96.724192,259137.63,0.0,0.0,56020.611,307322.94
2050-01-04 03:00:00+00:00,0.0,0.0,0.0,0.0,251987.86,0.0,0.0,57235.611,312857.94
2050-01-04 04:00:00+00:00,0.0,0.0,0.0,0.0,244847.6,0.0,0.0,58450.611,318392.94
2050-01-04 05:00:00+00:00,0.0,0.0,0.0,0.0,247216.57,0.0,0.0,56950.611,311559.6
2050-01-04 06:00:00+00:00,0.0,0.0,0.0,0.0,249595.05,0.0,0.0,55450.611,304726.27
2050-01-04 07:00:00+00:00,0.0,0.0,0.0,98.689442,251983.05,0.0,0.0,53950.611,297892.94
2050-01-04 08:00:00+00:00,0.0,0.0,0.0,197.77193,254380.55,0.0,0.0,52450.611,291059.6
2050-01-04 09:00:00+00:00,0.0,0.0,4225.4165,0.0,256787.57,0.0,0.0,50950.611,284226.27
2050-01-04 10:00:00+00:00,0.0,0.0,16534.398,0.0,259204.1,0.0,0.0,49450.611,277392.94
2050-01-04 11:00:00+00:00,0.0,114.52586,28843.379,100.26164,261630.13,0.0,682.09018,47950.611,270559.6
2050-01-04 12:00:00+00:00,0.0,0.0,36872.775,0.0,264065.68,0.0,682.09018,46450.611,263726.27
2050-01-04 13:00:00+00:00,0.0,0.0,47157.134,0.0,266510.74,0.0,682.09018,44950.611,256892.94
2050-01-04 14:00:00+00:00,0.0,0.0,50908.941,0.0,268965.31,0.0,682.09018,43450.611,250059.6
2050-01-04 15:00:00+00:00,0.0,0.0,50908.941,0.0,264454.09,0.0,682.09018,41950.611,243226.27
2050-01-04 16:00:00+00:00,0.0,0.0,53313.624,0.0,266927.68,0.0,682.09018,40450.611,236392.94
2050-01-04 17:00:00+00:00,0.0,0.0,58563.746,0.0,269410.78,0.0,682.09018,38950.611,229559.6
2050-01-04 18:00:00+00:00,0.0,0.0,64282.259,0.0,271903.4,0.0,682.09018,37450.611,222726.27
2050-01-04 19:00:00+00:00,0.0,0.0,69111.704,0.0,274405.52,0.0,682.09018,35950.611,215892.94
2050-01-04 20:00:00+00:00,0.0,0.0,71106.726,0.0,276917.15,0.0,682.09018,34450.611,209059.6
2050-01-04 21:00:00+00:00,0.0,0.0,71106.726,0.0,269938.57,0.0,682.09018,32950.611,204317.54
2050-01-04 22:00:00+00:00,0.0,0.0,57727.399,0.0,262969.5,0.0,40.298898,34165.611,209852.54
2050-01-04 23:00:00+00:00,0.0,0.0,44348.072,0.0,256009.95,0.0,0.0,35380.611,215387.54
2050-01-05 00:00:00+00:00,0.0,0.0,31430.917,0.0,249059.9,0.0,0.0,36595.611,220922.54
2050-01-05 01:00:00+00:00,0.0,0.0,20196.625,0.0,242124.56,0.0,0.0,37810.611,226457.54
2050-01-05 02:00:00+00:00,0.0,0.0,9904.2661,0.0,235203.91,0.0,0.0,39025.611,231992.54
2050-01-05 03:00:00+00:00,0.0,0.0,0.0,0.0,228297.96,0.0,0.0,40240.611,233249.93
2050-01-05 04:00:00+00:00,0.0,0.0,0.0,0.0,221406.71,0.0,0.0,41455.611,231585.45
2050-01-05 05:00:00+00:00,0.0,0.0,0.0,0.0,224029.88,0.0,0.0,39955.611,224752.12
2050-01-05 06:00:00+00:00,0.0,0.0,0.0,0.0,226667.75,0.0,0.0,38455.611,217918.78
2050-01-05 07:00:00+00:00,0.0,0.0,0.0,0.0,229320.32,0.0,0.0,36955.611,211085.45
2050-01-05 08:00:00+00:00,0.0,0.0,0.0,0.0,231987.59,0.0,0.0,35455.611,204252.12
2050-01-05 09:00:00+00:00,0.0,0.0,0.0,0.0,234669.56,0.0,0.0,33955.611,197418.78
2050-01-05 10:00:00+00:00,0.0,0.0,0.0,0.0,237366.23,0.0,0.0,32455.611,190585.45
2050-01-05 11:00:00+00:00,0.0,0.0,0.0,0.0,240077.6,0.0,0.0,30955.611,183752.12
2050-01-05 12:00:00+00:00,0.0,0.0,6199.9266,0.0,242803.66,0.0,0.0,29455.611,176918.78
2050-01-05 13:00:00+00:00,0.0,0.0,6199.9266,0.0,245544.43,0.0,0.0,27955.611,170085.45
2050-01-05 14:00:00+00:00,0.0,0.0,6199.9266,0.0,248299.89,0.0,0.0,26455.611,163252.12
2050-01-05 15:00:00+00:00,0.0,0.0,0.0,0.0,251070.06,0.0,0.0,24955.611,156418.78
2050-01-05 16:00:00+00:00,0.0,0.0,0.0,0.0,253854.92,0.0,0.0,23455.611,149585.45
2050-01-05 17:00:00+00:00,0.0,0.0,0.0,0.0,256654.48,0.0,0.0,21955.611,142752.12
2050-01-05 18:00:00+00:00,0.0,0.0,0.0,0.0,259468.75,0.0,0.0,20455.611,135918.78
2050-01-05 19:00:00+00:00,0.0,0.0,0.0,0.0,262297.71,0.0,0.0,18955.611,129085.45
2050-01-05 20:00:00+00:00,0.0,0.0,689.24295,0.0,265141.37,0.0,0.0,17455.611,122252.12
2050-01-05 21:00:00+00:00,0.0,0.0,749.03188,0.0,267999.73,0.0,0.0,15955.611,115418.78
2050-01-05 22:00:00+00:00,0.0,0.0,0.0,106.67484,270872.79,0.0,0.0,17170.611,120953.78
2050-01-05 23:00:00+00:00,0.0,0.0,0.0,226.01819,273760.54,0.0,0.0,18385.611,126488.78
2050-01-06 00:00:00+00:00,0.0,0.0,0.0,345.96903,276663.0,0.0,0.0,19600.611,132023.78
2050-01-06 01:00:00+00:00,0.0,0.0,0.0,466.44368,279578.13,0.0,0.0,20815.611,137558.78
2050-01-06 02:00:00+00:00,0.0,0.0,0.0,587.44214,282505.94,0.0,0.0,22030.611,143093.78
2050-01-06 03:00:00+00:00,0.0,0.0,0.0,708.96442,285446.42,0.0,0.0,23245.611,148628.78
2050-01-06 04:00:00+00:00,0.0,0.0,0.0,831.01052,288399.58,0.0,0.0,24460.611,154163.78
2050-01-06 05:00:00+00:00,0.0,0.0,7262.8947,953.58043,291365.41,0.0,0.0,22960.611,147330.45
2050-01-06 06:00:00+00:00,0.0,281.04036,19571.876,1076.6742,294343.92,149.72711,682.09018,21460.611,140497.12
2050-01-06 07:00:00+00:00,278.08977,2983.0118,19571.876,1200.2917,297335.1,252.96578,682.09018,19960.611,133663.78
2050-01-06 08:00:00+00:00,278.08977,2983.0118,21528.484,1324.433,300338.95,252.96578,1364.1804,18460.611,126830.45
2050-01-06 09:00:00+00:00,654.02593,5684.9833,33837.466,1449.0982,303355.48,402.69289,1834.4898,16960.611,119997.12
2050-01-06 10:00:00+00:00,1029.9621,8386.9548,46146.447,1574.2872,306384.69,552.42,2516.58,15460.611,113163.78
2050-01-06 11:00:00+00:00,1029.9621,8566.8148,58455.428,1700.0,309426.57,552.42,2516.58,13960.611,106330.45
2050-01-06 12:00:00+00:00,1029.9621,8566.8148,58251.339,1433.6384,312481.12,552.42,2516.58,12460.611,99861.857
2050-01-06 13:00:00+00:00,1029.9621,5873.851,44872.011,1167.8007,315548.35,374.31778,1705.2254,10960.611,95660.092
2050-01-06 14:00:00+00:00,514.98105,2936.9255,31492.684,902.48674,318628.26,187.15889,852.61272,9460.6106,88826.758
2050-01-06 15:00:00+00:00,0.0,0.0,18113.357,637.69662,321720.84,0.0,0.0,7960.6106,81993.425
2050-01-06 16:00:00+00:00,0.0,0.0,5091.5482,373.43031,324826.09,0.0,0.0,6460.6106,75160.092
2050-01-06 17:00:00+00:00,0.0,0.0,0.0,350.34488,327944.02,0.0,0.0,4960.6106,68326.758
2050-01-06 18:00:00+00:00,375.93616,0.0,0.0,479.72438,331074.62,0.0,0.0,3460.6106,61493.425
2050-01-06 19:00:00+00:00,448.44685,0.0,0.0,609.6277,334217.9,0.0,0.0,1960.6106,54660.092
2050-01-06 20:00:00+00:00,448.44685,0.0,0.0,740.05483,337373.85,0.0,0.0,460.61061,47826.758
2050-01-06 21:00:00+00:00,824.38301,2098.6711,10500.414,871.00578,340542.48,0.0,0.0,0.0,53309.252
2050-01-06 22:00:00+00:00,1200.3192,4800.6426,21869.594,1002.4805,343723.78,0.0,0.0,1215.0,58844.252
2050-01-06 23:00:00+00:00,1576.2553,7502.6141,34178.575,1134.4791,346917.76,0.0,0.0,2430.0,64379.252
2050-01-07 00:00:00+00:00,1952.1915,10204.586,46487.556,1267.0015,350124.41,103.23866,682.09018,3645.0,69914.252
2050-01-07 01:00:00+00:00,2328.1277,12906.557,58796.538,1399.8773,353339.62,252.96578,1364.1804,4860.0,75449.252
2050-01-07 02:00:00+00:00,2704.0638,15608.529,71105.519,1533.1065,356563.37,402.69289,2046.2705,6075.0,80984.252
2050-01-07 03:00:00+00:00,3080.0,18310.5,83414.5,1666.6891,359795.68,552.42,2516.58,7290.0,86519.252
2050-01-07 04:00:00+00:00,3080.0,18310.5,83414.5,1700.0,363036.54,552.42,2516.58,8505.0,92054.252
2050-01-07 05:00:00+00:00,3080.0,18310.5,83414.5,1565.3572,356786.22,552.42,2516.58,8505.0,85220.918
2050-01-07 06:00:00+00:00,3080.0,18310.5,83414.5,1700.0,360044.18,552.42,2516.58,7500.0,78387.585
2050-01-07 07:00:00+00:00,2565.019,15373.574,79291.507,1442.3981,353810.97,552.42,2516.58,7500.0,71554.252
2050-01-07 08:00:00+00:00,2059.9242,12436.649,67398.731,1185.1495,347586.32,552.42,2516.58,7500.0,64720.918
2050-01-07 09:00:00+00:00,1544.9431,9499.7234,54019.403,928.25439,341370.21,365.26111,1663.9673,7500.0,59105.856
2050-01-07 10:00:00+00:00,1029.9621,6562.7979,40640.076,671.71266,335162.66,187.15889,811.35456,7500.0,55134.748
2050-01-07 11:00:00+00:00,514.98105,3625.8724,27260.748,415.52434,328963.65,0.0,0.0,7500.0,49987.655
2050-01-07 12:00:00+00:00,0.0,688.94687,14739.221,159.68943,322773.2,0.0,0.0,7500.0,44784.991
2050-01-07 13:00:00+00:00,0.0,0.0,5092.2123,0.0,316591.3,0.0,0.0,7500.0,40963.162
2050-01-07 14:00:00+00:00,0.0,0.0,0.0,0.0,310417.95,0.0,0.0,7500.0,35765.047
2050-01-07 15:00:00+00:00,0.0,0.0,0.0,0.0,310183.55,0.0,0.0,7500.0,28931.713
2050-01-07 16:00:00+00:00,0.0,0.0,0.0,0.0,313527.03,0.0,0.0,6000.0,22098.38
2050-01-07 17:00:00+00:00,0.0,0.0,0.0,138.5303,316879.05,0.0,0.0,4500.0,15265.047
2050-01-07 18:00:00+00:00,0.0,0.0,0.0,0.0,320239.63,0.0,0.0,3000.0,8431.7135
2050-01-07 19:00:00+00:00,0.0,0.0,0.0,0.0,323608.76,0.0,0.0,1500.0,1598.3801
2050-01-07 20:00:00+00:00,0.0,0.0,0.0,0.0,326986.44,0.0,0.0,0.0,0.0
2050-01-07 21:00:00+00:00,0.0,0.0,0.0,0.0,330372.67,0.0,0.0,1215.0,5535.0
2050-01-07 22:00:00+00:00,0.0,0.0,0.0,0.0,333767.45,0.0,0.0,2430.0,11070.0
2050-01-07 23:00:00+00:00,0.0,0.0,0.0,0.0,337170.79,0.0,0.0,3645.0,16605.0
2050-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0,340582.67,0.0,0.0,4860.0,22140.0
2050-01-08 01:00:00+00:00,0.0,0.0,0.0,0.0,344002.6,0.0,0.0,6075.0,27675.0
2050-01-08 02:00:00+00:00,0.0,0.0,0.0,0.0,347430.57,0.0,0.0,7290.0,33210.0
2050-01-08 03:00:00+00:00,0.0,0.0,0.0,0.0,350866.59,0.0,0.0,8505.0,38745.0
2050-01-08 04:00:00+00:00,0.0,0.0,0.0,0.0,354310.65,0.0,0.0,9720.0,44280.0
2050-01-08 05:00:00+00:00,0.0,0.0,0.0,0.0,357762.75,0.0,0.0,10935.0,49815.0
2050-01-08 06:00:00+00:00,0.0,0.0,0.0,0.0,361222.9,0.0,0.0,12150.0,55350.0
2050-01-08 07:00:00+00:00,0.0,0.0,0.0,0.0,364691.09,0.0,0.0,13365.0,60885.0
2050-01-08 08:00:00+00:00,0.0,0.0,0.0,0.0,368167.33,0.0,0.0,14580.0,66420.0
2050-01-08 09:00:00+00:00,0.0,0.0,0.0,0.0,371651.61,0.0,0.0,15795.0,71955.0
2050-01-08 10:00:00+00:00,0.0,0.0,0.0,0.0,375143.93,0.0,0.0,17010.0,77490.0
2050-01-08 11:00:00+00:00,0.0,0.0,0.0,0.0,378644.3,0.0,0.0,18225.0,83025.0
2050-01-08 12:00:00+00:00,0.0,0.0,0.0,0.0,382152.71,0.0,0.0,19440.0,88560.0
2050-01-08 13:00:00+00:00,0.0,0.0,0.0,0.0,385669.16,0.0,0.0,20655.0,94095.0
2050-01-08 14:00:00+00:00,0.0,0.0,0.0,0.0,389193.66,0.0,0.0,21870.0,99630.0
2050-01-08 15:00:00+00:00,0.0,0.0,0.0,0.0,392726.2,0.0,0.0,23085.0,105165.0
2050-01-08 16:00:00+00:00,0.0,0.0,0.0,0.0,396266.78,0.0,0.0,24300.0,110700.0
2050-01-08 17:00:00+00:00,0.0,0.0,0.0,0.0,399815.41,0.0,0.0,25515.0,116235.0
2050-01-08 18:00:00+00:00,0.0,0.0,0.0,0.0,403372.08,0.0,0.0,26730.0,121770.0
2050-01-08 19:00:00+00:00,0.0,0.0,0.0,0.0,406936.8,0.0,0.0,27945.0,127305.0
2050-01-08 20:00:00+00:00,0.0,0.0,0.0,0.0,410509.56,0.0,0.0,29160.0,132840.0
2050-01-08 21:00:00+00:00,0.0,0.0,0.0,0.0,414090.36,0.0,0.0,30375.0,138375.0
2050-01-08 22:00:00+00:00,0.0,0.0,0.0,0.0,417679.21,0.0,0.0,31590.0,143910.0
2050-01-08 23:00:00+00:00,0.0,0.0,0.0,0.0,421276.1,0.0,0.0,32805.0,149445.0
2050-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0,424881.03,0.0,0.0,34020.0,154980.0
2050-01-09 01:00:00+00:00,0.0,0.0,0.0,0.0,428492.46,0.0,0.0,35235.0,160515.0
2050-01-09 02:00:00+00:00,0.0,0.0,0.0,0.0,432110.38,0.0,0.0,36450.0,166050.0
2050-01-09 03:00:00+00:00,0.0,0.0,2622.4625,0.0,435734.8,0.0,0.0,37665.0,171585.0
2050-01-09 04:00:00+00:00,0.0,0.0,2914.9416,0.0,439365.72,0.0,0.0,38880.0,177120.0
2050-01-09 05:00:00+00:00,0.0,0.0,15223.923,0.0,443003.12,0.0,0.0,40095.0,182655.0
2050-01-09 06:00:00+00:00,0.0,0.0,27532.904,0.0,446647.03,0.0,0.0,41310.0,188190.0
2050-01-09 07:00:00+00:00,0.0,0.0,27532.904,0.0,450297.43,0.0,0.0,42525.0,193725.0
2050-01-09 08:00:00+00:00,0.0,0.0,27532.904,0.0,453954.32,0.0,0.0,43740.0,199260.0
2050-01-09 09:00:00+00:00,0.0,0.0,39841.885,16.906364,457617.7,0.0,470.30947,44955.0,204795.0
2050-01-09 10:00:00+00:00,0.0,0.0,52150.866,168.57281,461287.59,0.0,1152.3996,46170.0,210330.0
2050-01-09 11:00:00+00:00,0.0,0.0,64459.848,320.50768,464963.96,0.0,1834.4898,47385.0,215865.0
2050-01-09 12:00:00+00:00,72.510682,0.0,76768.829,472.71095,468646.84,0.0,2516.58,48600.0,221400.0
2050-01-09 13:00:00+00:00,448.44685,0.0,83414.5,625.18264,472336.2,0.0,2516.58,49815.0,226935.0
2050-01-09 14:00:00+00:00,824.38301,2701.9715,83414.5,777.92274,470952.89,0.0,2516.58,51030.0,226935.0
2050-01-09 15:00:00+00:00,1200.3192,5373.9618,82842.036,930.93125,465155.52,0.0,1663.9673,52245.0,220101.67
2050-01-09 16:00:00+00:00,1576.2553,8075.9333,77775.713,1084.2082,459364.65,103.23866,1663.828,53460.0,213268.33
2050-01-09 17:00:00+00:00,1952.1915,10777.905,66414.185,1237.7535,453580.28,252.96578,1663.828,54675.0,206435.0
2050-01-09 18:00:00+00:00,2328.1277,13479.876,53034.858,1391.5673,447802.39,402.69289,852.61272,55890.0,201576.08
2050-01-09 19:00:00+00:00,2704.0638,16181.848,39655.531,1545.6494,442031.01,552.42,0.0,57105.0,201576.08
2050-01-09 20:00:00+00:00,3080.0,18310.5,26924.718,1700.0,436266.12,552.42,0.0,58320.0,201576.08
2050-01-09 21:00:00+00:00,3080.0,18310.5,16519.598,1700.0,430507.72,552.42,0.0,56969.455,201576.08
2050-01-09 22:00:00+00:00,2565.019,15373.574,8264.5783,1462.2892,424755.82,552.42,0.0,55469.455,201576.08
2050-01-09 23:00:00+00:00,2565.019,15265.056,7077.4352,1224.8468,419010.41,552.42,0.0,53969.455,201576.08
2050-01-10 00:00:00+00:00,2565.019,15265.056,7077.4352,1103.7476,413271.5,552.42,0.0,52469.455,201576.08
2050-01-10 01:00:00+00:00,2565.019,15265.056,7077.4352,1259.4065,407538.27,552.42,0.0,50969.455,201576.08
2050-01-10 02:00:00+00:00,2565.019,15265.056,0.0,1415.3,401810.71,552.42,0.0,49469.455,201576.08
2050-01-10 03:00:00+00:00,2313.0548,14684.628,0.0,1178.83,396088.83,552.42,0.0,47969.455,201576.08
2050-01-10 04:00:00+00:00,2059.9242,11747.702,0.0,942.59472,390372.63,552.42,0.0,46469.455,201576.08
2050-01-10 05:00:00+00:00,1544.9431,8810.7766,0.0,706.59405,384662.11,365.26111,0.0,44969.455,201576.08
2050-01-10 06:00:00+00:00,1029.9621,5873.851,0.0,470.82804,378957.26,178.10222,0.0,43469.455,201576.08
2050-01-10 07:00:00+00:00,514.98105,2936.9255,0.0,235.29669,373258.1,178.10222,0.0,41969.455,201576.08
2050-01-10 08:00:00+00:00,0.0,0.0,0.0,0.0,367564.61,0.0,0.0,40469.455,201576.08
2050-01-10 09:00:00+00:00,0.0,0.0,0.0,0.0,361876.8,0.0,0.0,38969.455,194742.74
2050-01-10 10:00:00+00:00,0.0,166.01795,12308.981,157.77081,365694.39,0.0,0.0,37469.455,188040.99
2050-01-10 11:00:00+00:00,0.0,2867.9894,24617.962,315.77627,369517.66,0.0,0.0,35969.455,187119.1
2050-01-10 12:00:00+00:00,0.0,5569.9609,36926.944,474.0164,373346.6,0.0,0.0,34469.455,189516.33
2050-01-10 13:00:00+00:00,0.0,5569.9609,36926.944,632.49118,374584.86,0.0,0.0,32969.455,189516.33
2050-01-10 14:00:00+00:00,0.0,2633.0354,23547.616,398.60244,368925.44,0.0,0.0,31469.455,189516.33
2050-01-10 15:00:00+00:00,0.0,0.0,13379.327,164.94835,363271.7,0.0,0.0,29969.455,189516.33
2050-01-10 16:00:00+00:00,0.0,206.67913,0.0,324.12711,357623.63,0.0,0.0,28469.455,189516.33
2050-01-10 17:00:00+00:00,0.0,2908.6506,0.0,483.54052,351981.25,0.0,0.0,26969.455,189516.33
2050-01-10 18:00:00+00:00,0.0,5610.6221,0.0,643.18859,346344.54,0.0,0.0,25469.455,189516.33
